"Gene","logFC","adj.P.Val"
"hslV",-1.14589576403431,0.00126027840360453
"sdhC",-2.14679511741816,0.00129960903239792
"ccmE",-1.73037827758856,0.00129960903239792
"queA",-1.24427568685323,0.00129960903239792
"ygiQ",-1.02592331670466,0.00131192628709678
"gatB",-1.59682046231983,0.00134753046533603
"mrdA",-1.04614467323945,0.00136487907405314
"yfiF",-1.33381055239032,0.00137706981123076
"copA",-1.00351767644523,0.00138572753417504
"yagE",-2.04770760152462,0.00143847107195164
"mglB",-1.81805874930424,0.00143847107195164
"xynR",-1.3820345292559,0.00143847107195164
"agp",-1.800758867171,0.00155432126959012
"flgC",-2.8656563233574,0.00157003654245938
"ycgR",-1.76452115453822,0.00158313892157775
"purH",-1.04490244744513,0.00158853933086463
"acs",-1.14215074688064,0.00165262124592757
"fliE",-2.64196582329691,0.00171737225170106
"yihL",-1.70550781940992,0.00176370506789767
"sdaB",-1.13026181903733,0.00178466805756546
"mepK",-1.03117135543875,0.00178546455646289
"cusS",-1.33677068253893,0.00179316509147629
"cheY",-2.43012634267171,0.00181516455298515
"purD",-1.2114701412473,0.00187946216436948
"rluE",-1.33413879431041,0.0018796270438415
"fimC",-1.04970726932737,0.00190188927638522
"astC",-1.41897658068556,0.00190875807083762
"ilvB",-1.14909146609555,0.00190875807083762
"fimF",-1.36746785301211,0.001924423347974
"opgB",-1.28944697744926,0.00194604605839846
"eptB",-1.03040897164526,0.00195969133499094
"evgS",-1.03898897997698,0.00197541485869959
"xanP",-1.00943086323167,0.00200351215144817
"cspG",-2.85053063626295,0.00206561205655761
"dpaA",-1.28608420939545,0.00212486254054281
"flhC",-1.54740014899868,0.00217024735886041
"dppC",-1.07213974486044,0.00217639497871985
"eutL",-1.0654706779717,0.00217639497871985
"fliO",-3.43471754306877,0.00224947714241138
"flxA",-2.25753282469028,0.00224947714241138
"cusB",-2.20007573403828,0.00227315335956317
"cvrA",-1.17841696956801,0.00231131137109566
"murP",-1.09218867062314,0.00238263381017448
"flhD",-1.24596849048367,0.00243552941517657
"fimI",-1.21478414794952,0.00243933216631572
"lysC",-1.32355012873838,0.00248048391558602
"nac",-1.41450671817883,0.00249360475133071
"sdhB",-1.28677279990872,0.00249360475133071
"hemF",-1.03142944974554,0.00250531407695483
"amtB",-1.10222346963947,0.00251131403437141
"fxsA",-2.38252504806095,0.00260649248357072
"srlA",-2.71201678158594,0.00260753932067985
"rbsD",-1.14674695566566,0.00271191879159991
"cusR",-1.15128343071813,0.00276801373306451
"argT",-1.04658338378193,0.00276801373306451
"ybaL",-1.06026228083999,0.00281334356622781
"iclR",-1.04226197793131,0.0028520545280461
"clcB",-1.59822646497748,0.00293697447641499
"dhaL",-1.11402490531781,0.0029752472904603
"dbpA",-1.14441729012968,0.00326039151276756
"ucpA",-1.07761531387628,0.0032667888941331
"gspE",-1.94105975451793,0.00334728313480135
"yghO",-1.96248541621107,0.00354013011963715
"fliP",-3.59019634427007,0.00358561916299884
"yddM",-1.23834324753865,0.00358561916299884
"sdhA",-1.49262572784584,0.00365378350033695
"mreD",-1.11349947579212,0.00365827976751853
"narI",-1.89602671884591,0.00369281741768573
"fliJ",-4.3182015878346,0.00373286694242195
