"Gene","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"hisI",-2.90312765621289,9.21245459060044,-26.1631996892978,2.475294135199e-07,3.84561696844517e-05,8.03385630473678
"tsr",-2.63468100572211,7.74285967645997,-25.9235061732704,2.61248238535762e-07,3.90264676335731e-05,7.98138177477868
"hycG",3.30441133804262,6.26846485277783,25.595894553595,2.81462165785951e-07,4.0488853774542e-05,7.90862222023292
"pnuC",2.65660870824022,7.40572930472504,25.3368606783888,2.98745595418811e-07,4.05572847443568e-05,7.85022762219173
"ldhA",2.76960651742201,6.91981798238186,25.2783105597649,3.02822156948081e-07,4.05572847443568e-05,7.83692095331128
"leuO",2.66574863136063,5.70895652173064,25.0056428304525,3.22683882125443e-07,4.17768066058407e-05,7.77442170736372
"motB",-2.86899753027606,7.14915747019612,-24.7901344092346,3.39463812447706e-07,4.20141633335401e-05,7.72439822525963
"hycA",4.3035260827432,5.13032111071386,24.7076831273693,3.46151706146571e-07,4.20141633335401e-05,7.70511151221776
"fliC",-2.53026997277155,10.8018665307074,-24.5071384830094,3.63071177495794e-07,4.27323773755656e-05,7.65785405306956
"malP",-2.45612988480696,8.12165577300321,-24.2766263440391,3.83725805760562e-07,4.38350302815889e-05,7.60291987884679
