"Gene","logFC","adj.P.Val","P","SignedZ"
"patD",-0.840569450533966,0.0142384209264929,0.0142384209264929,-2.4511914259545
"apaH",-0.899327492218495,0.0142638814472728,0.0142638814472728,-2.45054832489075
"yhjX",1.2852844553306,0.0142719122075575,0.0142719122075575,2.45034568796922
"ispA",-0.667475959942765,0.0144105358678607,0.0144105358678607,-2.44686361186669
"mtr",0.624584057495569,0.0144105358678607,0.0144105358678607,2.44686361186669
"tyrP",-0.737262541392723,0.0144170320260314,0.0144170320260314,-2.44670116120713
"pqqU",-0.814010853718982,0.0144844415155233,0.0144844415155233,-2.44501923893784
"yegD",-0.687199853576464,0.0144958391382377,0.0144958391382377,-2.4447355413435
"puuC",0.929842426932689,0.0145581142580529,0.0145581142580529,2.44318891925557
"dinB",-1.11148403186135,0.0146879555161347,0.0146879555161347,-2.43998294030734
"yqhD",0.799272976788774,0.0146879555161347,0.0146879555161347,2.43998294030734
"epmA",-0.710088629726498,0.0146879555161347,0.0146879555161347,-2.43998294030734
"rep",-0.677146281704232,0.0146948805264974,0.0146948805264974,-2.43981265394141
"yniA",0.904569684876212,0.0147326659373396,0.0147326659373396,2.43888475271058
"ung",0.855517230759608,0.0149104822116166,0.0149104822116166,2.43454605588711
"thiM",-0.874464782276083,0.0150056514444835,0.0150056514444835,-2.43224263419348
"rlmG",-0.873064262285017,0.0151059209017654,0.0151059209017654,-2.42982964965479
"waaA",-0.815588021610773,0.0151659221549442,0.0151659221549442,-2.42839245744553
"radD",-0.577677629103158,0.0151799077912457,0.0151799077912457,-2.42805818336474
"nfuA",0.458437702399424,0.0152032828389471,0.0152032828389471,2.42750009563036
"clpA",0.549498392574314,0.015206929282666,0.015206929282666,2.42741310360154
"aaaE",0.803562631590181,0.0152181050193206,0.0152181050193206,2.4271466020306
"argB",-0.629749047374357,0.0152181050193206,0.0152181050193206,-2.4271466020306
"mutY",-0.480977533207534,0.01522538967017,0.01522538967017,-2.42697298177513
"mutL",-0.545898510024875,0.0153153804060452,0.0153153804060452,-2.42483417955051
"insI3",-0.460973838592979,0.0153153804060452,0.0153153804060452,-2.42483417955051
"srlB",-1.80877296498102,0.0155822211439038,0.0155822211439038,-2.41855660077783
"uxaC",-0.781407935238527,0.0155822211439038,0.0155822211439038,-2.41855660077783
"bglX",0.522985274500379,0.0155822211439038,0.0155822211439038,2.41855660077783
"nudJ",-0.979473896716141,0.0156025984680144,0.0156025984680144,-2.41808111019844
"bcsG",-0.678093809674443,0.0156536618296001,0.0156536618296001,-2.416891978198
"adeP",-0.556036222297925,0.0156726304737688,0.0156726304737688,-2.41645111734158
"intA",0.455066087611761,0.0158683725714373,0.0158683725714373,2.41192897111987
"alsA",-1.14152210865213,0.0159788237525836,0.0159788237525836,-2.40939887148116
"sohB",0.556573472605057,0.0159894371727475,0.0159894371727475,2.40915656093518
"tyrB",0.465949968258487,0.0160072459782069,0.0160072459782069,2.40875029309373
"yhjV",-0.834255354419326,0.0161163374608186,0.0161163374608186,-2.40627025350611
"treR",0.559595395976583,0.0162187789973355,0.0162187789973355,2.40395478884485
"yghB",0.454927935767344,0.0162187789973355,0.0162187789973355,2.40395478884485
"rpmH",1.35093065112362,0.0162367437638547,0.0162367437638547,2.40355006029165
"trmJ",-0.567711467566556,0.0162367437638547,0.0162367437638547,-2.40355006029165
"waaQ",0.46329380521119,0.0163684814252058,0.0163684814252058,2.40059410460273
"priA",-0.721172172708692,0.0164077414120842,0.0164077414120842,-2.39971722415687
"pabB",-0.596838199183055,0.0164407909484439,0.0164407909484439,-2.39898048327622
"mgrB",-1.06435177555819,0.0165010865884106,0.0165010865884106,-2.39763971715671
"aroE",-0.567605754065473,0.0167471733717944,0.0167471733717944,-2.39221183383
"aceF",0.814452566338031,0.0167724928858732,0.0167724928858732,2.39165734745156
"yceH",0.661920355499217,0.0167724928858732,0.0167724928858732,2.39165734745156
"ftsK",-0.447119988668095,0.0167974456576109,0.0167974456576109,-2.39111161105684
"cusC",-1.39016481533884,0.0168491789246984,0.0168491789246984,-2.38998242802784
"acnA",0.713847628856461,0.0168653730867101,0.0168653730867101,2.38962958315451
"cusA",-0.783398029638989,0.0168705629292044,0.0168705629292044,-2.38951656771521
"oppC",0.521327018796197,0.0169495566477517,0.0169495566477517,2.38780013489946
"ybaQ",-0.469188284056441,0.0169746806135776,0.0169746806135776,-2.38725569461234
"casA",0.964109197691864,0.0169752706937927,0.0169752706937927,2.38724291598314
"fau",-0.943575017786699,0.0169752706937927,0.0169752706937927,-2.38724291598314
"ydiY",-0.874455147850288,0.0169752706937927,0.0169752706937927,-2.38724291598314
"yejF",-0.63000147805761,0.0169752706937927,0.0169752706937927,-2.38724291598314
"gltJ",-0.706538371926945,0.0170018195895709,0.0170018195895709,-2.38666838267081
"pyrF",-0.613030159399791,0.0170018195895709,0.0170018195895709,-2.38666838267081
"nfsA",0.985087856520703,0.0170545364938332,0.0170545364938332,2.38552988844968
"sdhD",-1.02131120718469,0.0171892810951737,0.0171892810951737,-2.38263386440173
"ascG",-0.64797157982416,0.0171892810951737,0.0171892810951737,-2.38263386440173
"lolD",-0.740990477156515,0.0172770914418117,0.0172770914418117,-2.38075728316907
"mdfA",-0.878562943186547,0.0172867555213276,0.0172867555213276,-2.38055126495145
"ychO",-0.623238414547608,0.0172867555213276,0.0172867555213276,-2.38055126495145
"yeaQ",1.5934100246369,0.0172936080201129,0.0172936080201129,2.38040524502694
"tehB",0.653637618553101,0.0173221946534711,0.0173221946534711,2.37979663922451
"elbB",0.655050170942827,0.0173230951750865,0.0173230951750865,2.37977748154856
"gpsA",-0.450726195875704,0.01739735196071,0.01739735196071,-2.37820074166594
"yhiN",-0.632803602721202,0.0175068388487177,0.0175068388487177,-2.37588667086591
"rnhB",-0.65454414899087,0.0176761265639283,0.0176761265639283,-2.37233352723943
"mazE",-1.17377581204555,0.0176868900012003,0.0176868900012003,-2.37210862569784
"nrfC",-1.49072107493649,0.0177632487613665,0.0177632487613665,-2.37051654776434
"amiA",-0.631568666836389,0.0177667161205686,0.0177667161205686,-2.37044439587633
"greA",0.419612058087328,0.0179985132676297,0.0179985132676297,2.36564871104058
"mltC",-0.838753670933239,0.018014442738634,0.018014442738634,-2.36532113451035
"pta",0.435645125905793,0.0180814516092158,0.0180814516092158,2.36394592432234
"hcaT",-1.08966135046352,0.0181073545051497,0.0181073545051497,-2.36341552012532
"nuoG",-0.428008683272823,0.0182058498493149,0.0182058498493149,-2.36140471467573
"yeaW",-1.27393006812906,0.0182433539078094,0.0182433539078094,-2.36064156397125
"fabZ",0.647925895134355,0.0183444726633444,0.0183444726633444,2.35859077388045
"yiaV",0.78466687043802,0.0183775331311647,0.0183775331311647,2.3579224207982
"yijO",-0.678478900877574,0.0183775331311647,0.0183775331311647,-2.3579224207982
"ppsR",0.631578797878324,0.0185733407921964,0.0185733407921964,2.3539853956494
"ybhG",0.573560009302808,0.0186277003878276,0.0186277003878276,2.35289885175931
"trpD",-0.540231143750571,0.0186548252951282,0.0186548252951282,-2.35235771414836
"edd",-0.527704269945963,0.018673253800534,0.018673253800534,-2.35199046097021
"rffH",-0.467084607859538,0.018673253800534,0.018673253800534,-2.35199046097021
"cra",0.471950019761916,0.0189036511448592,0.0189036511448592,2.34742553912603
"dosC",0.726319090920482,0.0189043651693879,0.0189043651693879,2.34741146778462
"sufS",0.757220582113089,0.0191703102359615,0.0191703102359615,2.34220250548387
"tas",0.48479548654674,0.0192265962968396,0.0192265962968396,2.34110815872819
"gnsA",-1.89536628921861,0.0192608972593681,0.0192608972593681,-2.34044263159303
"yqeJ",-1.98135277504739,0.0193173683189682,0.0193173683189682,-2.33934920045297
"yhhY",0.793655328582528,0.0194008685999452,0.0194008685999452,2.33773751884754
"yjbD",-1.00101169221687,0.0194087857527444,0.0194087857527444,-2.33758502060061
"cybB",0.728240589152304,0.0194407187971046,0.0194407187971046,2.33697048535944
"fbp",0.672412712493751,0.0195695940294009,0.0195695940294009,2.33449927414915
"gdhA",-0.476038272161213,0.0196191246244212,0.0196191246244212,-2.33355329446378
"yajG",-0.678540486313545,0.0196485302752161,0.0196485302752161,-2.33299266535954
"cvpA",-0.668494005116459,0.0196485302752161,0.0196485302752161,-2.33299266535954
"yciI",1.46387352751517,0.0197787406807342,0.0197787406807342,2.33051893039758
"sucC",-0.51011952387826,0.0198024492597073,0.0198024492597073,-2.33007004640703
"fadH",-1.55801886108544,0.019886042005089,0.019886042005089,-2.32849108651958
"hisS",-0.422628346577293,0.019886042005089,0.019886042005089,-2.32849108651958
"cobS",0.445209397445635,0.0199446311620638,0.0199446311620638,2.32738786275007
"atpI",-0.749011880043603,0.0199628703990002,0.0199628703990002,-2.32704499848588
"gloA",0.848294345772891,0.0199711904774,0.0199711904774,2.32688868705489
"relE",0.760868270477818,0.0200242199598753,0.0200242199598753,2.32589374226855
"glk",-0.458465104885988,0.0200242199598753,0.0200242199598753,-2.32589374226855
"panB",0.471608626359427,0.0200839120163795,0.0200839120163795,2.32477654114614
"tauC",1.21170704594718,0.0203044826656829,0.0203044826656829,2.32067330252184
"speB",0.505195776424684,0.0203044826656829,0.0203044826656829,2.32067330252184
"murE",-0.495085302220064,0.0204355506149289,0.0204355506149289,-2.31825345127829
"appB",0.819061506610963,0.0204724748742537,0.0204724748742537,2.31757417885139
"yihI",0.498898602034012,0.0204724748742537,0.0204724748742537,2.31757417885139
"yojI",-1.39237244768048,0.0207713371907774,0.0207713371907774,-2.3121151735893
"ycbZ",-0.405653612432946,0.02081869866398,0.02081869866398,-2.31125636517482
"hdfR",0.654830603152393,0.0208808945292445,0.0208808945292445,2.31013114673635
"yafP",-1.75640127075234,0.0210054412715283,0.0210054412715283,-2.30788665901941
"deoA",0.490932069137711,0.0210105018802526,0.0210105018802526,2.30779570595568
"yjbQ",0.895506240330401,0.0210215057906486,0.0210215057906486,2.30759800127019
"yggN",0.696747719710694,0.0210215057906486,0.0210215057906486,2.30759800127019
"rfbA",0.678652136739154,0.0210215057906486,0.0210215057906486,2.30759800127019
"nagE",-0.647204823410199,0.0210215057906486,0.0210215057906486,-2.30759800127019
"rnc",-0.639238428505167,0.0210215057906486,0.0210215057906486,-2.30759800127019
"mraY",-0.510700973536337,0.0210215057906486,0.0210215057906486,-2.30759800127019
"tag",0.686454673889221,0.0210840201104378,0.0210840201104378,2.30647652942941
"rlmN",-0.581292457029602,0.0212588851139411,0.0212588851139411,-2.3033548636147
"rspR",-0.644589682066209,0.0215416397630452,0.0215416397630452,-2.29835416858344
"yjgM",0.838081684688571,0.021713677022067,0.021713677022067,2.29533947500825
"ydgD",0.973119353445207,0.0219904385275211,0.0219904385275211,2.29053298831143
"ptsP",-0.402703014784832,0.0220439482655565,0.0220439482655565,-2.2896097676122
"degP",0.676614910451996,0.0221138843764608,0.0221138843764608,2.2884060719171
"ldtC",-1.31369819362832,0.0221179088104046,0.0221179088104046,-2.28833690673035
"ybdM",0.92866933153415,0.0221179088104046,0.0221179088104046,2.28833690673035
"hscB",-0.609386399408179,0.0221179088104046,0.0221179088104046,-2.28833690673035
"yfcF",-0.530011051074579,0.0222591783499486,0.0222591783499486,-2.28591591238918
"ygcU",1.58595035713502,0.0222640849906947,0.0222640849906947,2.28583206562977
"ygiM",-0.602670523642071,0.0222640849906947,0.0222640849906947,-2.28583206562977
"yfdC",1.04642569887994,0.022267434499472,0.022267434499472,2.28577483703039
"mrr",0.516707083122021,0.022299998969186,0.022299998969186,2.28521884108217
"thiG",-0.432617938160159,0.0224000201908142,0.0224000201908142,-2.28351551196201
"yhaH",1.37205569063773,0.0225561742234812,0.0225561742234812,2.28086943276693
"rsmF",-0.837476558758234,0.0225561742234812,0.0225561742234812,-2.28086943276693
"epmC",-0.592114785248393,0.0225561742234812,0.0225561742234812,-2.28086943276693
"recN",-0.525758915350228,0.0225561742234812,0.0225561742234812,-2.28086943276693
"ycgM",0.57263655376518,0.0227019127103141,0.0227019127103141,2.27841417384038
"asnC",0.756677181152428,0.022709576915864,0.022709576915864,2.27828543432206
"pxpC",0.550837645347383,0.0227440442665102,0.0227440442665102,2.27770693514682
"ydiZ",1.10927073620309,0.0230267148812587,0.0230267148812587,2.27299112313787
"lysS",-0.450688995540394,0.0230267148812587,0.0230267148812587,-2.27299112313787
"ybjP",1.45146169763312,0.0230304089567914,0.0230304089567914,2.2729298282562
"folK",-1.42961035939527,0.0230304089567914,0.0230304089567914,-2.2729298282562
"mcrB",-0.700798159534736,0.0230304089567914,0.0230304089567914,-2.2729298282562
"dedA",-0.51216290713293,0.0230304089567914,0.0230304089567914,-2.2729298282562
"agaC",1.14319150874596,0.0230418548101191,0.0230418548101191,2.27273996424435
"yfdH",-0.640162473955071,0.0230418548101191,0.0230418548101191,-2.27273996424435
"acpH",-1.38121704639535,0.023131510283469,0.023131510283469,-2.27125558467616
"yecA",0.642168093909719,0.023131510283469,0.023131510283469,2.27125558467616
"thiF",-0.532257209899772,0.0232045866823128,0.0232045866823128,-2.2700493874392
"nrdA",0.418564829285603,0.0232582338450713,0.0232582338450713,2.26916598635428
"holA",-0.686870934111013,0.0233339657832505,0.0233339657832505,-2.26792192461673
"htrE",0.670177680117468,0.0233453630742673,0.0233453630742673,2.26773500287905
"oppD",0.516810542274105,0.0233637524238118,0.0233637524238118,2.26743357455458
"ackA",0.55209985734415,0.0234667744686536,0.0234667744686536,2.26574869132888
"hypE",-0.527333749012657,0.0234892538109284,0.0234892538109284,-2.26538190438127
"yadG",0.475017024493572,0.0234976009817495,0.0234976009817495,2.26524578430448
"yjdP",0.89372636606177,0.0235823872423134,0.0235823872423134,2.26386551945011
"yhbX",-0.678442528837441,0.0235823872423134,0.0235823872423134,-2.26386551945011
"guaC",0.452220814232465,0.0235823872423134,0.0235823872423134,2.26386551945011
"appA",0.58249044481311,0.0236336033313691,0.0236336033313691,2.26303383992363
"yohJ",2.116018887371,0.0236759556024755,0.0236759556024755,2.26234727719173
"astE",-0.856665763609657,0.0238958328679877,0.0238958328679877,-2.2587999304251
"alaA",-0.412963985043397,0.0239113559111688,0.0239113559111688,-2.25855056388694
"barA",-0.477205542281349,0.0239129881743353,0.0239129881743353,-2.25852435091047
"recD",-0.788434115315926,0.0239416998583728,0.0239416998583728,-2.25806351538121
"insJ",-1.73472275591005,0.0240078935551768,0.0240078935551768,-2.25700290007462
"chpB",1.26702089723307,0.0240078935551768,0.0240078935551768,2.25700290007462
"eco",0.699598846112023,0.0240078935551768,0.0240078935551768,2.25700290007462
"mntP",-1.30008012710707,0.024056581986577,0.024056581986577,-2.25622438740039
"rfbB",0.482449898691915,0.0240798985964336,0.0240798985964336,2.25585204587114
"hsdS",-0.759897046163431,0.0240799988903294,0.0240799988903294,-2.25585044495936
"yadI",-0.896839781035536,0.0241406372145709,0.0241406372145709,-2.25488358034409
"rraA",0.705708550122789,0.0241406372145709,0.0241406372145709,2.25488358034409
"zntA",-0.43327603471826,0.0243854062232578,0.0243854062232578,-2.25100207075696
"rmuC",0.552917667312722,0.0245162288514029,0.0245162288514029,2.24894133289009
"sufA",1.43958737527895,0.0245414790761504,0.0245414790761504,2.248544685007
"glnK",-1.57940990559466,0.0246550927706905,0.0246550927706905,-2.24676432610157
"cmk",-0.494847944780443,0.0246550927706905,0.0246550927706905,-2.24676432610157
"ybhR",0.444387168827789,0.0246550927706905,0.0246550927706905,2.24676432610157
"fabA",0.476338541634869,0.024713990532596,0.024713990532596,2.24584417702475
"csgE",1.97668584708179,0.0248835859371376,0.0248835859371376,2.24320518759048
"gltS",0.88398203742318,0.0248835859371376,0.0248835859371376,2.24320518759048
"casB",1.16081703523797,0.0252178944522782,0.0252178944522782,2.23804847038188
"puuB",1.56629633723091,0.0252747706845878,0.0252747706845878,2.23717705026209
"yebK",-0.499395077506288,0.0253222340166668,0.0253222340166668,-2.23645114655087
"asnB",-0.614075903058321,0.0253460671920297,0.0253460671920297,-2.23608708620332
"queG",-0.935370394322453,0.0254215280367811,0.0254215280367811,-2.23493634520896
"ycaC",0.743479164043348,0.0254215280367811,0.0254215280367811,2.23493634520896
"envZ",-0.531588962075381,0.0254215280367811,0.0254215280367811,-2.23493634520896
"ecnA",1.83388798542419,0.0257275248630284,0.0257275248630284,2.23030012544765
"nrfD",-1.03085716448629,0.025753847728286,0.025753847728286,-2.22990353410969
"rlmH",-0.854553985884105,0.025753847728286,0.025753847728286,-2.22990353410969
"uraA",-0.686908879456365,0.025753847728286,0.025753847728286,-2.22990353410969
"dgt",0.443581098497068,0.0257600352563834,0.0257600352563834,2.22981036110565
"yagN",-0.762232773107093,0.0258047034313037,0.0258047034313037,-2.22913831263633
"marC",0.760284573626288,0.025860514606652,0.025860514606652,2.22830002613517
"yjbM",0.782159359879094,0.0258632051251564,0.0258632051251564,2.22825965396046
"prc",-0.37909186956138,0.0258632051251564,0.0258632051251564,-2.22825965396046
"mtn",0.578128853169831,0.0263579187063818,0.0263579187063818,2.22089729186759
"galS",-0.97496302429323,0.0263816531208952,0.0263816531208952,-2.22054708608327
"dgcQ",-0.600768489658759,0.0263918721197301,0.0263918721197301,-2.22039638665172
"gcvA",-0.409327207907836,0.0264043372197698,0.0264043372197698,-2.22021263224002
"hspQ",-0.764172276794118,0.0264315850140497,0.0264315850140497,-2.21981121941938
"oxc",1.35200734255501,0.0265208254462449,0.0265208254462449,2.21849903303481
"appC",1.11167716855872,0.0265208254462449,0.0265208254462449,2.21849903303481
"chbF",1.0384471628367,0.026560279204104,0.026560279204104,2.21792012278148
"tolQ",-0.474261949867415,0.0265734023527972,0.0265734023527972,-2.21772772970028
"chbR",0.852359533561016,0.0266705313563926,0.0266705313563926,2.21630630738157
"soxR",2.10976908895918,0.0266797916081765,0.0266797916081765,2.21617102294508
"csdE",-0.597428367602386,0.0266797916081765,0.0266797916081765,-2.21617102294508
"gltA",0.491328579052716,0.0267443275796698,0.0267443275796698,2.21522933155281
"galU",0.4596337878599,0.026862163751377,0.026862163751377,2.21351494920603
"ygbK",-0.591605326703852,0.0270053561683144,0.0270053561683144,-2.21144038028655
"rfbD",0.580243800027171,0.0270437950998036,0.0270437950998036,2.21088509477568
"trxB",0.39165570419746,0.0271244640212692,0.0271244640212692,2.20972197006867
"tnaA",-1.22046325259079,0.0271975084709721,0.0271975084709721,-2.20867135161506
"tehA",0.50114805508516,0.0271975084709721,0.0271975084709721,2.20867135161506
"appY",-1.38484951526284,0.0272953640536739,0.0272953640536739,-2.20726767746757
"proC",0.456154512637866,0.0274203656248684,0.0274203656248684,2.2054809144141
"yggF",0.977127423904047,0.0275338155468419,0.0275338155468419,2.20386534256679
"psiE",1.66066426565091,0.0275383197508586,0.0275383197508586,2.20380131951427
"yegS",0.826965948635509,0.0275383197508586,0.0275383197508586,2.20380131951427
"pheT",0.40586681042316,0.0276947164668888,0.0276947164668888,2.20158386827316
"ccmA",-1.65142873397794,0.0277321147542469,0.0277321147542469,-2.2010552217088
"eutJ",1.33711532253325,0.0277949324381862,0.0277949324381862,2.20016863911805
"clsC",-0.606173971991802,0.0278074611349123,0.0278074611349123,-2.19999202100854
"tsaC",-0.754376508505304,0.027831689326343,0.027831689326343,-2.19965066866856
"galK",-0.581694621251726,0.027831689326343,0.027831689326343,-2.19965066866856
"yfgM",-0.513329144282229,0.027831689326343,0.027831689326343,-2.19965066866856
"mrdB",-0.487588850666233,0.027831689326343,0.027831689326343,-2.19965066866856
"mltB",-0.456532346381907,0.0279090539874084,0.0279090539874084,-2.19856238619105
"yheS",-0.446479632474977,0.0280225356543405,0.0280225356543405,-2.19697074463881
"casE",1.40326106429432,0.0280854222472054,0.0280854222472054,2.196091117347
"yjjG",-0.957353097643131,0.0283472822652748,0.0283472822652748,-2.19244649831656
"ttdA",0.927775444115219,0.0286359071035545,0.0286359071035545,2.18846281411442
"csdA",-0.520096591694536,0.0286359071035545,0.0286359071035545,-2.18846281411442
"trpC",-0.460562438342349,0.0286359071035545,0.0286359071035545,-2.18846281411442
"yrbL",0.530250850122268,0.0287165508179515,0.0287165508179515,2.18735592835125
"yghJ",-0.518695253687564,0.0287165508179515,0.0287165508179515,-2.18735592835125
"hslR",-0.781096220603606,0.0287863680083005,0.0287863680083005,-2.18639980315018
"pgpB",0.540443575143836,0.0292022562943687,0.0292022562943687,2.18074535600891
"yjgX",-0.654027157313146,0.0296022543964208,0.0296022543964208,-2.17537195456149
"yjeI",0.715657928845378,0.0296050770776524,0.0296050770776524,2.17533425836706
"acrD",-0.411218529998019,0.029639684346831,0.029639684346831,-2.17487233812019
"ecpA",0.995329271755413,0.0296634241526407,0.0296634241526407,2.1745557393948
"yjgH",0.985112512598672,0.0297271661285156,0.0297271661285156,2.17370674051024
"yqiA",-1.11131494076204,0.0298452720615864,0.0298452720615864,-2.17213778012305
"otsA",0.659034341531891,0.0298687006836343,0.0298687006836343,2.17182718080201
"purM",-0.433906103675026,0.0298687006836343,0.0298687006836343,-2.17182718080201
"yhbO",1.79018259519824,0.0300457134088187,0.0300457134088187,2.16948722230271
"yfcA",-0.567941125534526,0.0300457134088187,0.0300457134088187,-2.16948722230271
"cueR",0.76169867863153,0.0303008227173913,0.0303008227173913,2.16613564970582
"ycjN",-0.565905891557125,0.0303008227173913,0.0303008227173913,-2.16613564970582
"nusG",0.387308274780977,0.0303108934927851,0.0303108934927851,2.16600384014971
"zapC",0.589294542497362,0.0304898497598314,0.0304898497598314,2.16366785474613
"tyrR",0.463094767609671,0.0305165714877194,0.0305165714877194,2.16332005690469
"thiB",-0.70335982589268,0.0305303220286864,0.0305303220286864,-2.16314118805086
"rem",1.34948934268716,0.0306574923561479,0.0306574923561479,2.16149021045162
"nikC",1.22264927257411,0.0306574923561479,0.0306574923561479,2.16149021045162
"cyaA",-0.36870119234413,0.0306634293895993,0.0306634293895993,-2.16141327723246
"malY",0.89598253203027,0.0308058656929417,0.0308058656929417,2.15957138392114
"gspF",-0.82533098767484,0.0308058656929417,0.0308058656929417,-2.15957138392114
"eutK",-0.746172772388093,0.0308058656929417,0.0308058656929417,-2.15957138392114
"dusC",-0.644461413738412,0.0308058656929417,0.0308058656929417,-2.15957138392114
"murR",-0.567971478534815,0.0308846703053133,0.0308846703053133,-2.15855547379278
"truD",-0.481160953582744,0.0308846703053133,0.0308846703053133,-2.15855547379278
"mutS",-0.433481867610929,0.0308846703053133,0.0308846703053133,-2.15855547379278
"treF",0.493602243577143,0.0309510474370607,0.0309510474370607,2.1577014977693
"dmlR",-1.31046182205473,0.0312288315423024,0.0312288315423024,-2.15414462938349
"yfcV",1.32514914135685,0.0313101988609056,0.0313101988609056,2.15310790857294
"yedP",0.658392322996222,0.0313599307388998,0.0313599307388998,2.1524754002486
"fimG",-0.990164757531196,0.0315133863592164,0.0315133863592164,-2.15052910463844
"nrdB",0.55934179091835,0.0315133863592164,0.0315133863592164,2.15052910463844
"wbbL",0.81377826619778,0.0315187468808247,0.0315187468808247,2.15046126359273
"hypD",-0.470850356115168,0.0315187468808247,0.0315187468808247,-2.15046126359273
"mglA",-1.07017457251179,0.0319025809529281,0.0319025809529281,-2.14562911130582
"yceF",0.579116372354501,0.0319025809529281,0.0319025809529281,2.14562911130582
"cstA",-0.922362954455645,0.0320120910811921,0.0320120910811921,-2.14425961092341
"cpsB",-0.92338854352286,0.0320755282918003,0.0320755282918003,-2.14346812032321
"hiuH",-1.6504870676202,0.0320765218181077,0.0320765218181077,-2.14345573501272
"parE",-0.488504499853844,0.0322422759919442,0.0322422759919442,-2.14139402975282
"ybfO",-0.80048782749909,0.0322922049149256,0.0322922049149256,-2.14077477734252
"ynfC",0.519592437731336,0.0322922049149256,0.0322922049149256,2.14077477734252
"tilS",-0.481186836404235,0.0324432962550125,0.0324432962550125,-2.13890582437331
"php",-0.678879129729547,0.0324928192114711,0.0324928192114711,-2.13829486324263
"purC",0.525619398676741,0.0326108649259097,0.0326108649259097,2.13684175212747
"yfhR",-1.67338390008594,0.032913643139286,0.032913643139286,-2.13313512467314
"greB",0.485443507790231,0.032913643139286,0.032913643139286,2.13313512467314
"mdtM",0.355803244897538,0.0330017477141243,0.0330017477141243,2.13206202783815
"paaZ",1.15658960873911,0.0332141213210681,0.0332141213210681,2.12948540277427
"yqjD",0.870805618497893,0.0332890976364556,0.0332890976364556,2.12857911880906
"narY",0.833069385215255,0.0332890976364556,0.0332890976364556,2.12857911880906
"nuoI",-0.501919743736816,0.0333762769437988,0.0333762769437988,-2.12752752347011
"ynjH",-1.49403552769778,0.0334675307424916,0.0334675307424916,-2.12642929423819
"hybA",0.526333897764292,0.0336368988715319,0.0336368988715319,2.12439773945724
"yggE",0.457018839832627,0.0336368988715319,0.0336368988715319,2.12439773945724
"potB",-0.399363145083267,0.0337578307211316,0.0337578307211316,-2.12295252032694
"fdhE",0.462926577430911,0.0339835984121259,0.0339835984121259,2.12026624723771
"nlpC",0.655955788819139,0.0340012144076572,0.0340012144076572,2.1200572874913
"lipA",0.515534384806205,0.0340012144076572,0.0340012144076572,2.1200572874913
"uxaA",-1.00936696480346,0.0340076233382488,0.0340076233382488,-2.11998128815063
"ilvC",0.367956212432879,0.0340176313609977,0.0340176313609977,2.11986263400084
"yphA",1.27937171708398,0.0341516511001321,0.0341516511001321,2.11827657741517
"yjjP",1.09225699752139,0.0341527555871913,0.0341527555871913,2.1182635284819
"rlmD",-0.739805807859328,0.0341527555871913,0.0341527555871913,-2.1182635284819
"mrcB",-0.381108659374343,0.0341527555871913,0.0341527555871913,-2.1182635284819
"yahK",0.444442439258641,0.0342759154133098,0.0342759154133098,2.11681071731992
"cynR",-0.498155345350441,0.0342823425137507,0.0342823425137507,-2.11673502486081
"emrK",0.815466817292735,0.0343714276919402,0.0343714276919402,2.11568710876179
"ydhK",-0.696128078855358,0.0343714276919402,0.0343714276919402,-2.11568710876179
"nhaR",0.53085100818456,0.0343714276919402,0.0343714276919402,2.11568710876179
"trhO",-0.800540740535185,0.0345143235685137,0.0345143235685137,-2.11401104975156
"nirB",-0.459362787497403,0.0346783162146051,0.0346783162146051,-2.11209483166957
"glmU",-0.419213742400018,0.0346783162146051,0.0346783162146051,-2.11209483166957
"mutM",-0.400408191560643,0.0346783162146051,0.0346783162146051,-2.11209483166957
"pheS",0.356382741883453,0.0346783162146051,0.0346783162146051,2.11209483166957
"ulaR",0.645429572482384,0.0346963860376128,0.0346963860376128,2.11188416345041
"macA",0.588244365127716,0.0348263533565948,0.0348263533565948,2.11037168550793
"cmtA",0.574302028775949,0.0350479745086147,0.0350479745086147,2.10780367891424
"mdtF",0.560257756110632,0.0351426088392745,0.0351426088392745,2.10671133767425
"gspA",0.583282523786299,0.0352415924206169,0.0352415924206169,2.10557147739449
"bluR",-0.417756902045959,0.0353703827496828,0.0353703827496828,-2.1040924565289
"glvG",0.656888845587634,0.0356839353306995,0.0356839353306995,2.10051075728292
"nuoM",-0.441674266024477,0.0356839353306995,0.0356839353306995,-2.10051075728292
"agaB",1.03735945064709,0.0357551275462924,0.0357551275462924,2.09970127298326
"thrA",0.471122134110211,0.0357551275462924,0.0357551275462924,2.09970127298326
"pdxB",0.405532252619424,0.0357551275462924,0.0357551275462924,2.09970127298326
"rpsC",0.465510558847425,0.0358492980400306,0.0358492980400306,2.0986326255641
"glpF",-0.897407194307606,0.0358610532886827,0.0358610532886827,-2.09849939504762
"rstB",-0.380235108690709,0.035936465850948,0.035936465850948,-2.09764557607448
"creA",0.566621592807327,0.0360110320175805,0.0360110320175805,2.09680284085434
"wecC",-0.384373105785487,0.0360110320175805,0.0360110320175805,-2.09680284085434
"ydfI",1.03937845281688,0.036185188587813,0.036185188587813,2.09484033076337
"yegW",0.490316774023787,0.0362033064614607,0.0362033064614607,2.0946366294151
"ycfL",0.641340750326934,0.036380882416042,0.036380882416042,2.09264470827522
