"Gene","logFC","adj.P.Val","P","SignedZ"
"puuP",-2.14752304933333,0.00578096717690252,0.00578096717690252,-2.75995303369278
"yqjE",-2.02377575816667,0.00591270950330677,0.00591270950330677,-2.75258333925844
"yeeO",-1.29178019233333,0.00591270950330677,0.00591270950330677,-2.75258333925844
"slt",-1.043268217,0.00591270950330677,0.00591270950330677,-2.75258333925844
"letB",-1.4497837825,0.00593562067634563,0.00593562067634563,-2.75131681676898
"fic",-2.70883744216666,0.00600934709169259,0.00600934709169259,-2.74727092838573
"pliG",-1.72164656283333,0.00600934709169259,0.00600934709169259,-2.74727092838573
"rpsE",0.917082576666666,0.00600934709169259,0.00600934709169259,2.74727092838573
"hemN",1.01751881633334,0.00602902672644228,0.00602902672644228,2.74619853181372
"ybfC",-2.54580722016667,0.00611026801183118,0.00611026801183118,-2.7418045903006
"yhhT",-1.76974437033333,0.00613042902146162,0.00613042902146162,-2.74072233299075
"intR",-1.226357012,0.00613369882670814,0.00613369882670814,-2.7405471097
"ppk",-0.850192234333332,0.00618559991727439,0.00618559991727439,-2.73777702412923
"atoC",-1.05718875016667,0.00624700629458222,0.00624700629458222,-2.7345265197682
"gltI",-0.967145055833332,0.00625040428976995,0.00625040428976995,-2.73434749040754
"ddpA",-1.65537965583333,0.00629980680939835,0.00629980680939835,-2.73175447996819
"nikA",3.75054044466667,0.00647297658970349,0.00647297658970349,2.72280748355559
"sufE",-4.0953546685,0.00647973092198396,0.00647973092198396,-2.72246289654532
"glgA",-1.21915171483333,0.00653529513710671,0.00653529513710671,-2.71964036465048
"hslJ",-2.37308424866667,0.0065636432441306,0.0065636432441306,-2.71820865251493
"can",-2.38111289633334,0.00666359118696398,0.00666359118696398,-2.7132047885972
"ybcM",-1.86729828816667,0.00666359118696398,0.00666359118696398,-2.7132047885972
"yddM",-1.4460243305,0.00666359118696398,0.00666359118696398,-2.7132047885972
"osmB",-2.2305798235,0.00676667378660555,0.00676667378660555,-2.70811418073771
"bcsC",-0.863085390333333,0.00680109835408574,0.00680109835408574,-2.70642968464463
"fadE",-2.039646523,0.00684768952388619,0.00684768952388619,-2.70416200176262
"gatY",1.74312039166667,0.00701725123436971,0.00701725123436971,2.69602446612
"gsiD",-1.5125349795,0.00702713407221094,0.00702713407221094,-2.69555563950884
"racR",-0.843923079666668,0.00704107677805202,0.00704107677805202,-2.69489522492392
"dppA",-0.806255976666663,0.00704107677805202,0.00704107677805202,-2.69489522492392
"tehA",-0.965813255166665,0.00704334729577722,0.00704334729577722,-2.69478779007544
"rseB",-0.867905078833332,0.00708970493782893,0.00708970493782893,-2.69260104147028
"cheY",-1.83618296066667,0.00709758154144911,0.00709758154144911,-2.69223076874915
"kefC",-1.40181483083333,0.00709758154144911,0.00709758154144911,-2.69223076874915
"lptM",-0.943622705499998,0.00711492247545537,0.00711492247545537,-2.6914168839997
"yjbH",-1.27941431116666,0.00716978911777813,0.00716978911777813,-2.6888534352738
"fecI",-4.15912705966666,0.00720569075029636,0.00720569075029636,-2.68718557330446
"narQ",1.18294408116667,0.00720569075029636,0.00720569075029636,2.68718557330446
"nlpD",-1.38284205083333,0.00725377420078548,0.00725377420078548,-2.68496343270338
"ybeZ",-0.971672616666665,0.00725377420078548,0.00725377420078548,-2.68496343270338
"fhuC",-2.2213952325,0.00731443143883522,0.00731443143883522,-2.68217898301992
"yffL",-1.24058338683333,0.00737086830476427,0.00737086830476427,-2.67960681192038
"yfgJ",1.525782974,0.00743027491772758,0.00743027491772758,2.67691830784298
"ugpE",-2.44966807183333,0.00761435555480239,0.00761435555480239,-2.66870826487718
"dgcE",-1.4032898645,0.00766682320041369,0.00766682320041369,-2.66640078723732
"shiA",-2.2287405305,0.00781132507260381,0.00781132507260381,-2.66011812395214
"htrL",-1.20787574,0.00805100645877161,0.00805100645877161,-2.64992322239115
"yddA",-3.59070891116667,0.0082207252849649,0.0082207252849649,-2.64286727662447
"tonB",-2.40788414916667,0.0082207252849649,0.0082207252849649,-2.64286727662447
"rpsM",1.04858577,0.0082301586618624,0.0082301586618624,2.64247892700669
"menH",-1.9262546695,0.00823468439213447,0.00823468439213447,-2.64229275486095
"eamA",-1.78898410716667,0.00823468439213447,0.00823468439213447,-2.64229275486095
"ykgA",-1.3896244905,0.00823468439213447,0.00823468439213447,-2.64229275486095
"mmuM",-1.01653816916667,0.00823468439213447,0.00823468439213447,-2.64229275486095
"nanM",-1.96416760516666,0.00855333101171598,0.00855333101171598,-2.62940943866295
"ppnN",-0.901767668666667,0.00859291816338178,0.00859291816338178,-2.6278389721994
"pssA",-0.759940283166667,0.00859291816338178,0.00859291816338178,-2.6278389721994
"yggL",-1.052850773,0.00864512405102682,0.00864512405102682,-2.62577776586285
"rpsC",0.89444675666667,0.00880874386499208,0.00880874386499208,2.61938898547586
"rnk",1.78846149616667,0.00901174005839316,0.00901174005839316,2.61160844864149
"exbD",-2.56095051033333,0.00917784267145566,0.00917784267145566,-2.6053575567257
"rssA",-1.22354604716667,0.00917784267145566,0.00917784267145566,-2.6053575567257
"fepB",-3.2200786865,0.0092254375647347,0.0092254375647347,-2.60358504752571
"glgP",-1.09820144633333,0.0092254375647347,0.0092254375647347,-2.60358504752571
"ytfP",-0.831533282666669,0.0092254375647347,0.0092254375647347,-2.60358504752571
"lpxA",0.829876708833336,0.0092254375647347,0.0092254375647347,2.60358504752571
"ugpA",-2.52330317183333,0.0092658127555685,0.0092658127555685,-2.60208779801678
"yffN",-1.329251883,0.0092658127555685,0.0092658127555685,-2.60208779801678
"rcsF",-1.2299915995,0.00945684181764458,0.00945684181764458,-2.59508176723302
"yejL",-1.25454647933333,0.00957666757505131,0.00957666757505131,-2.59075128750917
"yieF",-1.31290910983333,0.00964989087470643,0.00964989087470643,-2.58812873548977
"cirA",-5.8453513335,0.00969121541466884,0.00969121541466884,-2.58665648477211
"glcF",-1.13499952016667,0.00969121541466884,0.00969121541466884,-2.58665648477211
"ybeY",-1.04256838716667,0.00969121541466884,0.00969121541466884,-2.58665648477211
