"","Read_count_A.1","Read_count_A.2","Read_count_A.3","Read_count_WT.1","Read_count_WT.2","Read_count_WT.3","Read_count_B.1","Read_count_B.2","Read_count_B.3","Read_count_C.1","Read_count_C.2","Read_count_C.3"
"pepN",13.441896317888,13.0520750242104,13.1948157479527,13.2396283422892,13.1840512006904,13.0015840750384,13.0960098598306,13.6300126204617,13.4633103238544,12.8684778025978,12.9467943506519,13.0251434954032
"pepT",11.4118520967653,11.7502807977419,11.9307095360631,11.2012191719274,11.2497401138243,11.0038754700487,11.3056193776079,11.7163922102622,11.7073818569461,11.5730174360153,11.6813665860983,11.4994191716539
"perR",8.49383042931859,8.60457360563173,8.45484141751174,8.16444557755789,8.61215104217922,8.55576134301495,8.52621203684934,8.13500927794723,8.21291470429283,8.73379543318967,8.83652177734901,8.56797667116653
"pfkA",12.9768167504973,13.1685904553286,12.865797027858,12.9887743083136,12.7763870390894,12.6969556533652,12.9497566766862,13.1497572010189,13.0140625255756,12.7882568302966,12.7340444998038,12.7033594000215
"pfkB",11.2683265702563,11.2178229810028,10.7008789511098,11.0090322844863,10.8884122162131,10.7530644064769,11.2242323156826,10.9765297274483,10.4783811524791,10.1706374046477,10.1038805535245,10.5904098953847
"pflA",11.3374064890642,11.8577791058145,11.7692578922983,12.0078918760359,11.7497515172049,11.7898631894626,11.2070891814108,11.4549992779371,11.6677615138753,12.0802350056465,12.1896313663354,12.0857929948968
"pflB",14.5504554515531,14.4719874157372,14.3259412018672,15.2412956510434,15.684427260034,15.2752753185025,14.3148840512674,14.5422103772782,14.1135794078559,14.2047164718588,14.1866979695136,14.6783142952944
"pgaA",9.51350868438526,9.54935265143781,9.74428565509614,10.1971194111002,10.5706957283579,10.0376604793989,9.53095314065199,9.57917789814416,9.43951484205614,9.82651710726988,9.74071150553973,9.99124683401664
"pgaD",7.57961432837228,7.27357754819725,7.25923212514315,7.5670208503714,7.98195635020511,7.9334535942134,7.58246638162985,7.85571185453129,7.39487935010341,7.2047057871334,7.30158593404559,7.78059298923388
"pgi",14.6405831567671,14.4756146053162,14.8829232189724,14.8825245619462,14.842107368355,14.7420360411681,14.4509863592096,14.9502555743872,14.8275309392125,14.36220075406,14.3760855996001,14.4366200458617
"pgk",13.3578712428211,13.4526397172701,13.8243398131595,13.5955635787976,13.6921612220433,13.5662481689976,12.9871330116941,13.9028490433239,14.0615553169861,14.0408434115759,13.9854677642606,13.5991903100836
"pgl",9.83737374353393,9.79799402387988,10.4253980495065,10.1538013101749,9.57501681746004,9.702903718116,9.64605016838871,9.76785103498505,10.2897071706802,9.72889064246076,9.69203011349908,9.15138109055993
"pgm",12.2380202978332,11.8691239657127,11.8013562944022,12.3985458039936,12.2473977241659,11.9810749497303,12.3544644371963,12.4565025628712,12.1712621480482,11.5712206980749,11.6722500303103,11.7811977025454
"pgpB",10.1129963598936,10.3662803877276,10.3715009388336,10.1335570623657,10.2782135509953,10.316039996054,10.0504993977881,10.2710086964866,10.1624447470503,10.2963222156413,10.4014835071345,10.1295969557518
"pgpC",10.7417570423941,11.335442653176,10.6697355761943,10.9378535754751,10.8808661879883,10.8751166335113,10.4380784437712,10.7950440585544,10.9152375457254,10.8079891258078,10.9704086220127,11.1274738523346
"pgrR",9.24657427306801,9.35400848652603,9.37911758164995,8.66530524082572,9.11359820919529,9.01625893548394,9.31416275193822,9.15177972471304,8.92698800647679,9.2031936182527,9.13701550389447,8.86479455141138
"pgsA",11.2798332964244,11.8281902428197,11.3586033347975,11.2187411742059,11.1604527218393,11.1599291470352,11.4057100812103,11.7014487203534,11.5874604236885,11.4180422980658,11.4781236069081,11.6860781551099
"pheA",13.1153225546431,12.1427891774399,12.1269187127233,12.623877912477,13.2672777104592,12.8522320392596,13.4265719901654,13.3332171281435,12.360908018847,11.7126763620809,11.54050450851,11.9750852043432
"pheL",6.79347586882653,8.32584393366192,7.14573600036531,8.1544297458402,8.22922374141966,8.08896920636344,8.24573487439205,7.79419483304706,7.32859322877137,7.41723415788967,7.6238952134904,7.51116426225509
"pheM",6.9460429332189,7.38628824814498,6.9077667186189,6.87161737965393,6.71988168271417,6.90424561398599,7.27396909682932,6.10307300617622,6.85013010191817,6.57855305460759,6.98776933905455,5.95247367703035
"pheP",9.4538039410017,9.30073971177898,8.93112660486872,9.85778673277581,9.8314060877348,10.5340783936521,9.75469209451076,9.35080013499853,9.5646435027971,9.91983728550036,10.2178431929385,10.7139926352875
"pheS",13.1297015346391,12.3110796361219,12.4942772779309,12.8589678634024,12.7609404780761,12.7048159602738,13.6833913830116,13.3378185945149,12.954024714339,12.3447872140969,12.3026228773511,12.616873336931
"pheT",14.3889956929809,14.011693103215,14.1378315182584,13.6911834793802,13.9135574785193,13.893021396795,14.4115110366807,14.8552032440254,14.7560578157012,13.1983641832069,13.2559661935938,13.089811949239
"phnC",5.23026584062583,5.2593015622727,5.13424244801058,5.13435412439824,5.10755309912539,5.05505719548306,4.62565142558477,4.72873654787801,4.72138091876924,5.3034776234135,5.20257929425106,4.90024968674592
"phnD",4.90290270388576,5.31199345259196,5.35882543400823,5.29220815914048,5.32547464918914,4.53352340749871,5.2252188257107,5.2790406435269,4.79154860133024,5.39466698817817,5.14343462791562,5.16793172500873
"phnE",5.99564666521339,5.82542687230089,5.76690014334269,5.39979913693888,5.40386226073633,5.43079326877753,5.64108054840593,5.55232642174514,6.25224439765838,5.52115039284679,5.54306760617594,6.16682897684236
"phnF",5.61005319112397,5.31199345259196,5.06271293750271,4.90738183848825,4.52582836110991,4.53352340749871,4.37569763855395,4.51842125894117,4.79154860133024,5.23091935573123,4.99459958108689,5.16793172500873
"phnP",7.34755298850515,7.77458255342163,7.60416105827838,7.29327262505766,7.30606972968204,7.39423183006022,7.27396909682932,7.19268897071917,7.53861927918637,7.52025935190393,7.63092159443386,6.8984194480087
"phoA",9.53527589408617,9.57333243602408,9.71478392553998,9.188834382358,9.19158450194252,9.05285414811221,9.48716234989777,9.40382525918793,9.56224440418316,9.75339549008141,9.73420612777896,9.46866009124236
"phoB",9.1651465820943,9.05418456832956,9.09713096621424,8.91703458153699,8.65604606785671,9.0363349700715,8.95201986354892,8.851503245844,8.9782808861068,8.93537458103201,9.07400986682659,8.84638670677165
"phoE",7.28031650223444,7.03309306414607,7.40020713527921,6.90790708306922,6.90364699095861,7.2976270161068,7.43646535022836,6.55264807774135,6.83427253417579,7.84391608557259,7.61683438838493,7.41442486090579
"phoH",10.347049059316,9.82487779037038,9.47608869058628,9.23232153665215,9.169729606805,9.83101111983427,10.1380525002205,9.76691000673813,9.54776541432689,9.04128473798083,8.92058302625427,8.74403496757271
"phoR",9.43334029570783,9.48619619919477,9.14004392586402,9.32003584885667,9.15867671616293,9.14818304851724,9.421465531992,9.23987490361487,9.08909367747451,9.14639816363647,9.25646218698871,9.37331520991367
"phoU",10.9094779058426,11.3852083181128,11.5373555460953,10.2497935332028,9.89105495512847,9.69028923711052,10.5176206296101,11.3407555228668,11.2890653220937,10.5987334476126,10.4769659700125,10.1219658558697
"pinE",5.1296162435696,5.14747085958654,4.73148651486567,5.13435412439824,5.05949027211975,5.20819059198142,4.95849015299085,4.62782468093399,4.92168209133799,4.61275215688612,4.85258006965579,5.32114336434684
"pinH",4.62995171173582,4.15570421101311,4.14622321557126,4.20473328819788,4.09293476139244,4.75377488193204,5.12467978532957,4.55592968793448,3.80765744842413,4.68913435439259,4.8773156489472,3.91016574146446
"pinQ",6.10393462363199,6.42955676612185,5.83179824325122,6.57309995610234,6.41893543719427,7.13314025503017,5.8419196128712,5.0946781319628,5.83840691415295,6.38403382151785,6.31509727065923,6.3177517252393
"pinR",6.36520467101141,6.98614093374561,6.56033710852696,6.37957520834206,6.54358737268481,6.93314497095647,6.04506384677281,6.10307300617622,5.83840691415295,6.84827684478417,6.67016030896658,6.72073783903999
"pitA",11.5719335940146,11.2254093868953,11.1371596007049,12.3431525016572,12.1200042531398,11.908510462792,11.9287950046223,11.7515422952339,11.8863311321105,11.7438493766179,11.9200227431476,12.2575556296221
"pitB",6.56728721361784,6.68649078302494,6.67015481188391,6.09375496913244,5.91019092372946,6.05234766968378,6.59841510430711,6.43388020618971,6.68307139203013,6.88739884021458,6.93190078550559,7.03497149123227
"pldA",10.4294316221521,10.4391363131405,10.1395499210718,10.873699119611,10.4307061740539,10.8288708725986,10.9473658514818,10.1007216533623,10.0211141447101,10.7355052207847,10.6187920270541,10.7993962388662
"pldB",11.2740914054248,11.7473562478407,11.5909181888498,11.642418319614,11.421386574996,11.6366695387878,11.5005290310608,11.4712659934616,11.5648704683454,11.7862868074195,11.7683037758656,11.9743791036297
"pliG",10.2406644412429,10.4142744065766,10.3004591969844,9.68249760201073,10.289656887414,9.68817605746538,9.9248284595649,10.3906844238897,10.008833824414,10.2325763498415,10.3153099153565,10.4162556806758
"plsB",13.2767464892951,12.8128771176445,12.8300475223198,13.4958817185478,13.008199511637,13.0098562252273,13.3224420816774,13.2122713000512,12.9585924429907,13.0071697623991,12.9662671651017,13.4446325376348
"plsC",10.9451456371321,11.0466316717461,10.1574130701323,10.8358283291748,10.9361176988433,10.9090801943253,11.1379779462269,10.7094743412216,10.1687663263344,10.1450975176576,10.1038805535245,10.3910796928024
"plsX",12.6151350795336,12.4763302737035,12.813575510366,12.8554958095151,12.5915063880172,12.4459181029664,12.7834713339881,13.1700971008287,13.4834192083362,12.9372827883403,13.1532710448849,13.3176106270791
"plsY",9.71343976534603,10.1494694778792,9.59959931083843,9.81393417898025,9.53497639058637,9.93803289913856,10.2235628997427,9.7063524169278,9.6484566144821,10.0562579338448,9.92479501583748,10.1819134260207
"pmbA",11.5054897471198,11.6309529157074,11.7531096133569,11.494006720748,11.4612868514911,11.6366695387878,11.3237132487451,11.7751328434536,11.8977928957909,11.4187085604654,11.4488743028912,11.5702906767236
"pmrD",10.1713083327242,9.92145237759983,10.808534808251,9.03906192274604,9.34084250357566,9.09174496074932,9.82086664610418,10.8074527547949,10.9440851611971,10.7761072420013,10.9038584820817,10.1270577383234
"pmrR",5.90864527458799,5.86082920696601,5.89384979735328,5.93781549647924,5.40386226073633,5.51073581112845,5.71125190412473,6.27271608634144,6.25224439765838,5.93693226379942,6.43277217099548,7.03497149123227
"pncA",10.1210154525264,9.65799763865645,9.83456921909283,10.2497935332028,10.1445549416194,9.87440543016172,10.4044685051164,10.3180222620014,9.89905139449889,9.96615135176415,9.9863091852556,10.1295969557518
"pncB",11.795823698239,12.1827382045805,11.4320919690935,12.777120917319,12.5801611420377,12.6747161930031,12.2708493251119,11.6663030584925,11.3953122111446,12.0372793712786,11.8060117543291,11.8225867410269
"pncC",8.83932387548926,8.60973672854925,8.88140870851476,8.91999289620258,8.59174835013436,8.67581692041152,8.96271906802964,8.73890603855049,8.7569724904119,8.93351074030325,8.94754886202803,8.45100447557025
"pnp",14.1361373311659,13.8430477113066,14.1205268751403,14.1208281943016,14.2775945276334,14.3056696876178,14.029924483189,14.4724941347089,14.8813267553914,13.5368668371229,13.614378566692,13.7203693257057
"pntA",13.3925676654093,12.68023400233,13.5385931145957,12.3276433545652,12.0832153321666,11.8016393101082,13.1719210964258,13.6540049290135,13.7405534752183,12.4441741335572,12.3083819894488,11.3786709566164
"pntB",12.3663420200241,12.1978133935489,12.8813705894147,11.1473389158208,11.1053970444187,11.0880238135886,11.6336815482514,12.5204317066333,13.32299015584,10.9758390159635,10.8367484805314,9.55809184183656
"pnuC",11.2302829484656,11.4289404278586,11.5769322409933,10.9031464049855,10.8303955479822,10.7182803876064,10.7349780736948,11.4068821335162,11.2523328809857,11.2070839448732,11.2608424763579,11.1338115923792
"polA",12.2588837963053,12.1311689982021,12.4043002222543,12.0486661987707,12.4757765647862,12.1215856498094,11.7097415931577,12.2249793437975,12.2649640957098,11.6536209988674,11.756114349361,11.3786709566164
"polB",10.6146229888843,10.5547242076383,10.5507471262825,10.801755522041,10.6877617774518,10.7327049305211,10.2339039311881,10.5594106408092,10.6119603287913,10.5774096686289,10.5978941808615,10.8648657605416
"potA",10.503687272244,10.1862168957909,9.64797219796532,10.801755522041,10.4580099190895,10.4177420116144,10.9220087285448,10.323792676857,10.6038185755126,10.9640199078349,10.8435639429807,11.0302663810003
"potF",10.439726988072,9.06173886699494,9.80687455679743,9.69118093642338,9.77462378485893,9.66687223917653,10.6225396851915,10.5023195885679,10.1481190903875,9.14317632140598,9.15782545346791,8.62668715769847
"potG",10.1194151960907,9.22202153766634,9.22620822901047,8.61872185661932,8.67943736587822,8.65432532537107,10.0387507338164,10.2306253723682,9.81085892689253,8.07797612935581,8.21849348930183,7.78059298923388
"poxB",11.1400403661316,11.0636602037197,11.6822977655562,12.2961157398139,12.0043844313078,11.6621925212968,10.7453415702575,11.1522009957009,10.8829204999764,11.4713578164568,11.2860784916581,10.7655125333317
"ppa",14.9162287079013,14.2819598445288,14.3569636929685,14.7175445963045,15.3300192180636,15.0043564826512,15.4338635892114,14.9658692178849,14.4356526471745,14.3692836542928,14.3000481765089,14.2630488782573
"ppc",15.3447382751317,14.6631032801374,14.5795707338551,14.7585535383101,14.9932779625748,15.045895665925,15.111496200704,15.3726009321993,14.9438822934142,13.7034658797483,13.6628152356352,13.839151927226
"ppdD",5.45386157192874,5.59206403713983,6.08303561844351,5.49966976595548,6.01275469896597,5.65811352827464,5.3189233963997,5.51641163845439,5.66842810004896,5.99573265213724,5.75313429742025,5.16793172500873
"pphA",8.91507779524661,9.28145922772833,9.30939542954471,8.79020243114965,9.11645726793554,9.02298204327971,8.72784649416559,8.89177547194618,8.89683742464986,9.578393971337,9.4867591569548,9.22447191758924
"pphB",7.49320601138653,6.78129553768337,7.37165402581829,6.70281133860273,7.04265467404987,7.05644790978864,7.45680892094585,6.86637286074178,6.85013010191817,7.4278748238049,7.56641497172554,7.25591299526955
"ppiA",12.783479646583,12.5067404910541,13.2130162597484,12.9404310833527,12.5830058287068,12.9818802903813,12.7359319569914,12.9001545572314,13.1289503975627,13.7873712287968,13.0835760222716,12.9260141960597
"ppiB",13.7660607509458,13.3761330307171,13.6917326887352,13.2765895841873,13.6413349757329,13.4006182638968,14.3822586542601,14.0653202388718,13.0769625215258,13.3216644020824,13.3267193777794,13.2220995196581
"ppiC",10.5672814062927,10.9266284125514,10.5798693291281,11.0166517734428,10.986989827299,11.213804896042,11.1181778673546,10.7395248440324,10.8018648779994,10.9265655890347,11.0203873986381,10.7540387775928
"ppiD",12.767987343659,12.8566859031886,13.0766497088174,12.8911654211436,12.9648404104757,12.6901085732115,12.9728718613708,13.1406142834223,12.7744862935828,13.0529501398649,12.9236643639905,12.9645682011913
"ppk",13.1934509760894,12.8504304911933,13.0730559482324,13.1255845670839,13.2870777085448,12.9928362648339,13.2495078239881,13.2937455366207,13.0003936676217,12.875653447571,12.8861974070392,13.1024695553906
"ppnN",12.4419089481112,12.394948884754,12.3727162919826,12.9631929874898,13.273534471948,13.1700365678442,12.0507935312783,12.5758835557194,12.4803902629284,12.3260866890749,12.3609213131903,12.3122250774492
"ppnP",13.0881740265237,13.4179313810119,13.5835867520166,12.7439127817963,12.7842734699409,12.8599963648515,13.14085713518,13.7723728674049,13.5169429460782,13.4763123822047,13.5862668440763,13.641391957785
"pppA",7.57961432837228,7.77458255342163,7.50250427295587,6.90790708306922,6.10841146428125,6.63182512259966,7.27396909682932,7.07578093763967,7.58666535060683,7.46450976534813,7.50271901706122,7.75449133436156
"ppsA",13.6404494658477,12.6507999116302,12.5644741073163,12.1371165731011,11.9481279590302,11.7996832865138,13.548016885965,13.3819685332979,12.8553369330332,12.0547439969381,12.0977624861353,11.9694266983858
"ppsR",10.6043631986118,10.0971332349389,10.1924891911176,10.1322823144717,10.1981643511908,9.87626284854102,10.6426379739185,10.3225123556287,10.3155761242229,9.92547412238087,9.68192453775119,9.2386559279011
"pptA",10.9094779058426,9.8270956524717,10.8388041833588,10.0469100795586,10.3863897976865,10.1261746255146,10.9210948220216,11.3103999629417,10.4278859138338,10.4058933963896,10.1170662942008,10.5699898479625
"ppx",12.4095389504762,12.1736168946196,12.435638112596,12.3913705739393,12.5201690109493,12.4399653052703,12.4708235622996,12.5650977199888,12.2169686248935,12.1714122157878,12.2410089744007,12.3788391007901
"pqiA",10.0421275714541,10.2016836902634,10.1193199253339,9.86854470208955,9.9737814562545,10.1858030037004,10.0115318241921,10.1170601231897,10.1304145345304,9.98786480453419,9.95518086653,9.90197857973088
"pqqL",8.97648104168775,9.06550123112478,9.22620822901047,8.63321613279766,8.69482341092081,8.61035674543864,9.08853697827061,9.30485704225774,8.99260708565951,9.1544214246565,9.2185123868337,9.31203478654278
"prc",12.9574665904133,12.2354525655925,12.5581599498663,13.1326140916888,13.1537580088114,12.8425268773753,13.2458628687498,13.1046627787995,12.6362029755798,12.5042601977791,12.5001836841117,12.6415454455984
"prfB",12.4587750371715,12.2466797253944,12.1603912667036,12.2941221987367,12.5915063880172,12.3185176210865,12.7511819702003,12.2457288271159,11.993934483955,12.3898253288944,12.275018708959,12.4172755029586
"prfC",12.5088328661715,11.6079207385333,11.6188690384903,12.920446292846,12.5476996509501,12.4005003106529,13.0929698851609,12.5881883919744,12.12161825128,11.9976951103786,12.0564791533384,12.4026535816857
"priA",10.62706444645,10.2895485037312,9.80287441416235,10.8498558328673,10.3431116475016,10.3710839058189,10.8188205880377,10.4505148755562,10.1671885265962,9.91606712055856,10.0905731808269,10.8057610145717
"priB",12.5815329407813,12.1432342436723,11.2104574571964,12.9360544679666,13.503722321597,12.9786420469669,12.9251259983307,12.8030897417526,11.7533229301305,11.4674992339448,11.2531847805234,12.206757234848
"priC",9.69421848774854,9.94614986966232,9.88841279405792,10.0803460974327,9.5812386172775,9.80003495234066,9.70670691235612,9.71613609132828,9.95681433266094,9.95333258352243,9.89375534346316,9.92846910981493
"prkB",11.5103821749701,11.2471042048542,11.3900501352819,11.0020703810872,11.1025162371736,11.2550740169528,11.448200072414,11.3394901920822,11.2023682017126,11.3657934297221,11.1637345438553,11.0437915934321
"prlC",11.6984357786027,11.4911005984533,11.3922703222701,11.4112900927086,11.1680506576509,11.1047554977311,11.1851794589036,11.2970992180119,11.2619736528603,11.1196380802913,11.1399395165933,10.9260327949313
"prmA",10.8460653723812,10.5851812411759,10.4175715361709,10.6523576384355,10.524090605855,10.3802752777167,11.2964866254137,11.1249190079293,10.8991695121431,10.2521471333216,10.3310226873409,10.4162556806758
"prmB",13.0577920220616,12.3358220538225,12.6752858184315,12.9724830969061,12.6794344898077,12.6744493616874,13.290952871263,13.1715199893818,12.7978704375065,12.8726172763871,12.8425431570679,12.9698915564647
"proA",11.8719248287317,11.5693598593685,11.7743737810355,11.4865439320328,11.1261126147186,10.9396003266,11.7647750410748,11.8971163799051,11.8454822953157,11.4398681021219,11.4747131325714,11.0638445933793
"proB",11.9724082588127,11.8452505574166,12.3230741422547,11.8868809427439,11.3599907289533,11.4150310111439,12.13832722028,12.1486480852991,12.1904180700232,12.2159816676147,12.1471086496538,12.0243551100692
"proC",10.0555787802049,10.1705824790193,9.34834193102169,9.69809016600052,9.57916766425952,9.87254561716827,10.2235628997427,9.79025349507168,9.18889014581437,9.22469056599452,9.17714077712996,9.11083006452303
"proP",11.8343759927068,12.2337818268812,12.0522240002958,11.7753442680623,11.6634444841722,11.567081509549,11.7349227774358,12.0714852553234,12.001922596438,12.1468923565448,12.0540327410102,11.805220688572
"proQ",13.0638366272639,12.612097598243,12.6829234183485,13.4561891823309,13.3452023474036,13.3557263534849,13.484324583917,12.7379561370825,12.6267631058589,13.041640517159,12.917576768233,13.135058404759
"proS",13.2601409506527,12.6988220305058,12.6699885403545,13.093520833829,12.7531547331587,12.6602362107101,13.5073415997004,13.2718570775835,13.0930473877481,12.5873523199709,12.6161650270484,12.8514501673959
"proX",10.4664078691455,9.90684779858624,10.081294863365,10.3529879113358,10.807581178565,11.1469094043438,10.6970406883868,10.47434573094,9.79459980768505,9.41436219890192,9.51264841198623,9.31649935140508
"proY",10.659359438261,10.6888158893118,10.4236624899884,11.5895244315623,11.1966983743737,11.4131131769335,10.6247867054638,10.4938136270304,10.6474743772089,10.8416680327782,10.719379901764,11.3647284688464
"prpB",6.46980983265416,5.96201928957592,6.24999314954487,6.37957520834206,6.43742147659009,6.44349885794,5.87278340047152,6.13865541051071,6.17854871400736,5.9518622788991,6.21531876911069,6.35311502636301
"prpC",6.87178451444166,7.15128189428995,6.79387219722907,6.54260844248714,6.41893543719427,6.81388552598316,6.44349272652884,6.73360936788905,6.92689312681638,6.83232464306543,6.83772972204299,6.79959441101577
"prpD",6.22864976020317,6.11612777427419,6.54759896275397,6.4634122679622,6.17615865731902,6.44349885794,6.33739275227213,6.2833393441929,6.3671982885793,6.09311857594182,6.2246833616305,6.69345885313769
"prpE",7.24548224539775,7.09340151944963,7.25923212514315,6.80901904795522,6.52643080133093,6.73398210537887,6.57994175972428,6.80887712217763,7.8295983074022,7.24137379547976,7.31474177909982,6.8984194480087
"prpR",7.03036583293342,7.03309306414607,6.71638675336338,6.57309995610234,6.40020735013669,6.68381303964069,6.9105815637714,6.40501361119216,6.70068018581,6.68016616332926,6.81936387603155,6.77378737803427
"prs",13.9208342778024,12.964627490666,12.7104090927308,14.260978309854,14.1553049334137,14.025603730489,14.3383498610581,13.7122960774026,13.2594386707972,13.3706074336084,13.2745779603512,13.9148900224388
"psd",11.9626244432343,11.9110205977903,10.7938305293487,12.6499448072709,12.4035939265398,12.7204092518271,11.8256211939037,11.4864941562282,11.0743767514908,10.9889086341555,10.7539567453329,11.5276094204106
"psiE",11.2869786718666,11.1714471890926,10.9222959860542,10.1013454846595,10.0003352999689,10.3855013170431,10.7930769467916,11.2843324659392,11.0437503996344,11.0563959725207,10.6463374720808,11.1650892711728
"psiF",9.49881256516777,9.50016301916548,9.86686047452376,9.26758541658997,9.38181576318055,9.23760034917349,9.421465531992,9.56083491986489,9.39975712456254,9.83652447635873,9.89083368795119,10.1014166768432
"pspA",10.8334318776746,10.3292071240315,10.8171537723223,10.3085341669241,10.8485627320476,10.5562608255239,10.3293034574881,10.6242340689249,9.97676730720354,9.59145422758082,9.6100195797516,9.62800486515923
"pspD",6.60449356882345,7.12263289658912,7.78278346316321,6.17574471367002,7.11316763308131,6.78245595473522,6.26973343886724,7.11186195198398,7.40563622549837,7.44892308304941,7.42802724356586,6.72073783903999
"pspE",11.4268087243834,11.698527919456,11.2209879911993,11.9179135533871,11.8945932260705,11.7584856046093,11.6224809334934,11.5882822806106,11.8385602761478,11.2039952442684,11.5363040233914,11.8265045870098
"pspF",9.40472020336894,9.44635397924461,9.37553081173654,8.77066937243042,8.78743667496959,8.84850954361052,9.26025544289397,9.63697369567983,9.36439118512187,9.39823654293433,9.40310846669068,9.48857892847493
"pspG",7.04395091185496,6.8175305506359,6.9077667186189,7.36457033661968,7.53721206714498,7.98258526679236,6.96846399377278,7.41585920655746,7.09594299646665,7.27123237533088,7.21535031339325,7.75449133436156
"pssA",12.0951266584985,12.124422226317,12.2382353643259,12.4894616747319,12.4721542900822,12.2649400141073,12.4673845676368,12.2099981466682,12.1414402265314,12.5504378882829,12.510688828734,12.6805966374374
"pstB",12.031034694047,11.7093887969434,12.4137295570997,11.0020703810872,10.8004881649463,10.7880164234413,11.6927065951863,12.2186270319495,12.0915730540942,11.3484143238809,11.0683693676993,10.8073478306247
"pstS",9.80787093624748,9.32291265433523,9.69189435977285,8.95214007290385,8.98809341277011,8.97524859242802,9.50678922050237,9.62039786309811,9.73833162428275,9.57481146561378,9.50119940051849,9.22921543524084
"psuT",8.21082056736389,8.36911558577725,8.68383947794659,7.90247170384301,7.520026514568,7.85269442881542,7.6894666723627,7.94165942511872,8.77780296975065,8.37029500713886,8.44258137295592,7.92799029088559
"pta",12.4546562862583,11.8353691457978,11.4912870418741,12.3315362998502,12.1576141336803,12.1468098314366,12.373296564397,12.2330083745417,11.7952948127037,11.4056606164611,11.3282618671299,11.7844239738498
"pth",9.42299857052166,9.40537997957113,9.49273928429353,9.54938136586676,9.67342476178439,9.81947286267244,9.74439546152187,9.24664146501257,9.27638375071052,10.1753762016565,10.1038805535245,10.1397093663152
"ptrB",10.4294316221521,10.7426758378354,11.0677372187385,11.3004597932314,11.122562119864,11.3872954088949,10.4380784437712,10.745269460575,10.9385465863684,11.1200477968162,11.0527698837852,10.8845424085704
"ptsA",6.9460429332189,7.22050302702161,7.17908741864031,6.89591210701827,6.61022990069585,7.05644790978864,6.98257745308907,7.20943353844191,6.91186522218621,7.25936319469071,7.23393967675153,7.44739885486424
"ptsG",15.2631672927114,15.0983647826829,14.8503084629607,15.656884514225,15.4719304385909,15.4989097552091,15.213179628299,15.6349820429682,15.4852115028059,14.5224204799764,14.6980704445923,15.2122454588228
"ptsH",13.6804750065326,13.4438148037107,12.8511837686823,13.7130912393643,14.2704733354035,13.9252255643281,13.9061855623293,13.8801848220939,13.0819952501484,13.033507587493,12.774034584837,13.5205985007681
"ptsI",14.6159692912783,14.2963381120883,14.5668504425732,14.5588338984287,15.0652767047134,14.5793998364384,14.4827672636429,14.8542068068605,14.543796505958,14.3004137869453,14.2573738740735,14.4699392632407
"ptsN",11.8416732266753,11.8142834419285,12.0951064578652,11.7037762099978,11.9545324865061,11.8113798445382,11.3639496621445,11.9630993074533,11.9199784600958,11.7849955091341,11.7966767551696,11.6860781551099
"ptsP",13.1746972158021,13.1492222763552,13.4725598075189,13.3129088285357,13.1413550938285,13.1128947278026,12.9666848855259,13.3629454631543,13.6185736128464,13.3598930650695,13.4233321492375,13.5968983861917
"purA",14.2869323243368,14.3631974511675,13.1998945206398,14.2524967052643,14.2576630493386,14.174640692589,14.7921586228881,14.4068080134935,13.9080169563637,13.27698565684,13.283655364751,13.6239389534738
"purB",12.4186760003895,11.1999646675165,10.9587061707115,11.3745658842582,11.6580588954274,11.3911976514452,12.9640251805492,12.526143309227,11.4200325531756,10.6069416480359,10.4254041374521,10.7021000045481
"purC",12.5563251026979,11.2684776065793,11.3640431292689,10.539565476132,11.108272110588,11.0613327174565,12.7465464881882,12.2013173404238,11.1751525078099,10.2890530006759,10.0829134884969,9.73859576395211
"purD",13.3440639440473,12.1866297525176,12.4148220023495,10.6952885887363,10.9165684534444,10.6395438871536,12.9136852796253,13.4975183043459,12.9762696710636,9.97433224365173,9.84401954241269,9.88404405843729
"purF",13.4530564737071,11.5084782940968,11.7006875699499,11.6960319952202,11.7316868580662,11.6112446001261,13.863890308404,13.4679315643024,12.611181558319,11.1229125590734,11.0751414573918,10.8587570161126
"purH",13.0945002323631,11.1766742896758,11.0710671144953,10.8979050620309,10.85028106784,10.8779004193089,13.0667648588237,12.8629895729379,11.7778254527332,9.75339549008141,9.73257518915504,9.60629092229025
"purL",13.8820779236333,12.7281922117881,12.8404917595862,12.2350776117806,12.4221976102063,12.5131137736056,13.9764917253627,14.0507035936431,13.7866227353563,11.6822028191178,11.5816236556114,11.7091797809023
"purR",10.8108056506328,10.3949689951078,10.2376396606883,11.0834746525213,10.8356095583298,11.0888249760739,11.7723959622717,10.6842773711293,10.4199581167791,11.0138162859432,10.9742090560797,11.1712642493969
"purT",11.7359919579076,10.5399273262244,10.5657751872241,9.93877072667835,10.0946867614099,10.0769543418947,11.888219471215,11.9488563743677,11.1704349704273,9.46039120210633,9.34558612603653,9.29403704844353
"purU",11.6382479703134,11.4172112690422,11.9564453315646,11.6311815707822,11.8562000153357,11.3905480102316,12.3520930422951,11.9486489178348,11.5049253390296,11.9675051432922,11.9738183782459,11.7335873959817
"putA",12.0078692158483,11.6027521551939,11.6459165276072,10.8752239480926,10.9336884812425,11.0984043826644,11.7150240415023,12.0232437341254,12.046371658966,10.3787573555719,10.2772216126615,10.4058190269098
