"Gene","logFC","adj.P.Val","P","SignedZ"
"yraR",-0.4150063024,0.000462972185180683,0.000462972185180683,-3.50131275042924
"b3815",0.4322136330625,0.000466152795639284,0.000466152795639284,3.49948788026324
"nuoH",0.460857365857143,0.000468708727440355,0.000468708727440355,3.49802981750971
"srlD",0.386329049058823,0.000469449640311592,0.000469449640311592,3.49760854137007
"yeaH",-0.823575684857142,0.000470774605538781,0.000470774605538781,-3.49685672256466
"fumC",0.982654190666667,0.000471062107171852,0.000471062107171852,3.49669384752177
"hemX",-0.271275797090909,0.000474066320715755,0.000474066320715755,-3.4949974296216
"yfaQ",0.631856806321428,0.000475806775956969,0.000475806775956969,3.4940192123346
"flgA",0.696356998371428,0.000481709230984655,0.000481709230984655,3.49072642854192
"yhhJ",0.429262538382353,0.000482077066235237,0.000482077066235237,3.4905224732664
"b3286",0.3174208858,0.000485717295310437,0.000485717295310437,3.48851184788156
"nrfC",0.356848407794117,0.000500934750709955,0.000500934750709955,3.48025606945149
"flgJ",0.625270898485714,0.000510856772016294,0.000510856772016294,3.47499820363275
"moaA",-0.252748737057143,0.000513540357222853,0.000513540357222853,-3.47359247905193
"vsr",0.40767043553125,0.000518269876628807,0.000518269876628807,3.47113163107601
"yagB",0.272367793085714,0.000518269876628807,0.000518269876628807,3.47113163107601
"hyfC",0.448490116714286,0.000519871052870979,0.000519871052870979,3.47030325327722
"yieL",0.610531165454546,0.00052787817493716,0.00052787817493716,3.46619606949452
"eutA",0.598814327724138,0.000531774482466713,0.000531774482466713,3.46421844915678
"ssuB",0.697346556416667,0.000538263276733771,0.000538263276733771,3.46095475115669
"ariR",-0.291114553294118,0.000539909396240959,0.000539909396240959,-3.4601326256586
"tyrR",-0.214974767323529,0.000551579581473968,0.000551579581473968,-3.45437023767115
"fadM",-0.722041767885714,0.000552789210424048,0.000552789210424048,-3.45377947084234
"pal",0.438915377516129,0.000557469213404798,0.000557469213404798,3.45150510366792
"holC",-0.231840929771429,0.000557469213404798,0.000557469213404798,-3.45150510366792
"metH",0.250429110212121,0.000558715359529557,0.000558715359529557,3.45090250541565
"mgtA",-0.5022533955,0.000568328950908538,0.000568328950908538,-3.44629529986841
"yijO",0.302113399735294,0.000580239208960125,0.000580239208960125,3.44068705596549
"pqqL",0.479553682457143,0.000580648858839379,0.000580648858839379,3.440496074944
"queC",-0.176618541057143,0.000580648858839379,0.000580648858839379,-3.440496074944
"yhbQ",0.268764945580645,0.000584816900107413,0.000584816900107413,3.43856001071116
"yfjT",-0.211706118,0.000586317983956496,0.000586317983956496,-3.43786589914179
"rpmB",-0.57564718246875,0.000588356622249362,0.000588356622249362,-3.4369258630617
"puuE",0.849618620735294,0.000590056313967502,0.000590056313967502,3.43614443360221
"yfcL",0.166432516457143,0.000590056313967502,0.000590056313967502,3.43614443360221
"abgT",0.448552225615385,0.000598622691308541,0.000598622691308541,3.43223767418804
"b4285",0.4571358686,0.000602771860960884,0.000602771860960884,3.43036408565685
"cyuP",0.5094687538125,0.000610116568461114,0.000610116568461114,3.42707676417974
"yeaG",-0.826357041676471,0.000611529899267023,0.000611529899267023,-3.42644841797498
"putP",0.424284329171429,0.000614978564693563,0.000614978564693563,3.4249208453575
"ptrA",-0.284483547428572,0.000616962249246971,0.000616962249246971,-3.42404578750299
"cedA",-0.173085680971429,0.000617146570693012,0.000617146570693012,-3.42396461122219
"garL",0.784491054677419,0.000617529874760554,0.000617529874760554,3.42379587400059
"metB",-0.821628955151515,0.000620494009511654,0.000620494009511654,-3.42249429048368
"yhfZ",0.571509789818182,0.000620494009511654,0.000620494009511654,3.42249429048368
"infA",-0.51761759930303,0.000625154404638711,0.000625154404638711,-3.42045951282015
"creC",0.245675225371428,0.000625154404638711,0.000625154404638711,3.42045951282015
"agaC",0.630899121571429,0.000639175509175007,0.000639175509175007,3.41442174880588
"rimI",-0.235514700057143,0.000639175509175007,0.000639175509175007,-3.41442174880588
"rsgA",0.140079759885714,0.000639175509175007,0.000639175509175007,3.41442174880588
"artJ",0.668876784314286,0.000644788649663282,0.000644788649663282,3.41203909508374
"hokD",-0.334363578757576,0.000646217153149236,0.000646217153149236,-3.41143580702517
"ruvA",0.206174679,0.00065637756307334,0.00065637756307334,3.40718028465114
"rutR",0.253163016114286,0.000664653544100501,0.000664653544100501,3.40375905440391
"yjiT",0.409222934935484,0.000667398642873647,0.000667398642873647,3.40263299513689
"tdcC",-0.137711166085714,0.000668208024117648,0.000668208024117648,-3.40230180313085
"artP",-0.313361186571429,0.00067626207467741,0.00067626207467741,-3.39902632279568
"trxB",-0.39506554117647,0.000687201189628886,0.000687201189628886,-3.39463512522982
"rdcB",-0.444838165909091,0.000698081544121635,0.000698081544121635,-3.3903314976259
"b3108",0.602471036551724,0.000700620118015428,0.000700620118015428,3.38933636062453
"baeS",0.181264307114286,0.000709353124916002,0.000709353124916002,3.38593837009273
"cadA",0.495932833125,0.000711909005331681,0.000711909005331681,3.38495123595493
"phoE",0.497557680703704,0.00071348703286981,0.00071348703286981,3.38434341180152
"recD",0.392084927657143,0.000715363348079638,0.000715363348079638,3.38362231672383
"ratA",0.25285325259375,0.000716433469207304,0.000716433469207304,3.38321184022045
"yfeC",0.199324609371429,0.000725506217360184,0.000725506217360184,3.37975442873702
"plsY",0.288362160794118,0.000728106559945086,0.000728106559945086,3.37877090456255
"frc",0.8329931685,0.000735986056871133,0.000735986056871133,3.37581045097799
"rlmI",-0.217890843457143,0.000741763065220478,0.000741763065220478,-3.37365858242217
"gspD",0.298361598352941,0.000754867216369067,0.000754867216369067,3.3688345662242
"fimD",0.392228308617647,0.000755352057857633,0.000755352057857633,3.36865757801438
"yeaC",0.584086675884615,0.000759230860711188,0.000759230860711188,3.36724543213513
"mrdA",0.32433965932353,0.000759230860711188,0.000759230860711188,3.36724543213513
"motA",-0.796432186,0.000760193454328158,0.000760193454328158,-3.36689602074883
"dtpB",-0.335246563028571,0.000760200459700592,0.000760200459700592,-3.36689347937821
"aslA",0.510426401428571,0.000769506221519135,0.000769506221519135,3.36353663561485
"ytfE",0.268313292285714,0.00077473565286959,0.00077473565286959,3.36166674081484
"yaiW",0.391826858285714,0.000778428260107088,0.000778428260107088,3.36035341529789
"exuR",0.235891355516129,0.000780805682613834,0.000780805682613834,3.35951090992671
"ygjV",0.359042003516129,0.000790682510893989,0.000790682510893989,3.3560360861275
"fliL",0.530262622428571,0.000798140011848371,0.000798140011848371,3.35343901175946
"cynX",0.4557208234375,0.000805207689817941,0.000805207689817941,3.35099839532932
"adiA",0.30380069183871,0.000826231321576057,0.000826231321576057,3.34385425137953
"b2974",0.51169702478125,0.000833754242191853,0.000833754242191853,3.34133877159846
"ypfG",-0.489489228515151,0.0008351401432101,0.0008351401432101,-3.34087765829175
"ydcT",-1.09387561005882,0.000844686058034458,0.000844686058034458,-3.33772071362917
"yhhA",-0.548648562466666,0.000847457062155384,0.000847457062155384,-3.33681050700556
"ycdZ",-0.731162911212122,0.000849172539936837,0.000849172539936837,-3.3362483971838
"trpD",0.224392063285714,0.000849172539936837,0.000849172539936837,3.3362483971838
"yhdV",0.321130403666667,0.000859531674532922,0.000859531674532922,3.33287623914825
"uxuB",0.334819284088235,0.000880282220731549,0.000880282220731549,3.32623327982058
"yidF",0.612526640517241,0.000892339130425643,0.000892339130425643,3.32243983422802
"rhaS",0.351664831818182,0.000892339130425643,0.000892339130425643,3.32243983422802
"sbmA",0.524191310971429,0.000893225813361281,0.000893225813361281,3.32216273756201
"envY",-0.282753955514286,0.00089345931601342,0.00089345931601342,-3.32208980822448
"yjaG",-0.228417715823529,0.000895343215277328,0.000895343215277328,-3.32150205978799
"yaaY",-0.183680145971429,0.000903240048581753,0.000903240048581753,-3.31905077292709
"recN",0.266217839628571,0.000907395107769581,0.000907395107769581,3.31776894892661
"ynfC",-0.255583728342857,0.000911616236707374,0.000911616236707374,-3.31647230075433
"aslB",0.377085465,0.000915039492496396,0.000915039492496396,3.31542482300329
"rarD",0.360329700066667,0.000919937395795615,0.000919937395795615,3.31393241706808
"chaC",-0.316401864,0.000932423594078095,0.000932423594078095,-3.31016088774359
"gntK",0.51129721125,0.000935475041157495,0.000935475041157495,3.30924629774856
"yjeO",0.239610722033333,0.000939008771572142,0.000939008771572142,3.30819060351464
"eaeH",0.327660479913043,0.000957862300960347,0.000957862300960347,3.30261960214534
"yjeH",0.239131881485714,0.000970706145405364,0.000970706145405364,3.29888226508129
"lldR",0.276741109685714,0.000975784451455427,0.000975784451455427,3.29741718669258
"rpnC",0.224850860685714,0.000979341403125012,0.000979341403125012,3.29639521397477
"mukE",0.254426075735294,0.000980276509065139,0.000980276509065139,3.29612711272671
"narG",-0.246995615228571,0.000988131167000745,0.000988131167000745,-3.29388443122244
"thiG",-0.329589856171428,0.000991921060795334,0.000991921060795334,-3.29280822874589
"yihD",0.397555387971429,0.00099420553879352,0.00099420553879352,3.29216135135113
"ulaD",0.435146149551724,0.000998982895763331,0.000998982895763331,3.29081302142318
"punC",-0.311465162171429,0.000999781324025506,0.000999781324025506,-3.29058826066706
"mscM",0.165316977057143,0.00100494060100686,0.00100494060100686,3.28913989688481
"bglB",0.680578453037037,0.00101543998811611,0.00101543998811611,3.28621353913861
"puuD",0.7264657348,0.0010326946671274,0.0010326946671274,3.28146465420085
"yabP",-0.291122017428571,0.00103600852899784,0.00103600852899784,-3.28056101707375
"hycF",0.294965489457143,0.00103957163135606,0.00103957163135606,3.27959239532383
"lrp",-0.211722879542857,0.00105365195678556,0.00105365195678556,-3.27579450453453
"rbn",-0.199736539676471,0.00106320058002287,0.00106320058002287,-3.27324558087133
"ulaR",0.328792174515152,0.0010653484780195,0.0010653484780195,3.2726751364956
"ybhC",0.277487648571428,0.00106865649658007,0.00106865649658007,3.27179866201195
"rarA",0.218275568914286,0.00106960876486484,0.00106960876486484,3.27154681945555
"nagC",0.176765007257143,0.00107075357966304,0.00107075357966304,3.27124432931209
"tyrB",-0.298650518228571,0.0010720999517397,0.0010720999517397,-3.27088896502252
"accD",-0.535902593541667,0.00107403390116282,0.00107403390116282,-3.27037923602725
"fucK",0.275990083911765,0.00107844981632682,0.00107844981632682,3.26921851316574
"trmA",0.232643728685714,0.00107917723388107,0.00107917723388107,3.26902773339659
"moaD",-0.224870344857143,0.00108885580086574,0.00108885580086574,-3.26650059230163
"flhE",0.224802326714286,0.00110238136440428,0.00110238136440428,3.26300355649926
"flgI",0.857361629393939,0.00110256937234539,0.00110256937234539,3.26295522722204
"yahO",0.262076216060606,0.00110256937234539,0.00110256937234539,3.26295522722204
"ycjG",0.241738074424242,0.00110850785179273,0.00110850785179273,3.26143259157919
"nadC",0.244140815057143,0.00111144379497996,0.00111144379497996,3.26068259533338
"idi",-0.203573617971429,0.00112037773594064,0.00112037773594064,-3.25841160666875
"atoA",0.3990358886875,0.00112627725318685,0.00112627725318685,3.25692112284553
"hofC",0.344934071628572,0.00112627725318685,0.00112627725318685,3.25692112284553
"kdgT",0.312458857705882,0.00112984068375453,0.00112984068375453,3.25602433253486
"pykA",-0.347909584516129,0.00113436545920805,0.00113436545920805,-3.254889366007
"yefM",-0.2607637386,0.00114603853100319,0.00114603853100319,-3.25198057688737
"fliR",0.678554415,0.0011480736326904,0.0011480736326904,3.25147625945762
"fhuB",0.308043130685714,0.00115419061296561,0.00115419061296561,3.24996537285641
"yhdX",0.801810782916667,0.00115535744425077,0.00115535744425077,3.24967800773692
"ssb",-0.2483902773125,0.00116370169212638,0.00116370169212638,-3.24763078416145
"glyA",-0.608167575941176,0.00119799764599045,0.00119799764599045,-3.23935642332298
"yhfT",0.617682461225807,0.0011993366695308,0.0011993366695308,3.239037825054
"cmk",-0.296251076285714,0.00121285189637347,0.00121285189637347,-3.2358403707752
"lpxK",0.199306820057143,0.00121616267831658,0.00121616267831658,3.23506212070963
"yhfA",0.358127106057143,0.001216601826943,0.001216601826943,3.2349590391302
"cybC",-0.329722905342857,0.00121747101237383,0.00121747101237383,-3.23475511608358
"cyaA",-0.316393290878788,0.00121747101237383,0.00121747101237383,-3.23475511608358
"nuoK",0.322726403257143,0.0012211728510004,0.0012211728510004,3.23388811620479
"hyfA",0.366831773942857,0.00122472797810533,0.00122472797810533,3.2330577593805
"ccmH",0.21645289046875,0.0012366483096371,0.0012366483096371,3.23028972868526
"ydcI",0.8883289314,0.00124247834422612,0.00124247834422612,3.22894489240279
"yeeS",0.727187383928571,0.00125811235958484,0.00125811235958484,3.22536709283751
"uup",0.2366280236,0.00126233622428943,0.00126233622428943,3.22440751774582
"fadE",-0.715217517882353,0.00126505706254218,0.00126505706254218,-3.22379096789423
"mdtD",0.423288208266667,0.00127274358289686,0.00127274358289686,3.22205577148543
"ygfT",0.5228216371,0.00127349901075379,0.00127349901075379,3.22188575963278
"fliM",0.923709438064517,0.00127757755880332,0.00127757755880332,3.22096947227772
"ycjT",0.415887542428571,0.0012789893627268,0.0012789893627268,3.22065292520246
"dnaE",0.242092730714286,0.00128675031506733,0.00128675031506733,3.21891854513316
"rplY",-0.394947815771429,0.00129354151993436,0.00129354151993436,-3.21740878280151
"proY",0.209056725428571,0.00129885157930835,0.00129885157930835,3.21623338400231
"mhpA",0.371569648558823,0.00132415890049136,0.00132415890049136,3.21069175384531
"cpsB",0.293864772685714,0.00132415890049136,0.00132415890049136,3.21069175384531
"pliG",-0.171934879514286,0.00133784846820058,0.00133784846820058,-3.20773470569449
"torA",0.32198274760606,0.0013606118363926,0.0013606118363926,3.20287889827114
"yiiQ",-0.262160410774194,0.00136147920213588,0.00136147920213588,-3.20269536068124
"fhlA",-0.450750002228571,0.00137132309486767,0.00137132309486767,-3.20061988283924
"b0625",-0.274523101,0.00137467338287794,0.00137467338287794,-3.19991664443586
"rhaR",0.68343131,0.00138252963509069,0.00138252963509069,3.1982737661163
"ydeM",0.378032002517241,0.0013853119628176,0.0013853119628176,3.19769399722183
"hybB",-0.379195359964286,0.00138757400443992,0.00138757400443992,-3.19722343407374
"cysP",-0.724513747971428,0.00139173365260744,0.00139173365260744,-3.1963599632194
"efeB",0.275028066942857,0.00139173365260744,0.00139173365260744,3.1963599632194
"dcm",0.205442725142857,0.00139950153762752,0.00139950153762752,3.19475383738645
"rplM",-0.442345829742857,0.00141875859283785,0.00141875859283785,-3.19080732783796
"acrE",0.258959813285714,0.00142114528706208,0.00142114528706208,3.1903216471557
"ybaM",0.2997027961875,0.00142763993887246,0.00142763993887246,3.18900381429197
"pabC",0.167867367485714,0.00142763993887246,0.00142763993887246,3.18900381429197
"ydgI",0.214848905514286,0.00143193752464103,0.00143193752464103,3.18813482427954
"ydiY",0.316029211088235,0.00145749385437342,0.00145749385437342,3.18301634684698
"yieK",0.354908969264706,0.00146633642163353,0.00146633642163353,3.18126458661312
"ravA",-0.317259630828571,0.00147099052313182,0.00147099052313182,-3.18034649072055
"rbsC",-0.588292245428571,0.00147388711967632,0.00147388711967632,-3.17977644125688
"entA",0.387781381285714,0.00147388711967632,0.00147388711967632,3.17977644125688
"ybaT",-0.353506189428571,0.00147491202456183,0.00147491202456183,-3.17957498747693
"ydiJ",0.187861284,0.00147491202456183,0.00147491202456183,3.17957498747693
"yddE",-0.7458939996,0.00147806873322504,0.00147806873322504,-3.17895531902084
"gstB",-0.259125567151515,0.00148335397451792,0.00148335397451792,-3.17792054012356
"yqaA",-0.189291415571429,0.00148335397451792,0.00148335397451792,-3.17792054012356
"nrdR",0.218921626571429,0.00150201186209628,0.00150201186209628,3.17429454185689
"hyfF",0.402126115852941,0.00151058976006952,0.00151058976006952,3.17264140695627
"nrfA",0.425150072028571,0.00151190375904796,0.00151190375904796,3.17238893688067
"tusA",0.178763246171429,0.0015267817715047,0.0015267817715047,3.16954430936755
"yhfW",0.56809179203125,0.00154529301708885,0.00154529301708885,3.16604045309527
"rplJ",-0.34496868859375,0.00154529301708885,0.00154529301708885,-3.16604045309527
"entH",0.332779463714286,0.00154529301708885,0.00154529301708885,3.16604045309527
"mdfA",-0.243564783857143,0.00154676610689847,0.00154676610689847,-3.16576328594531
"yhdW",0.842932430484849,0.00155768210296995,0.00155768210296995,3.16371694408366
"gstA",-0.326056123571428,0.0015610469298969,0.0015610469298969,-3.16308882696666
"can",-0.257175751852941,0.0015610469298969,0.0015610469298969,-3.16308882696666
"folC",0.143037411914286,0.00156449354262391,0.00156449354262391,3.16244673397176
"maeB",0.461693884114286,0.00158190800977582,0.00158190800977582,3.15922225673997
"trpB",0.301300878371429,0.00158190800977582,0.00158190800977582,3.15922225673997
"racR",0.278237054257143,0.00158894820910716,0.00158894820910716,3.15792795638481
"sufB",-0.317422529428571,0.0015947353237021,0.0015947353237021,-3.15686797596434
"ydhF",-0.331516843114286,0.00161493232465802,0.00161493232465802,-3.15319618741052
"b2338",0.451743237885714,0.00163259668995448,0.00163259668995448,3.15001931442445
"digH",-0.247711550882353,0.00165273543264188,0.00165273543264188,-3.14643579595007
"ygbI",0.300865248371428,0.00165416150821906,0.00165416150821906,3.14618356378587
"rplU",-0.417094237878788,0.00165648354595345,0.00165648354595345,-3.14577328924223
"sbmC",-0.425742694885714,0.00166134582474253,0.00166134582474253,-3.14491589777614
"metR",-0.601863602970588,0.00166204999091728,0.00166204999091728,-3.14479191985507
"htpX",0.603977646666667,0.00166757482483926,0.00166757482483926,3.14382087219835
"dsbC",0.202036418714286,0.00167022234084697,0.00167022234084697,3.14335659203236
"fadJ",0.430307370657143,0.00167518286404621,0.00167518286404621,3.14248851246537
"cyaY",-0.173175788114286,0.00167518286404621,0.00167518286404621,-3.14248851246537
"mak",-0.368471453028571,0.0016865003164155,0.0016865003164155,-3.14051680459682
"ybeD",-0.263511992714286,0.0016865003164155,0.0016865003164155,-3.14051680459682
"ulaA",0.366367300028571,0.00168681351469709,0.00168681351469709,3.14046241297989
"cobU",0.274581876,0.00169752575010339,0.00169752575010339,3.13860764152806
"ispH",0.225002362545454,0.0017136770544894,0.0017136770544894,3.13583137467033
"melR",0.287519379647059,0.00171606342730392,0.00171606342730392,3.13542322043602
"ykfG",0.41276064853125,0.00171943902823405,0.00171943902823405,3.13484676369394
"yfjR",0.534362368724138,0.00172238821418644,0.00172238821418644,3.13434397775405
"flhB",1.31993833210526,0.00174731307133302,0.00174731307133302,3.13012605308421
"yiaN",0.582686396206896,0.00174731307133302,0.00174731307133302,3.13012605308421
"yidQ",-0.2930410212,0.00174895917277203,0.00174895917277203,-3.12984944194168
"fimH",0.44658829469697,0.00177914549223043,0.00177914549223043,3.1248189128398
"yehW",-0.949708566842105,0.00178820258137331,0.00178820258137331,-3.12332485528626
"cas3",0.568290633529411,0.00178820258137331,0.00178820258137331,3.12332485528626
"yjaH",0.151047469971429,0.00182056135642417,0.00182056135642417,3.11804316854562
"der",-0.203695156342857,0.00182163557844001,0.00182163557844001,-3.11786931494005
"yhjV",0.693720649172414,0.00183948228230163,0.00183948228230163,3.11499467880912
"cdd",-0.191517418142857,0.00183989113413307,0.00183989113413307,-3.11492912425284
"nohD",0.4623041813125,0.00184076911938761,0.00184076911938761,3.11478839492121
"mqo",0.317996094428572,0.00186631644248976,0.00186631644248976,3.11072026917854
"intA",0.251857873685714,0.00186631644248976,0.00186631644248976,3.11072026917854
"hycG",0.369892298125,0.00188048648547199,0.00188048648547199,3.10848585304529
"mdtB",0.397155355882353,0.00191084375079818,0.00191084375079818,3.10375053456908
"mrdB",0.213845138257143,0.00193083633539114,0.00193083633539114,3.10066955472424
"fimF",0.856156115904762,0.00193853107487544,0.00193853107487544,3.09949154987385
"wzxC",0.536063364933333,0.00193853107487544,0.00193853107487544,3.09949154987385
"ybcK",0.350892527970588,0.00193853107487544,0.00193853107487544,3.09949154987385
"gltX",-0.256530445485714,0.00193853107487544,0.00193853107487544,-3.09949154987385
"yhgH",0.1530227952,0.00195287376277123,0.00195287376277123,3.09730720931408
"dgoK",0.254320975285714,0.00196676270017394,0.00196676270017394,3.09520596526408
"argD",0.467037335971429,0.00199691044275446,0.00199691044275446,3.09069141915271
"cof",0.3169569914,0.00207233169275762,0.00207233169275762,3.07966554047103
"ykfI",0.1828149826,0.00207387305416994,0.00207387305416994,3.07944407065811
"frvR",0.317049284114286,0.0020764742316322,0.0020764742316322,3.07907066384284
"rnhB",0.240712664571429,0.0020857062926883,0.0020857062926883,3.07774882865781
"ygeA",0.2566006112,0.00211033892227715,0.00211033892227715,3.07424804476037
"yihS",0.51312329821875,0.0021119478247296,0.0021119478247296,3.07402069386133
"creA",0.135043171028571,0.00211562222346003,0.00211562222346003,3.07350206668349
"yigA",0.196717317314286,0.00211694244132041,0.00211694244132041,3.07331592473685
"yajR",0.3250128105,0.00211769914009564,0.00211769914009564,3.07320928322624
"dgcQ",-0.300560609393939,0.00214561128353962,0.00214561128353962,-3.0692998405003
"ygbK",0.500714096965517,0.00216986120561961,0.00216986120561961,3.06594100928788
"nudG",-0.283487449085714,0.00219150065598633,0.00219150065598633,-3.06297268100758
"bamA",0.195083705514286,0.0021975824790107,0.0021975824790107,3.06214326133513
"osmE",-0.7990483915,0.00220992951258524,0.00220992951258524,-3.06046586340459
"mdaB",0.126301122485714,0.00220992951258524,0.00220992951258524,3.06046586340459
"btuF",0.241096053705882,0.0022130390798611,0.0022130390798611,3.06004476937013
"yfiM",0.481369022457143,0.00222202494162489,0.00222202494162489,3.05883095472082
"yehQ",0.356057441542857,0.00222617947098275,0.00222617947098275,3.05827127882362
"kduD",0.33153370030303,0.00225631315692051,0.00225631315692051,3.05424024150305
"fdrA",0.660457907038462,0.00226286038714058,0.00226286038714058,3.05337093352578
"glgX",-0.343320889242424,0.00231134199037494,0.00231134199037494,-3.04700456564338
"abpA",0.319817746941176,0.00231283869280602,0.00231283869280602,3.04680997898436
"ompT",-0.518447756677419,0.00231997962494768,0.00231997962494768,-3.0458831694302
"ygfK",0.356049866342857,0.00233169087407952,0.00233169087407952,3.0443688270082
"b3837",0.217776836685714,0.00235726292779497,0.00235726292779497,3.04108625287731
"argA",0.548052242057143,0.00237922077840337,0.00237922077840337,3.03829353448636
"yhhM",0.2435740633125,0.00238459670520656,0.00238459670520656,3.03761339166767
"envR",0.501848962409091,0.00239857128330853,0.00239857128330853,3.03585192383524
"aroL",0.243389407771429,0.00242064679076917,0.00242064679076917,3.03308839955818
"yafZ",0.451997211935484,0.00246386384261692,0.00246386384261692,3.02774440584949
"metF",-0.816395047352941,0.00246398116927005,0.00246398116927005,-3.02773001497438
"anmK",0.157223045514286,0.00247344151839615,0.00247344151839615,3.02657170032214
"pfkA",-0.301879994485714,0.00248255478897517,0.00248255478897517,-3.025459708511
"dnaQ",-0.190183904212121,0.00248255478897517,0.00248255478897517,-3.025459708511
"yodB",0.431074760555556,0.00249815671317989,0.00249815671317989,3.02356461909614
"yfdY",0.342939028818182,0.00249815671317989,0.00249815671317989,3.02356461909614
"rlmG",0.294684348428571,0.00249881246836072,0.00249881246836072,3.02348520506733
"add",-0.238141493914286,0.00252218630071428,0.00252218630071428,-3.02066693740113
"secM",0.191617156571429,0.00252332503881084,0.00252332503881084,3.02053024679943
"btuC",0.182969596057143,0.00254079290684413,0.00254079290684413,3.01844049848446
"nrdH",-0.394479421428572,0.00256601560088123,0.00256601560088123,-3.01544607836743
"ymfK",-0.222655676085714,0.00256601560088123,0.00256601560088123,-3.01544607836743
"rlmL",0.138929011176471,0.00256601560088123,0.00256601560088123,3.01544607836743
"pppA",0.452516849787879,0.00258477531346611,0.00258477531346611,3.01323634354312
"rlmM",0.132895633057143,0.00258592714297732,0.00258592714297732,3.01310114615477
"purC",-0.494542060314286,0.00258658334663399,0.00258658334663399,-3.013024148072
"hofN",0.444247008214285,0.0025894847106877,0.0025894847106877,3.01268391971914
"hofP",0.399436971285714,0.0026052737115585,0.0026052737115585,3.01083851006722
"viaA",-0.310993574971428,0.00261840800488757,0.00261840800488757,-3.00931115555656
"yecR",0.408110330043478,0.00264205010378088,0.00264205010378088,3.00657943950471
"yjhQ",0.217349300314286,0.00266303419199168,0.00266303419199168,3.00417349527408
"nuoA",0.318757790628571,0.0026947580591656,0.0026947580591656,3.00056887150529
"chiQ",0.173150850735294,0.00270391660545369,0.00270391660545369,2.9995354453379
"b3436",0.281744689428571,0.00272240385048581,0.00272240385048581,2.99745910140197
"ybhK",0.188759429771429,0.00273218143719494,0.00273218143719494,2.99636616170807
"b0165",0.189163985514286,0.00273801215498971,0.00273801215498971,2.99571610307771
"perR",0.391770911193548,0.0027469952044681,0.0027469952044681,2.9947170662666
"pgsA",0.331929788971429,0.00275987916861642,0.00275987916861642,2.99328939231218
"pepD",-0.250129126885714,0.00276378279017864,0.00276378279017864,-2.99285803311646
"yhcC",0.358146933314286,0.00276534824007772,0.00276534824007772,2.99268520361278
"fadD",0.614741006542857,0.00278065629406468,0.00278065629406468,2.99099985054045
"nrdE",-0.253536406457143,0.00278081631181686,0.00278081631181686,-2.99098227805052
"uspG",-0.334175301714286,0.00278601554829841,0.00278601554829841,-2.99041182124638
"pdeA",0.259404098264706,0.00278601554829841,0.00278601554829841,2.99041182124638
"tamA",-0.183455112971429,0.00278601554829841,0.00278601554829841,-2.99041182124638
"trmJ",0.243552683542857,0.00279717654257697,0.00279717654257697,2.98919052090148
"b2031",0.329894042314286,0.00280785698449333,0.00280785698449333,2.9880259654219
"pphA",-0.451510845428571,0.00282925644946897,0.00282925644946897,-2.98570476940484
"ynfF",0.393972989515151,0.00282925644946897,0.00282925644946897,2.98570476940484
"prlF",-0.118660510571429,0.00283871449085467,0.00283871449085467,-2.98468396213956
"bipA",-0.452576975147059,0.00284822703237112,0.00284822703237112,-2.98366040022258
"mltF",0.249639883342857,0.00287528231914701,0.00287528231914701,2.98076618552812
"yegX",0.298171236939394,0.00288213508527919,0.00288213508527919,2.98003706395425
"agp",-0.556449264470588,0.00291677323439943,0.00291677323439943,-2.97637567009586
"csdA",-0.137846381685714,0.00291677323439943,0.00291677323439943,-2.97637567009586
"yfcR",0.312592085181818,0.00292128407996206,0.00292128407996206,2.97590177937156
"fimE",0.3979399016,0.00293459266895093,0.00293459266895093,2.97450751575767
"ybiY",0.295457360028571,0.00293956489754987,0.00293956489754987,2.97398808453902
"tfaD",0.463459645064517,0.0029679958978456,0.0029679958978456,2.97103330733589
"ampH",0.264560113828571,0.00298332608816561,0.00298332608816561,2.96945077192384
"smg",0.4271544446,0.00298697203776686,0.00298697203776686,2.96907549285432
"seqA",-0.174804635628571,0.00299211019795382,0.00299211019795382,-2.96854732880576
"acrR",-0.281505033314286,0.00304940027856691,0.00304940027856691,-2.9627137263332
"nimT",0.2647207775,0.00307169000709172,0.00307169000709172,2.96047103836385
"tehA",-0.29485829516129,0.00312203745268747,0.00312203745268747,-2.95545943936401
"yejB",0.285504956411765,0.00312203745268747,0.00312203745268747,2.95545943936401
"ycjF",-0.286061538142857,0.00315190369475121,0.00315190369475121,-2.95252125568028
"glgC",-0.407278271142857,0.00315768097810777,0.00315768097810777,-2.95195582878108
"eamA",0.193776998857143,0.00315768097810777,0.00315768097810777,2.95195582878108
"agaS",0.347306114771429,0.0031745106692477,0.0031745106692477,2.95031405277985
"rhaA",0.499087474833333,0.00317697434504677,0.00317697434504677,2.95007438139496
"kdpB",0.301356298771429,0.00318113741967088,0.00318113741967088,2.94966977374552
"yjhR",-0.27341734665625,0.00318202537911762,0.00318202537911762,-2.94958353575151
"rcsD",0.44102819146875,0.00320961373994102,0.00320961373994102,2.94691504060368
"mnmE",-0.325311659285714,0.00325688106749544,0.00325688106749544,-2.9423912965481
"atoS",0.407705233911765,0.00325750362598027,0.00325750362598027,2.94233211440551
"nohA",0.394191809529412,0.00327273677124033,0.00327273677124033,2.94088721056336
"yedJ",-0.269238755285714,0.00327273677124033,0.00327273677124033,-2.94088721056336
