"Gene","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"tfaS",0.0210576647575758,0.0210576647575758,0.332496339572134,0.74148654371955,0.794573518055891,-7.25889310755308
"ynbA",-0.023490451,-0.023490451,-0.330928922113349,0.742555038982938,0.795512154055632,-7.28878472294981
"nlpE",-0.0250031789142857,-0.0250031789142857,-0.330653478757462,0.74276142978247,0.795526955258331,-7.28887762937027
"hflD",-0.0178185213714286,-0.0178185213714286,-0.329963491763545,0.743278524238345,0.79587443847294,-7.2891100227983
"xanQ",0.0753930324666665,0.0753930324666667,0.332565647371086,0.743480952919557,0.795884896737676,-6.86599926779612
"ybcI",0.0344444073714285,0.0344444073714286,0.328206694056353,0.744595658500403,0.796871674939162,-7.28969954829705
"hmp",0.0205307656571429,0.0205307656571429,0.327714846347782,0.744964553899897,0.79705997724954,-7.28986403614612
"yhcF",-0.0291866694857143,-0.0291866694857143,-0.3253073878501,0.746771071743251,0.798785939246859,-7.2906656203066
"rnk",-0.0226261154285714,-0.0226261154285714,-0.323416765330621,0.748190780705904,0.800097363472971,-7.29129099974798
"b2978",0.05116106859375,0.05116106859375,0.32305687022207,0.748619144411347,0.800348262309336,-7.24669996168935
"ygdB",0.0537341771428572,0.0537341771428571,0.32489782795035,0.749416255718795,0.800716027553707,-6.83432804803049
"yebB",-0.0251119962,-0.0251119962,-0.321920156637729,0.749593812480093,0.800716027553707,-7.214881526563
"b1998",-0.0200391318235294,-0.0200391318235294,-0.321422920834087,0.74973846395007,0.800716027553707,-7.27748321300396
"pgaD",-0.0143492599142857,-0.0143492599142857,-0.321677236491106,0.749497815747942,0.800716027553707,-7.29186319871592
"tfaP",0.0114932739428571,0.0114932739428571,0.320814152074781,0.750146592384499,0.800944836686577,-7.29214596187128
"mreC",-0.0327787167941177,-0.0327787167941177,-0.319892721627862,0.750888674926481,0.80133436401271,-7.27798388671716
"hisS",-0.0230663207714286,-0.0230663207714286,-0.319813010782478,0.750899376202663,0.80133436401271,-7.29247300870303
"tusC",-0.0149640063529412,-0.0149640063529412,-0.319535214902864,0.751157486695962,0.801402783455842,-7.27810051881171
"dnaC",0.0201913049142857,0.0201913049142857,0.317868413322204,0.752362273743072,0.802480907005584,-7.29310535313702
"yegH",-0.0225342725142857,-0.0225342725142857,-0.316570235147106,0.7533393936784,0.80331570348102,-7.29352535983597
"fimZ",-0.0141486848285714,-0.0141486848285714,-0.315284683022041,0.754307415526606,0.804140369945912,-7.29393959685311
"ybhD",-0.040241744125,-0.040241744125,-0.314489537329191,0.755059844797189,0.804734834586478,-7.24948995312024
"marA",-0.0494201246071428,-0.0494201246071429,-0.312090683853169,0.757116225942777,0.80671837229033,-7.18366535606802
"ilvM",0.0344766109090909,0.0344766109090909,0.310349718864966,0.758125183253336,0.807585129453205,-7.26616056907629
"ptsN",-0.0177468201428571,-0.0177468201428571,-0.309407248622904,0.758738225618638,0.808029804081101,-7.29581209649622
"fldA",0.0202935067647059,0.0202935067647059,0.308466095489108,0.75949584969033,0.808628184296586,-7.28164750100253
"wbbJ",0.0326075594193548,0.0326075594193548,0.305861080523651,0.76162012496508,0.810680942084707,-7.23639021051023
"yffR",0.0123448489032258,0.0123448489032258,0.304021972704037,0.763008497303843,0.811949536929979,-7.23696364279212
"b0309",-0.0345270827878788,-0.0345270827878788,-0.302241216976183,0.764246891243298,0.813057921124404,-7.26869685447525
"marB",0.0120688314571429,0.0120688314571429,0.30114520265445,0.76498065363789,0.813629011374388,-7.29838503613634
