"","menF KO, rep 1","menF KO, rep 2","menF KO adapted 1, rep 1","menF KO adapted 1, rep 2","menF KO adapted 2, rep 1","menF KO adapted 2, rep 2","menF KO adapted 3, rep 1","menF KO adapted 3, rep 2","menF KO adapted 4, rep 1","menF KO adapted 4, rep 2"
"napA",8.02703775799335,8.5408362309505,11.4821108893278,11.7693963600211,11.8158466018808,12.2433444247005,12.846013634861,12.6551056937042,13.2178480983027,10.8039727048632
"napB",5.75928153189739,5.8942795744527,6.0758666085669,6.15026381772827,6.17487859967678,6.36161398640758,8.53052323752499,8.38335707554244,9.86953759016245,7.85409216515008
"napC",7.10627106975357,7.07432824530305,8.85700661517336,8.97787050583174,9.01811454462181,9.11937846626746,9.7884050323649,9.5584698664194,10.9097410667655,9.13408286261111
"napD",4.13987687975386,5.0301165420023,8.06273870359895,8.02937662030547,8.00713485277762,8.1844894109782,8.21000117858776,7.438818357185,8.02369317474411,5.77825696168651
"napF",5.83192395174322,6.1400503886711,10.4152044065855,10.2377296876858,10.1016931770629,10.1847434238657,10.0445233411608,9.44125058232276,10.1088246987617,7.2394267653133
"napG",5.28813747371553,6.0825515155551,6.99890283335623,6.96363727149342,7.29708995305244,7.94465744795654,9.46011536471994,9.54104466333944,10.3373581369334,7.98598742365648
"napH",6.16568782588889,5.99160106635496,6.50681878590746,6.41340521937116,6.67479797629226,7.1261487333588,9.2586220497801,9.22694824658424,10.279264851697,8.08262579718438
"narG",7.76236484346077,7.88698769337586,12.9248118276961,13.0126536637461,13.481389816035,13.6533512493191,13.7707973391946,13.0937299578024,14.238468663853,11.2984028609305
"narH",6.76193796534892,6.87103391189309,7.43054877605055,7.5341902200854,7.93775229328444,8.46704438296825,10.9700177533082,10.6490821978564,11.7471052694376,9.4177274963877
"narI",5.70862318432389,5.50873618993588,6.21575328413431,6.1210208394458,6.36187361788608,6.07719482216096,8.05577952962623,7.39281844522187,9.09039906856204,7.45603858381618
"narJ",5.70862318432389,5.63626755980864,5.87255152946204,6.0911533200765,6.12971159756394,6.11861921284591,8.47260966918026,8.16398086243166,9.60352164204111,7.68764000288735
"narK",5.05662622861761,5.50873618993588,10.6683602611011,10.5338434537827,10.9684689979416,11.0855607157062,11.1579148317337,10.1703226430931,12.065250812711,8.93030187908889
"narL",9.69145266736974,9.6285542960394,9.71706179819667,9.79575305635844,9.67782908796262,9.81177834821267,9.88309764236482,9.8321552309315,10.0357692292264,9.92980492774166
"narP",8.65082785937247,8.96172949458716,8.67446493738204,8.74278849863237,8.62380258117421,8.43511496149758,8.33311006474451,8.42956698248009,8.96355836289644,8.3889611447606
"narQ",7.94943284327319,8.00606086379757,8.40906035052061,8.3231234618335,8.22395670475236,8.43914504706155,8.58619907745364,8.50703124428357,8.8409092632482,8.59664017299796
"narU",6.50959288318529,6.24841733215947,5.96660581516569,5.54261110269998,6.05910240272773,6.34434165452734,6.37132334134773,6.30102018201156,5.7318847331388,5.95193035545159
"narV",5.544248630921,5.55259995230451,5.4143173146279,5.29621341375468,5.7341371046778,5.60593085123528,5.5722071895299,5.17319941145449,5.27703878294889,5.37401533621224
"narW",5.51479929370661,4.96398013200652,5.4479935202459,5.4003204550514,5.57218087755538,5.38089193754367,5.38924057302804,5.35229691980923,5.01479579354782,5.22736860041362
"narX",9.465048073055,9.16630251311688,9.8813100541857,9.82283645277816,9.80180424428106,9.96350712426094,9.85929516301426,9.64257136888518,10.0744973960095,9.66553352272754
