"","menF/ubiC KO, rep 1","menF/ubiC KO, rep 2","menF/ubiC KO adapted 1, rep 1","menF/ubiC KO adapted 1, rep 2","menF/ubiC KO adapted 2, rep 1","menF/ubiC KO adapted 2, rep 2","menF/ubiC KO adapted 3, rep 1","menF/ubiC KO adapted 3, rep 2","menF/ubiC KO adapted 4, rep 1","menF/ubiC KO adapted 4, rep 2"
"rsuA",9.85708823332448,9.83341958704397,10.0085329256866,9.97093761533984,9.95822059035321,10.1015563921662,10.3134285606458,10.3443263303979,10.2042210197066,10.2696288170893
"rsxA",8.71806444830924,8.54732740141945,7.34782770568881,7.38086106815548,7.27188483949741,7.40737610204877,8.43926280765746,8.32923236651244,7.7391971180152,7.43478897867912
"rsxB",8.33978693204721,8.55510933940006,7.43128293083497,7.58104062819837,7.71519069924907,7.46005805199761,8.45979428946026,8.50844640929527,7.23937530611939,7.32766469658537
"rsxC",9.78097048561497,9.73408872978778,8.69395878511798,8.97489367413676,8.7493773206867,8.73131130626256,10.0291101911026,9.87027753512099,7.65100254527393,7.55364582363084
"rsxD",8.63564862051349,8.46710815814945,7.50247473969046,7.44477819886577,7.90087752160411,7.67904657564841,8.8069057461921,8.76231618120189,7.12124381438106,6.63731934376471
"rsxE",7.96197185653495,8.09777807434571,7.10512076474552,7.39016734316222,7.05703929738005,7.34471336570872,8.29817415825437,7.96754774716546,7.00151048569051,6.82760762918808
"rsxG",8.16547447576675,7.99281780331594,7.45540608082424,7.13733927670512,7.44119442579915,7.32861285831568,8.09003068488322,8.05159143635789,7.01923601509021,6.62530367911953
"rtcA",6.61815692711364,6.62799007600805,6.32961174257638,6.52730865710823,6.59703746685573,6.73634457501248,6.19860467980001,6.20670583350128,7.04542236408225,6.94825146192226
"rtcB",6.83828650878515,7.00285668998998,6.97765352861019,6.24894719845185,6.62856392430779,6.88689359595491,6.65566797058651,6.68158350884403,6.98356436088036,7.23584038915787
"rtcR",5.68471825093324,5.9413674704624,5.90790357392135,5.92939280376489,5.99206810183589,5.94258770145255,6.0708647635362,5.60912390841114,6.06903090045105,6.34663919025907
"rutA",3.75092521549053,2.65371542930467,3.04384292894708,2.94065610575327,3.13232336809183,2.79041319903296,3.75723036669574,3.76364488056219,3.7075522090866,3.75221380037365
"rutF",3.8459699320347,4.1538980849236,3.36110571383298,3.60515803720826,3.72088395539497,4.17553606052749,3.27534131398923,4.12062429463375,4.02569973781026,4.27318414054272
"rutG",6.11771831525075,6.20165895765036,6.38091533476082,5.92939280376489,6.56480608924312,6.2807498677073,5.74218628212536,5.9964385029293,6.37475996715312,6.63731934376471
"rutR",6.93690983546934,7.00285668998998,6.5094157584929,6.6408453558171,6.56480608924312,6.24686513436004,6.85489309610361,6.55287169299007,6.88065783962222,6.81708308841171
"ruvA",8.29917355360653,8.42100903780138,8.57790279223153,8.57477586762196,8.47380275087626,8.55918158665139,8.6857673410485,8.61356981511903,8.7972974521894,8.87446235836575
"ruvB",9.20941302805063,9.23543257010526,9.01118388407873,9.04136789742395,9.04921806342044,9.06102724336333,9.19761975175265,9.18764521735273,9.26103797958733,9.38778470887255
"ruvC",9.44915178687224,9.35838041199863,9.19432224526257,9.42086462380901,9.21668763922099,9.46797284415323,9.8482140252036,9.78895695616997,9.59378323997085,9.39841044551489
"rzpD",3.75092521549053,4.06839394313612,3.93001624333964,3.95134148439446,3.30524687302428,3.14372370343741,4.1137914554697,4.56727654213238,4.39850424113898,4.44846856729608
"sad",8.14270037667064,8.10839498745482,8.15053314008934,8.23596263410291,8.33741655174975,8.26985858788019,8.26938522735515,8.19400236331856,8.44082748876478,8.5325031691735
"sanA",7.30835794193854,6.9328898264448,7.20336089396184,6.9360034501076,6.97358442821042,7.10109542623515,7.01610357203052,6.66388485684957,6.38846815584295,6.67277688842874
"sapA",9.30276044272264,9.15578631809063,9.12833952710338,9.21111139471616,9.34554416595676,9.47164264864529,9.37834225526601,9.4578515117709,9.03362189177668,9.02604911362769
"sapB",7.91436120961003,8.13460036608426,7.86859602297806,7.98888053260416,8.13833670554445,7.84103035447156,8.04317917194436,7.96754774716546,7.47595736740621,7.67514984776269
"sapC",7.64943046148031,7.39855596387632,7.62096252131198,7.25407551050982,7.52732098120215,7.84669403015615,7.45502715716017,7.48369234330029,7.36251176350095,7.17944593063082
"sapD",8.83348076128,8.69550893941788,8.92455968228788,8.82856608815574,9.18524287739928,9.22654748764621,8.72021344670097,8.84314696533475,8.30293855745698,8.45657761817506
"sapF",8.12886131518307,7.95802048348619,7.88052255417854,7.98888053260416,8.25399347805446,8.20960064408164,8.0363601305097,7.91616149194103,7.12124381438106,7.17120650027191
"satP",6.56431398919694,6.53657689520083,6.08340464305486,5.79558405859178,6.49809721076794,6.36213147840773,6.5826332676567,6.53350896286312,6.67237176456678,6.4319027994271
"sbcB",9.12362877731605,8.90791642796898,9.66675527027044,9.62184021570103,9.56909185750082,9.43263606539136,9.03610516824947,9.0716681935717,9.24606515467368,9.29605458426446
"sbcC",8.83348076128,9.09302641570212,8.8138619221649,8.97179810490981,8.98675188710164,8.92309677383924,9.37834225526601,9.28634206962059,8.42761678282458,8.51958249820701
"sbcD",7.95152668232269,8.02679546121903,7.91572167483922,7.99499265906845,7.80068124598287,7.8912202709652,8.600502508106,8.28940070010289,7.64530715380293,7.82970417969462
"sbmA",7.49255950230271,7.76350352839461,8.10551356876237,8.35003240024658,7.88791335436299,8.00195500558742,7.4447630284592,7.79946801979859,8.42096578458264,8.48011128923799
"sbmC",7.01924811858351,7.04768374344473,8.22257768409485,8.29164408676824,8.68713215048918,8.47392497610592,6.75871890941132,6.87857667272271,7.87192210472188,8.22547675999082
"sbp",8.09604431876426,8.20553977956176,7.55551457958605,7.65238527428735,7.5766317576099,7.65342342413588,9.86755118254109,9.93070807530668,9.44438034734183,9.03515646666368
"scpA",5.17463724215018,5.56283702205163,5.47576760458165,5.37512281768117,5.40055105999828,4.85644963917376,5.17315139901906,5.68135454842011,5.38421079190594,5.59506439905005
"scpB",4.49612806093234,4.75365499105925,4.8054143065394,4.88769521177514,4.92827035481419,4.85644963917376,5.06976493152537,4.9066975738231,4.34280486389792,4.95243377693559
"scpC",5.52457021334954,4.6405281246535,5.47576760458165,5.82335939119969,5.4366786470266,5.78616056515625,5.31547617706746,5.5716011415085,5.38421079190594,5.43884083982499
"sdaA",8.50959989479291,8.58582398213619,8.55576065054512,8.78690193676024,8.62988695212267,8.45179960663273,8.90374679989264,8.74979124670357,9.36863908604246,10.1117889926637
"sdaB",7.46344692279827,7.4495524421677,7.35639390961919,7.08098378005523,7.63210809582238,7.28755724853586,8.54873280340047,8.37344700597398,7.68471057388213,7.3424160499133
"sdaC",8.22739316467894,8.28723898938181,8.69733393949529,8.32599047248544,8.53329008050243,8.64943319976116,9.49980444280518,9.30643708172123,8.53623020852731,8.45996316736957
"sdhA",11.59728319516,11.5893663507182,10.0697094674666,9.98942292580747,9.5832342955099,9.741607907927,12.9381574207397,12.7979861415772,12.434314463916,12.2541212158232
"sdhB",10.2983718876505,10.3452093106604,9.31127758237623,9.25251492453924,8.66830168894145,8.91772606989568,11.6728638174575,11.6017392134939,11.9013303943462,11.8262423979001
"sdhC",9.83026019811584,9.82217724258916,7.321819532885,7.1037909224624,6.91087096881519,6.91951172491594,10.9631508394086,10.7390651122262,8.36662418482937,8.24523302262707
"sdhD",8.96910633471098,8.86160150369517,6.58427457912348,6.52730865710823,6.03977254555578,6.45408607930225,10.0780721124076,9.87027753512099,8.37352988914835,8.21349181328432
"sdhE",8.73947179166318,8.69550893941788,9.24132344415001,9.08212860363094,9.06081572299832,9.08757702724405,8.6857673410485,8.81536842115962,9.3371929432285,9.24790535788983
"sdiA",7.21536978239248,7.3093380065611,7.18424094847896,7.15927897488173,7.54394592080508,7.36063612323095,7.34894284911787,7.18188766285932,7.37633081325113,7.65756399518321
"secA",11.9334391261712,11.9411281500078,12.189926753207,12.2108119317722,12.0971272552012,12.1836196442558,12.2787249223249,12.2005597297317,11.9792251760506,11.9109316026252
"secB",11.8004488574562,11.7330659608067,12.1158782906474,12.1909833218738,12.0893624538143,12.1183989053253,11.840277508244,11.8634108958653,12.1183006605308,12.0931160820997
"secD",11.9113784932684,11.8824169280865,11.447852994928,11.4826948803642,11.3951896814744,11.4597880730423,12.22613833373,12.14066019563,11.6462093626252,11.5820802980829
"secE",10.8575993896696,10.9591281554548,10.301380727432,10.3950318963535,10.2978400338584,10.5376790224737,11.436304401352,11.3799343509343,10.7618612422355,10.6579784956213
"secF",10.5587818411651,10.5615307528813,10.346145850557,10.2720786098678,10.3660346201518,10.3590028936758,10.8520180268108,10.8091491486783,10.4865176526844,10.3557490096858
"secG",12.5980631591535,12.4967433921341,11.3812148885148,11.4646408720809,11.3633484140735,11.4931201600626,12.4915371321845,12.3731210260811,11.1292696011652,11.0186387770843
"secM",9.64659974770051,9.63109576347676,9.64069603738522,9.64922568167233,9.68416477857913,9.7761469913341,9.99786248474683,9.77871874012223,9.73854698807659,9.72960839530989
"secY",15.3204676755502,15.2411698045142,14.9136630918376,14.889240275323,14.945207436671,15.0631524668857,15.868734215218,15.8236250856747,15.7555882044829,15.7100123136143
"selA",9.36507975978586,9.33822725859537,11.0749352222181,11.1379652936657,11.0222091152199,11.1656816715046,9.58871231154805,9.50332909810816,10.7292580900722,10.7270458474838
"selB",9.97135245486854,9.98225267627447,11.3526033601194,11.3423376248647,11.4173496330525,11.5052559537809,10.1697193156051,10.0614591956551,9.95656838524919,10.1053178083757
"selD",11.0914066975687,11.1426905170036,11.2614890179151,11.2942039846538,11.0384309927716,11.1393904788878,10.9119175635367,10.813167604378,11.3079595162623,11.3604421538155
"selO",10.1022296770713,10.1367364597422,9.30907315050827,9.28280596800856,9.41496386149137,9.51674450324716,9.64133918667268,9.54741679193528,9.26661296682984,9.01688390125767
"selU",6.79219110308297,6.72779206658939,7.40674944752218,7.32372601610693,7.54394592080508,7.48206000433178,6.60124175154068,6.69906751780361,7.12124381438106,7.14620194663746
"seqA",10.3137441727791,10.3663718203502,10.0775011192765,10.0375895375271,9.92370433651723,10.0398600726566,10.3929823536749,10.3289719624502,10.2225033456673,10.1903209117346
"serA",14.4980032274549,14.4561244994133,13.1810698234942,13.0791866021956,12.9331700818488,12.9182605956648,14.0205704911981,13.9088057111481,13.1701770793646,13.1006377806175
"serB",9.42292923224644,9.50016518266967,8.5218968771625,8.56659144253,8.64537581180364,8.73436952058041,9.86755118254109,9.88371471038382,9.29598775926033,9.24005013357078
"serC",14.1832663077808,14.1653806665241,13.1788079460102,13.2210219112636,13.1976301813386,13.3025814798406,14.2443490151758,14.1394387116573,12.9872871464089,12.8894901726
"serS",12.3395531446093,12.3026833908268,12.9300680242755,12.9524222711416,12.8497634187522,12.9248009601132,12.3419586195648,12.2915806994766,12.5012611443938,12.5041515398445
"setA",7.78503116821476,7.62247936572116,7.9613563518242,7.90047472651534,7.85498384417927,7.91836700550923,7.5728162930637,7.6724967449422,8.67685453773867,8.43952965726721
"setB",4.94035055748355,4.90813625495703,6.90942951420572,7.01031484344785,6.9236337580152,7.32861285831568,4.77302097242982,4.9066975738231,6.16774714509705,6.36120472462641
"setC",3.418725821917,4.1538980849236,4.26092763051127,3.60515803720826,3.83551063206092,3.65186246678045,3.75723036669574,3.76364488056219,4.39850424113898,3.999480705875
"sfmA",3.75092521549053,2.36483987979886,4.02033059610405,3.95134148439446,3.45833623605202,4.0217862907734,3.45560316065251,4.22194190868172,3.87568560028394,4.07305551065489
"sfmD",5.34431905479207,4.45197910439529,5.56730460283865,5.90360757669742,4.76694680314835,5.44099365927006,5.48564889785149,5.45277335927172,5.58829478108063,5.38275049197831
"sfmF",3.28712583963523,0.943056417305007,3.72969507630812,0.943056417305007,4.03984284563895,3.14372370343741,3.06679631630542,3.0721506324417,2.21120249184225,3.92182838844856
"sfsA",8.15640793514427,8.29655341810359,8.81074895613908,8.8148113033054,9.11188143022615,8.69409794214175,8.2100242520475,8.26026074378215,9.00722387709382,9.08643651493675
"sfsB",5.37597531627974,5.21456278043299,5.27309360040307,5.25774441772427,5.20487838825443,5.31564404441774,5.67343722020544,5.96785795383376,5.48987176013509,6.12556316153046
"sgbE",5.68471825093324,5.76451279938878,4.70113338016802,5.44836370563895,5.53991246134042,5.28251943281762,4.95833678691045,5.07737835791118,5.48987176013509,5.9439026563134
"sgbH",3.64887327881118,3.97734787442697,4.46646441202871,2.70333433066832,3.72088395539497,3.75397902411206,3.61468495735031,4.12062429463375,3.7075522090866,3.33360773825996
"sgbU",4.60748090186525,4.06839394313612,4.8054143065394,4.52966651244396,4.5850527279923,4.44040944092678,4.39797784071824,4.40508983612251,4.77955357611666,4.14296955372079
"sgcA",5.65923480644537,5.25344487812471,5.37800198150799,5.21638425391978,5.72649663534209,5.24861246374929,5.56373075671482,5.75013138496041,5.51511636210426,5.57017770805639
"sgcC",5.27883299594585,5.59343757506965,6.06260148418703,5.37512281768117,5.72649663534209,6.02489208922955,5.83951816208483,5.87854625080439,6.06903090045105,5.7800273890354
"sgcE",5.31194930219642,5.49961004003787,5.07916708876223,5.48363026731228,5.63622786246591,5.52831433292094,5.74218628212536,5.8157704640398,4.69341156061127,5.23212113427907
"sgcQ",5.27883299594585,5.98814871002287,5.65336162239021,5.25774441772427,5.72649663534209,5.58371414607747,6.0708647635362,5.96785795383376,5.20954197869974,5.35386214217014
"sgcR",5.9597825295659,6.01098149381889,5.70799954489979,5.87735210458446,5.96760989195373,6.04475365677985,6.04389888751564,5.93869863231913,5.90697992733036,5.7800273890354
"sgcX",4.98215639067582,4.58041108321018,5.44391243919495,5.03787528965707,4.5850527279923,5.24861246374929,4.83749834941937,5.27731198453376,5.98126216388693,5.57017770805639
"sgrR",8.36361722303565,8.36012294100057,8.11564003707915,8.26660043985617,8.20256863133954,8.27406792419278,8.27518915912494,8.23052000768277,8.55761150233116,8.36924878603494
"sgrT",6.43526860196024,6.48860029627542,5.50693204687565,5.25774441772427,5.63622786246591,3.84908091658022,5.06976493152537,5.32322739204126,5.43801218189087,4.8316591601365
"shiA",10.4188911637629,10.318026206328,9.69741745416234,9.45007654608071,9.43069220450407,9.5413989528988,8.78266351009012,8.77884871546358,9.27216649320946,9.32047118371051
"shoB",3.14110911507446,3.97734787442697,4.18520196001309,4.65925126485061,3.72088395539497,3.28985753882655,3.75723036669574,3.76364488056219,4.86079540636995,4.9132974980475
"sieB",4.49612806093234,4.95613230499902,3.93001624333964,3.95134148439446,4.21816792634979,4.66354976990818,5.06976493152537,4.56727654213238,3.87568560028394,3.999480705875
"sixA",10.372667651139,10.4269983905281,8.55576065054512,8.52495799039008,8.86634739181098,8.79421056994598,10.9119175635367,10.7305915429078,9.19435289294914,9.19199882167404
"skp",12.172824826036,12.1790894268622,12.0021068271151,12.023575265497,11.7056670542505,11.8524506691785,12.5107275792211,12.4656971507045,11.9558350997836,11.8676160167005
"slmA",9.47854816338354,9.44259697393146,8.50273441546794,8.42437986199366,8.43422346335806,8.37549711924216,9.51949744048743,9.43195266448989,9.54568112276849,9.55065237397671
"slp",11.4225488906287,11.4847738281609,10.1739288669965,10.2733363429144,11.4507907819357,11.3308627390374,6.40337268645437,6.84755730945815,9.00277686131293,9.06658691950652
"slt",9.78538795535992,9.74263256813821,9.33963282141241,9.329502814875,9.46164363141943,9.53615121015326,9.43647187103082,9.28344836710701,10.1788216300723,10.5016826705926
"slyA",10.3716887361507,10.4892470289343,10.6906958809632,10.7783633647999,10.6994638906251,10.7892515921662,10.3106055218304,10.2377388300933,10.5373674925743,10.5768878517702
"slyB",12.1657828425553,12.2337493608385,12.6657407095168,12.7263466997719,12.6652608660359,12.8084626498801,12.0750542038271,11.9720872825536,12.4929616557231,12.4549497064
"slyD",12.2950672947112,12.2867058926821,12.691989856022,12.7245087439657,12.740879778664,12.8421642095778,12.6509652899779,12.5956071446246,12.3560694630736,12.3593874038556
"slyX",7.54907902079035,7.35463673369035,6.88595151012022,6.9232371935708,7.12491866022026,6.72408570208917,7.01610357203052,7.09211601864197,7.39681425975813,7.46879909766051
"smf",8.58924022942934,8.53163644716019,8.8895798934153,8.76203031771057,8.94980373672544,8.94965441457274,8.19785320598844,8.0984468575675,9.03362189177668,8.88709240100406
"smg",10.4302192877837,10.4344006633862,10.8553468491185,10.8176867291414,10.8599194659685,10.9151954096899,9.92035571173978,9.91021932849685,10.9789004882342,10.8877579346899
"smpB",10.2952776768647,10.2821391547348,10.3091225542914,10.2594406019024,10.1818105269655,10.201071816142,10.1882933218894,10.1641369676995,10.6454434828854,10.581557645733
"smrA",7.38798597772779,7.45787927223638,6.97765352861019,6.54408601911366,7.23140017760911,7.01315982114693,7.45502715716017,7.49374317517956,7.99793333724405,8.05685765109132
"smrB",8.53780229360128,8.48351283803703,8.85070280599882,8.77629513332034,8.7313470468962,8.84035808661998,8.51969163359265,8.41105348779452,9.07233474044605,9.18587829410616
"sodA",13.2329142898268,13.1794356601831,11.7016773167047,11.6464714560617,11.740788668285,11.785843413678,13.3301432378922,13.289766329311,13.0098998265434,12.8820958815259
"sodB",9.17839860154499,9.39352752146809,12.1492245465249,12.2137628570153,12.1550829806048,12.0668660703145,11.6423158095632,11.5912471425063,12.0498993904637,12.1169018072873
"sodC",8.25738357578286,8.45468105531348,8.92455968228788,8.90195894934386,9.28007558765901,9.27355539256578,7.28133279510134,7.44277364688091,8.1979213271308,8.26858884437889
"sohB",10.0736196417924,10.0663337864323,10.3157254995006,10.3007326332669,10.1631015795962,10.0860786785626,9.92958502846499,10.1226437926375,10.4346354928354,10.514763589083
"solA",10.292176815493,10.3248701502143,9.76330875719568,9.78416265296801,9.87690610577972,9.90793919138726,9.93326028634458,9.8683476810651,9.4879870442736,9.5314725641148
"soxR",6.15463732239674,6.40491030279879,6.12413073601113,6.00408856536575,6.27716721544403,5.94258770145255,5.31547617706746,5.45277335927172,5.94460001101751,6.03759521008147
"soxS",6.59148682793726,6.62799007600805,6.32961174257638,6.62516311403933,6.08594741401753,6.48347852297959,6.19860467980001,5.78332510550041,6.51882334639878,6.76327624594868
"speA",12.2600517127418,12.2488221635445,11.5716311168689,11.5666494883256,11.6649273795061,11.7522931199198,13.4178511065613,13.3021499416831,12.1012419945719,11.8825149263101
"speB",8.90559472947834,8.91398091234749,9.15803835172257,9.2397035054559,9.08088995107681,9.30885876467529,10.3943162222669,10.2120987806132,10.4121754534921,10.2992255241881
"speC",9.43610008759565,9.45512787422379,8.45965901700533,8.64253023259614,8.62598861306855,8.55572802936732,10.4311724663656,10.276092257975,9.42622973328931,9.31300230196204
"speD",11.1587837951549,11.1362204342591,10.5324666175005,10.6083897820524,10.8169662420304,10.6761165353134,11.4828143143452,11.3463590194471,10.0261446533639,9.82721210243204
"speE",11.072854896161,11.0362121132492,10.3759379856533,10.3869207296399,10.5896631389048,10.5420488209951,11.4562386445919,11.3282210715401,10.2367748703485,10.0366920893483
"speF",4.75972260084509,4.51764407906147,4.75422545964188,4.31003596865067,5.57273959491737,4.0217862907734,4.56002462912666,4.78043756933121,5.17824651770986,5.20000132358469
"speG",10.2330360221651,10.289155059183,9.90432768495797,10.0493840489945,9.77849346837187,9.97411396254861,10.2485344178155,10.2120987806132,10.2415008437372,10.1009875031808
"spoT",11.7647274020248,11.7127721191753,11.6030104967513,11.6932672681887,11.7111971088817,11.8272501861363,11.919307580355,11.926907704739,10.7743076594235,10.860478457748
"sppA",10.0712096630048,10.1814136361371,9.63366667032872,9.6059547697572,9.50686022988564,9.6441608860072,10.3929823536749,10.3317758479828,9.26475703047245,9.19809349245214
"spy",6.65725915514467,6.50477057714264,7.33054113835626,7.26423389700201,7.17914193203189,7.2366962417857,6.46563649414977,6.81585592823073,7.37633081325113,7.98347460032801
"sra",11.4872489242746,11.5130154219506,10.4716804406177,10.5210864505351,11.6467655737853,11.3863528848956,8.69445628115514,9.01348189527451,9.74787756091192,9.73520757692304
"srkA",9.38267946338235,9.33822725859537,9.62128225620277,9.50249980891265,9.75369786801573,9.80115470884165,9.60031736470833,9.66547732076266,10.4445065847117,11.1216271858529
"srlA",3.14110911507446,3.53861144812106,6.20228346556329,5.85060887859234,4.97824079984253,4.94394150828755,4.21500446280054,3.89304049286354,4.28482613792587,4.74507481144732
"srlB",4.09751151654619,3.40293194674351,6.34691667160985,5.87735210458446,4.76694680314835,5.14180231608572,4.56002462912666,4.40508983612251,4.22436962957511,3.999480705875
"srlD",5.80577530581804,5.79114747319697,7.75657289520165,7.9198802584819,6.91087096881519,7.00304979474605,6.5446797704041,6.87857667272271,6.62684384181279,5.92440974868116
"srlE",3.8459699320347,3.25207218037717,6.77529623979578,6.80295020438056,5.75537009333076,5.31564404441774,5.12238974015299,5.49348380646435,4.77955357611666,5.06380710841693
"srlR",7.96716621767786,7.8162665454013,9.93467223904895,10.0625386278118,9.997975604783,9.86672654056947,8.13540828808671,7.90113709776002,9.44601913555044,9.40895849208122
"srmB",9.9187063532182,9.98080896120293,9.35680917862242,9.51531329415847,9.71568661923435,9.69056132372795,10.1461603917526,10.0648336547694,9.5287685239769,9.42982600195823
"srsR",5.8957856098459,6.31605924033978,6.14406997991975,6.00408856536575,6.08594741401753,5.83261509206128,6.17394682110155,6.05195226367628,4.97461084784509,5.71342148194519
"ssb",9.99188449718507,9.98513577939432,9.96018333635491,10.1568697651494,10.0657347039272,10.1297015671076,10.215713511653,10.1030830294249,10.628224352425,10.5548933630274
"sseA",9.40581664816037,9.53796074383039,9.98938709194266,10.0316559243412,9.82853877733138,9.81422065561987,9.37834225526601,9.15635337022012,10.1758619469986,10.1718594300442
"sseB",9.734513299488,9.81733214621662,8.62828327402066,8.87238445480612,8.27406087170337,8.60668286818069,9.68559138734443,9.77254075258036,8.64866681149076,9.02147378577192
"ssnA",4.2432252066759,4.38313105480355,4.46646441202871,4.83391622841039,4.29953345745766,4.44040944092678,3.06679631630542,4.48849482455867,4.50374591416525,3.75221380037365
"sspA",11.5547888413379,11.4857920341045,11.6507955729971,11.6743499005182,11.6013279117919,11.658410634873,11.7904916753648,11.7102269919468,11.6300810999058,11.597532418275
"sspB",10.3648176695056,10.1662510998382,10.3664288700845,10.3880822635048,10.1884339281941,10.4464507205233,10.4594845425475,10.3289719624502,10.1798068433415,10.1646156769209
"sstT",11.7580002728192,11.7369196598971,13.0765745336594,13.1166310451247,12.8815831082348,12.9422636659936,11.5132129172366,11.4219853479617,12.3254586724344,12.3724707951597
"ssuA",3.75092521549053,3.77527031484525,4.52885618180191,3.73041024869967,3.72088395539497,4.10076051193278,4.95833678691045,4.56727654213238,4.50374591416525,4.07305551065489
"ssuB",5.17463724215018,5.43347359264583,5.44391243919495,5.08462891406834,5.07323701820384,4.98576024408981,4.89919291297752,4.84496079087268,5.61188278969293,5.59506439905005
"ssuC",3.64887327881118,3.40293194674351,4.02033059610405,2.94065610575327,0.943056417305007,3.14372370343741,0.943056417305007,2.07742360698727,3.29319114547216,4.50239492128211
"ssuD",4.80706371301424,5.17459772110584,5.44391243919495,5.03787528965707,4.44945548989133,4.90086423059958,5.56373075671482,5.1808253858187,5.24016943358131,5.71342148194519
"ssuE",3.28712583963523,4.06839394313612,3.36110571383298,3.46731126933585,3.94140653951829,3.84908091658022,3.27534131398923,4.01144506912727,4.16120924870801,3.20504331125551
"stfE",2.56524737823882,3.87996730058104,3.36110571383298,2.70333433066832,4.13182605303223,2.29087271957378,2.81810416470387,3.76364488056219,3.40922164310738,3.92182838844856
"stfQ",3.28712583963523,3.97734787442697,3.83345879424557,4.22855127499525,4.37647473953729,3.84908091658022,3.45560316065251,4.40508983612251,4.09508574561916,4.2095775574352
"stfR",6.30997831413265,5.86821603291912,5.90790357392135,5.79558405859178,6.54841605628118,6.02489208922955,6.0708647635362,6.20670583350128,6.37475996715312,6.31705887986165
"sthA",10.7666918563505,10.6721115697986,10.2390617802365,10.4371636759664,10.017449706293,10.1203807181774,10.0546426939474,9.92329124507407,8.91556971999553,8.66161094175521
"stpA",11.7609939812657,11.7188470015373,8.57790279223153,8.61104181731348,8.69086892649612,8.72824659512428,11.9885031362908,12.0528993163068,9.64176389556319,9.47904367442951
"sucA",12.4058447386692,12.2145306295144,11.5917198434931,11.6857300614562,11.7479805936488,11.6660380948836,12.9216012079049,12.8595126432186,13.0258765952892,13.173847450987
"sucB",12.2968733166289,12.127505324221,12.6012183915114,12.7145894135892,12.3754163334671,12.4771754092607,12.6562564311463,12.6530644742386,13.0707817541544,13.2500132988716
"sucC",11.9646122935194,11.9258290093171,12.0533801989796,12.1436284017526,11.9571433789676,11.9680290663669,12.572716168368,12.5069056800572,13.0236833940325,13.1113072941118
"sucD",11.6438420903628,11.5659679314037,11.8937465987538,11.9933651112976,11.7430399986717,11.9497265704119,12.1128158295623,12.0806679992948,12.7485500693922,12.804659836337
"sufA",9.51447082200316,9.1403504414751,7.31304486593988,7.43581877619634,7.72251165069968,7.49654370144515,7.82312870024278,7.97474146196612,7.96630582602725,8.13094182774004
"sufB",11.370086244557,11.1689185972486,9.69404254988086,9.66847327099331,9.83361816094212,9.77168851157391,9.80874433445716,9.92885743936159,9.73988362738155,9.77380493736388
"sufC",10.213499788262,9.96190799713777,8.76322996125708,8.8148113033054,8.98370876147455,9.02151566968819,8.81887579306922,8.81536842115962,8.26258862786534,8.42574473255265
"sufD",11.071649773963,10.7756493934416,9.72744149455727,9.74662096191841,10.0585218675668,10.119211366434,9.5365110229797,9.66102500861397,9.0379749781255,8.93653505397335
"sufE",8.92707743958059,8.67779750778675,8.13069768839852,7.93902819732711,8.30852080129268,8.27406792419278,7.11003852931855,7.5136371369376,6.87092804548156,6.75226964962191
"sufS",10.6791950785355,10.5371816460674,9.54090418435212,9.70248475906636,10.0786276258883,9.9334444586366,9.04292513969119,9.16895167312791,8.64010196397055,8.65276249801738
"suhB",10.3872722230944,10.318026206328,8.64934770330149,8.67715209904857,8.81248185161449,8.8628898309732,10.8808519662665,10.8151726426485,8.06345804688884,8.28012646740511
"sulA",7.85954951579215,7.84194153441283,8.16523276915032,8.24624770482625,8.05380333032142,8.03705488894388,7.98061530872039,7.61840415980306,8.62571324135473,8.54530914382607
"surA",11.7188909166006,11.690423320444,11.6262157693041,11.6493805432881,11.638565940525,11.7306338278958,12.1046904440639,12.0202467985416,11.5731061500919,11.4546647527757
"sutR",5.87380515192415,5.89301512593672,6.12413073601113,6.20741237939618,6.23681325186876,6.08367352553831,6.36031700906462,6.25480440842155,6.60352909108515,6.09101796154853
"sxy",7.3487214162508,7.06958532913498,7.6280545389713,7.57289114679848,7.3305576401212,7.69796959151535,6.83930297453844,7.02438985742211,7.45657498129508,7.71536844095804
"syd",8.1878946159707,8.442145970463,8.59609846049103,8.49508274448593,8.58239687172983,8.43685856159773,8.20395156493565,8.37887975515387,8.7844008457099,8.73051005006354
"symE",3.75092521549053,4.80702539869691,4.75422545964188,4.71987831223128,4.37647473953729,4.85644963917376,3.88646502009506,3.46159757674812,4.34280486389792,4.69973119392179
"tabA",8.89473220777478,8.94095996417402,9.93752918505535,9.99248091379732,9.90773791562034,9.91064528931901,8.34858928565516,8.56673377428435,9.25730931657553,9.18383233429516
"tadA",7.72496967474634,8.0763069175235,7.45540608082424,7.1262429808365,7.3305576401212,7.60745759192779,7.67294163279026,7.83152083921949,7.07114167159135,6.91902355299105
"tag",8.50603551060543,8.56284952432117,8.8138619221649,8.8856035797586,8.93412494561193,8.96535745219168,8.24593313394318,8.20627791141366,8.81769517925314,8.84109720900721
"talA",10.8329164944398,10.9613259375638,10.5716129409417,10.7333756305479,11.2733807464404,11.3529176632183,9.22786086735593,9.32906521280083,9.78460785506355,9.72539470187107
"talB",13.4938071539015,13.4411636247545,13.1938205740349,13.292857169909,12.9472977273208,13.0347813216571,13.2823152472147,13.2538137626063,13.5901987801008,13.5458028149286
