"Gene","logFC","AveExpr","t","P.Value","adj.P.Val","B","P","SignedZ"
"hchA",-1.12344407883325,7.54568471395426,-1.55810636376268,0.130893831531532,0.295139438507787,-5.50810258293003,0.295139438507787,-1.04691357889888
"napB",-0.40602221572531,6.34547129565153,-1.55693470748495,0.131171546565485,0.29548955780293,-5.50981037841434,0.29548955780293,-1.04615482141476
"truA",0.193194658846835,8.8594008821099,1.55687748412808,0.131185122440012,0.29548955780293,-5.50989375928151,0.29548955780293,1.04615482141476
"yecM",0.176089192505812,7.99141945041363,1.55414487035416,0.131834758288354,0.296798976561087,-5.513872515792,0.296798976561087,1.04332245068806
"leuW",0.259260999833663,9.58021775001848,1.55206884641796,0.13233005862046,0.297759764218488,-5.51689137031819,0.297759764218488,1.04124950732108
"nrdF",-0.601646743632518,6.73955297652905,-1.55176023785646,0.132403816660833,0.297771523494472,-5.5173398471555,0.297771523494472,-1.04122416385873
"mrp",0.632382829046143,8.15189100640484,1.55072586015798,0.132651280261972,0.298008007884816,-5.51884248600907,0.298008007884816,1.04071463718649
"fdnH",-0.305491581290423,7.71234985471022,-1.55057101632383,0.132688357500189,0.298008007884816,-5.51906735556235,0.298008007884816,-1.04071463718649
"msrB",0.814226548667777,9.26230714549191,1.55046090603232,0.132714728482651,0.298008007884816,-5.51922725013953,0.298008007884816,1.04071463718649
"glyA",0.88651215377694,9.80947994090772,1.54823740068089,0.133248167197031,0.299051284334247,-5.52245404616764,0.299051284334247,1.0384700230374
"b1369",-0.279400127518293,6.71656172150846,-1.54667733829689,0.133623485495299,0.299738794257652,-5.52471573547617,0.299738794257652,-1.03699369782246
"rlmG",0.251752177506636,7.71975382573785,1.54523158832908,0.133972073567497,0.300365665454476,-5.52681000327222,0.300365665454476,1.03564955242986
"yjcS",-0.349662326825043,7.63413971264365,-1.5447225776247,0.134094979009933,0.300403469060283,-5.52754695120774,0.300403469060283,-1.03556855326068
"proC",-0.236083586484234,8.02778210021291,-1.54458915423084,0.134127210581576,0.300403469060283,-5.52774008867219,0.300403469060283,-1.03556855326068
"yjeN",-0.327973492448286,6.65782992577498,-1.54396646247789,0.134277720185255,0.300585622980389,-5.52864128402617,0.300585622980389,-1.03517835986835
"araE",-0.293377879441395,6.6089953555903,-1.54320315233647,0.134462406559454,0.300844055870664,-5.52974557665572,0.300844055870664,-1.03462503894563
"hcxA",0.37481695273196,7.84734285765007,1.54240446804241,0.134655873918981,0.301121859072553,-5.53090055760028,0.301121859072553,1.03403059803024
"rhaA",-0.294896387695957,6.92655352467101,-1.53997149261013,0.135246621012082,0.302287329371139,-5.53441581717311,0.302287329371139,-1.03154070653694
"fepB",-0.552337175291992,6.06602258768873,-1.53779432375723,0.135777047766619,0.303170980499979,-5.53755754665357,0.303170980499979,-1.02965714301989
"dnaX",-0.353919166213079,7.32530300454375,-1.53777597441872,0.135781525443719,0.303170980499979,-5.53758400959494,0.303170980499979,-1.02965714301989
"fusA",-0.737137356451865,11.8062824852306,-1.53741560537476,0.135869488518392,0.303211570422401,-5.53810367101917,0.303211570422401,-1.02957071053469
"yjgA",0.313940729526355,8.58454733697511,1.53659952220495,0.13606885942814,0.303399408043472,-5.5392801075919,0.303399408043472,1.02917082781059
"eutB",0.229138895012178,7.98435621996371,1.53637742434397,0.136123159706338,0.303399408043472,-5.53960018559975,0.303399408043472,1.02917082781059
"hycH",-0.207053561770971,7.31195529868975,-1.5361859124844,0.13616999625949,0.303399408043472,-5.53987615330235,0.303399408043472,-1.02917082781059
"yehL",-0.172479337682991,6.89056092103507,-1.53592851027042,0.136232967800417,0.303399408043472,-5.5402470233894,0.303399408043472,-1.02917082781059
"argK",-0.319909518053216,5.13124545080772,-1.53558227376491,0.136317709442473,0.303432606315341,-5.54074580567838,0.303432606315341,-1.02910016996776
"bamC",0.389321750849724,8.76794532973351,1.53436174550802,0.136616777494346,0.303761537826998,-5.54250332737718,0.303761537826998,1.02840036305035
"yghA",-0.435362507649898,7.92135901182375,-1.53403959002872,0.136695804938809,0.303761537826998,-5.54296702599403,0.303761537826998,-1.02840036305035
"yfdF",-0.248198085970632,4.518036545898,-1.53402474812043,0.136699446681252,0.303761537826998,-5.54298838692224,0.303761537826998,-1.02840036305035
"sodB",1.28219979801991,9.52634878612473,1.53383861379042,0.13674512496884,0.303761537826998,-5.54325626246112,0.303761537826998,1.02840036305035
"chpS",0.431107790607495,7.79887795003056,1.53192124825695,0.137216380435269,0.30458220470265,-5.54601405925017,0.30458220470265,1.02665657338093
"purE",0.389133328628747,8.54004240304956,1.53176530929664,0.137254765663473,0.30458220470265,-5.54623822338162,0.30458220470265,1.02665657338093
"dinD",0.287257321741304,6.36854164765963,1.5308002227261,0.137492521649688,0.304954061545632,-5.54762512202211,0.304954061545632,1.02586746224677
"b3285",0.296223139718084,9.27089318178701,1.52974035745145,0.137754013432444,0.305206783398094,-5.54914738133288,0.305206783398094,1.0253315298639
"ppnP",0.669790420186365,9.16302355860143,1.52950231984639,0.137812798139251,0.305206783398094,-5.54948914768673,0.305206783398094,1.0253315298639
"b2227",-0.27799300040226,7.11460678481061,-1.52948452193637,0.137817194252488,0.305206783398094,-5.54951469953531,0.305206783398094,-1.0253315298639
"caiB",0.464955327432405,7.00810585326348,1.52913392327597,0.137903815984629,0.305243036400006,-5.55001799123502,0.305243036400006,1.02525467440394
"actS",-0.152130824724755,7.48538478840077,-1.52672856161043,0.138499300015163,0.306405019636396,-5.55346833184821,0.306405019636396,-1.02279449875561
"wzzE",0.470877231012163,7.5523230552612,1.52605079946058,0.138667467780887,0.30662094020761,-5.55443971731167,0.30662094020761,1.02233802881591
"carB",0.549251768985652,8.79071668068311,1.52536504651193,0.138837787301912,0.306820481790775,-5.55542218746634,0.306820481790775,1.02191637441978
"bcr",0.188349730749142,6.72818606619776,1.52511900214612,0.138898938476974,0.306820481790775,-5.55577460209741,0.306820481790775,1.02191637441978
"ypeA",0.300127508016218,7.71360085923508,1.52352198721231,0.139296388932739,0.307542078207699,-5.55806088218265,0.307542078207699,1.0203930720997
"yqeF",-0.353605750821199,7.09152991766342,-1.5214606645966,0.139810758816383,0.308520948226097,-5.56100889330608,0.308520948226097,-1.01833043744499
"yfbN",-0.320729949665911,3.94003945007133,-1.51881780518484,0.140472499462625,0.309823863027973,-5.56478369237103,0.309823863027973,-1.01559169143481
"yacL",0.405122670830814,9.77462162023253,1.51461453437473,0.141530188013183,0.311885484842715,-5.5707758761473,0.311885484842715,1.0112736273601
"gdhA",0.580510084934054,9.51635493637351,1.51453292120441,0.141550788517798,0.311885484842715,-5.57089208582965,0.311885484842715,1.0112736273601
"gntK",0.807183252282905,7.23342646084923,1.51386164651054,0.14172032162131,0.311948089244312,-5.57184771988172,0.311948089244312,1.01114279746539
"alaE",0.457193862045739,6.40567251812168,1.51385187254041,0.141722791293043,0.311948089244312,-5.57186163158347,0.311948089244312,1.01114279746539
"relA",0.233279586323215,7.64208646298864,1.51339865334213,0.141837348385668,0.31204216644847,-5.57250663457016,0.31204216644847,1.01094622864081
"b2932",-0.338303325214098,5.11860970386495,-1.50976911674244,0.14275747378151,0.313907501812076,-5.57766618440356,0.313907501812076,-1.00705675358148
"yhcF",0.496930886232568,5.87452850761126,1.50884536154292,0.142992426411617,0.31426509497141,-5.5789776803938,0.31426509497141,1.00631286265676
"lolE",-0.39167709515585,7.25578952572083,-1.50725140259494,0.143398579101916,0.314998395448851,-5.58123910578808,0.314998395448851,-1.00478913760965
"hofC",-0.31507094084162,6.18807037915602,-1.50661874694692,0.143560043445875,0.315132513496197,-5.58213612669883,0.315132513496197,-1.00451070600408
"b2639",-0.177708968027102,6.85514501156602,-1.50644391409399,0.14360468969447,0.315132513496197,-5.58238396033811,0.315132513496197,-1.00451070600408
"ais",-0.356709063972708,5.16100161448098,-1.50582339009087,0.143763240832766,0.315321192033503,-5.58326338625942,0.315321192033503,-1.00411913757393
"mnaT",0.322156913527102,8.72749086787851,1.5051232052126,0.143942316506521,0.31555467468256,-5.58425534368913,0.31555467468256,1.00363479928692
"recE",-0.392003665032545,6.0053091773955,-1.50327608073148,0.144415594598688,0.316174868624308,-5.58687031472788,0.316174868624308,-1.00234940579544
"b3814",-0.299312233619945,5.46872130816293,-1.50322654901987,0.14442830314954,0.316174868624308,-5.58694039944638,0.316174868624308,-1.00234940579544
"yffP",-0.252792081093845,6.96081044109578,-1.50316722804981,0.144443524561393,0.316174868624308,-5.58702433288077,0.316174868624308,-1.00234940579544
"rrlD",-0.240441676939498,13.7950945888293,-1.5023981916285,0.144640972359661,0.316447645973176,-5.58811219240385,0.316447645973176,-1.00178458055603
"fur",0.354023788076609,8.89042249303431,1.50184518532503,0.144783090065147,0.316599157691526,-5.5888941712037,0.316599157691526,1.00147099148611
"yecH",0.400988958091469,6.07604545249003,1.49985529932819,0.145295408297012,0.317559632319175,-5.59170596268658,0.317559632319175,0.999485350206466
"b1935",-0.208771742530559,2.55642562602042,-1.49753783798017,0.14589391196793,0.318707382659721,-5.59497666902884,0.318707382659721,-0.997117699686519
"hydN",-0.259105068328403,7.23250023778127,-1.49725440407431,0.145967247754395,0.318707382659721,-5.59537639544935,0.318707382659721,-0.997117699686519
"uidC",-0.433374854866039,6.44555609146766,-1.49511879868723,0.146520773782032,0.319641300302373,-5.59838618361188,0.319641300302373,-0.995195273158307
"hycI",0.402899787083208,8.05150173915244,1.49503660823968,0.146542110518372,0.319641300302373,-5.59850194521145,0.319641300302373,0.995195273158307
"b3692",-0.184883003941139,6.50539144704608,-1.4944810575377,0.146686397983156,0.319795483811747,-5.59928427285451,0.319795483811747,-0.994878247109939
"dacC",-0.230301285670609,7.79195627430858,-1.49419205346974,0.146761503413367,0.319798762452898,-5.59969115191623,0.319798762452898,-0.994871506783099
"hcxB",0.391649385650942,9.48648809620462,1.49354329989519,0.146930212522702,0.31987209471423,-5.60060426818283,0.31987209471423,0.994720759974455
"yeaD",0.83043989422005,7.46600161036014,1.49329329807362,0.146995267588662,0.31987209471423,-5.60095605467687,0.31987209471423,0.994720759974455
"waaU",0.664614847744655,5.17813870666654,1.49321359673663,0.147016012231143,0.31987209471423,-5.60106819482133,0.31987209471423,0.994720759974455
"yhhT",-0.418238875566067,6.48966097642349,-1.49114287189301,0.147555809260429,0.320885881499781,-5.60397994214448,0.320885881499781,-0.992639062092535
"b2655",-0.241992478783481,2.75973779411162,-1.49082276864337,0.14763939648387,0.320907042382399,-5.60442975032954,0.320907042382399,-0.992595656413697
"sdiA",0.291045618058859,6.16867404380543,1.48985360830764,0.14789270237091,0.321139346189836,-5.60579111416526,0.321139346189836,0.992119272509191
"nusB",0.426850536244431,9.43700584104263,1.48984829347025,0.147894092457045,0.321139346189836,-5.60579857776871,0.321139346189836,0.992119272509191
"fadH",-0.228372334335808,7.59479583360905,-1.48895806597696,0.148127078715096,0.321428167284502,-5.60704840287548,0.321428167284502,-0.991527302770406
"aroP",0.626901430072392,8.19729383878787,1.48877488711499,0.14817505617281,0.321428167284502,-5.60730549649499,0.321428167284502,0.991527302770406
"spy",0.285355077133437,8.22596581437551,1.48831298564411,0.148296091193564,0.321530197722573,-5.60795366174956,0.321530197722573,0.991318263506194
"greB",0.296976602397061,6.88258393650968,1.48789659624494,0.148405268751111,0.321606430286073,-5.60853781625858,0.321606430286073,0.991162107020323
"ubiD",0.216995861926413,8.85221002015074,1.48575707938547,0.148967274422654,0.322555777376278,-5.61153717398445,0.322555777376278,0.989219463961286
"deaD",0.584042865523675,9.2957518634998,1.48550839354255,0.149032710113672,0.322555777376278,-5.61188556624867,0.322555777376278,0.989219463961286
"rem",-0.245547699659279,6.66065449013479,-1.48533140483203,0.149079294546928,0.322555777376278,-5.61213348556685,0.322555777376278,-0.989219463961286
"fetB",-0.256063452338169,6.26283978658532,-1.48509973448165,0.149140289240263,0.322555777376278,-5.61245796316357,0.322555777376278,-0.989219463961286
"rsgA",0.386093816064721,8.36220056238622,1.48383738731801,0.149472996454893,0.322990282418561,-5.61422525473843,0.322990282418561,0.988331583231345
"yhdU",0.207826510926768,6.16540785624129,1.4837734503553,0.149489863738487,0.322990282418561,-5.61431473292993,0.322990282418561,0.988331583231345
"yqeB",-0.350853870941589,7.85124837354221,-1.48345032800155,0.149575130488193,0.323013887659641,-5.61476688472483,0.323013887659641,-0.98828336988134
"purM",0.865103098934886,8.1100192134967,1.48250165882619,0.149825695401371,0.323394260565801,-5.61609389553784,0.323394260565801,0.98750678045914
"lfgB",-0.189035983942864,6.11351198182388,-1.4816005515909,0.15006401124729,0.323747829627346,-5.61735371058926,0.323747829627346,-0.986785448886533
"yjeO",-0.277771091885037,6.65276474824238,-1.48126804493024,0.150152026389327,0.32377695020428,-5.61781841586578,0.32377695020428,-0.986726061619224
"yhaJ",0.311334892775991,6.57878551674306,1.48008569393409,0.150465333824646,0.324291604894884,-5.61947013270007,0.324291604894884,0.9856770703448
"yefM",0.55980423238899,9.28099204885824,1.47894230132331,0.150768818357412,0.324784588876032,-5.62106636301102,0.324784588876032,0.984673265312509
"sgrR",-0.215066583736762,7.08798209903676,-1.4780722496014,0.15100008153613,0.325121582891222,-5.62228029625618,0.325121582891222,-0.983987654764907
"dcuS",0.207762849432879,6.87702132798814,1.47701997811567,0.151280160876926,0.325443972332305,-5.62374766146382,0.325443972332305,0.983332189682181
"yfiL",-0.202971842687707,5.60069996550428,-1.47676687627074,0.151347590428958,0.325443972332305,-5.62410047326226,0.325443972332305,-0.983332189682181
"entD",-0.555056790833554,5.40163134192416,-1.47666583788687,0.151374515094037,0.325443972332305,-5.62424130159681,0.325443972332305,-0.983332189682181
"lit",-0.270302710488875,4.21123532590803,-1.47602787181385,0.151544609033757,0.325543898407568,-5.62513031663756,0.325543898407568,-0.983129111046109
"lapC",-0.215569808965675,6.24350698923371,-1.47592123630837,0.151573055091193,0.325543898407568,-5.62527888300462,0.325543898407568,-0.983129111046109
"frlR",0.271162984291016,6.92068924191188,1.47564874116834,0.151645765334158,0.325543898407568,-5.6256584864463,0.325543898407568,0.983129111046109
"trhO",0.544264756177066,7.30489567479977,1.4751115449902,0.151789188297514,0.325620252493574,-5.62640666157903,0.325620252493574,0.982973964820566
"degS",-0.181534882878589,7.54876334525696,-1.47470161515597,0.151898706528385,0.325620252493574,-5.62697743226935,0.325620252493574,-0.982973964820566
"amiA",-0.23180434036483,7.62646116597639,-1.47467373677836,0.151906156917025,0.325620252493574,-5.62701624417526,0.325620252493574,-0.982973964820566
"hyfI",-0.338483460294486,7.54650470736211,-1.47276915348659,0.152415845773354,0.326551701126837,-5.62966630608217,0.326551701126837,-0.981083226866206
"yebV",-1.17038477555283,7.77869984753218,-1.47217376888033,0.15257545948912,0.326732563568371,-5.63049413585584,0.326732563568371,-0.980716502552867
"ygbN",-0.297067352582897,7.38153213236887,-1.4716412591702,0.152718331193738,0.326877413318617,-5.63123430301818,0.326877413318617,-0.980422894178481
"yabQ",0.382314502813275,7.07099917794343,1.47128459745381,0.152814083214105,0.326921315394036,-5.63172992144577,0.326921315394036,0.980333921987573
"argI",0.601292380406071,8.34861525250067,1.47045980402269,0.153035698119765,0.327234305280698,-5.63287566690159,0.327234305280698,0.979699839675551
"asnW",0.594556671737486,12.4237338920387,1.46941115722852,0.153317833324803,0.327662829694847,-5.63433158631835,0.327662829694847,0.978832335694052
"acpS",-0.183170619813642,7.62676404264943,-1.46890951690262,0.153452945798172,0.327662829694847,-5.63502774150444,0.327662829694847,-0.978832335694052
"clpS",0.38600910237992,9.66825285398803,1.46887465924727,0.153462337958346,0.327662829694847,-5.63507610798176,0.327662829694847,0.978832335694052
"nanE",-0.269834893036222,8.27294639856262,-1.46828521962679,0.153621228421713,0.327782715929283,-5.63589383290141,0.327782715929283,-0.978589770076407
"alsA",-0.2206898560287,7.55403990525109,-1.46784165965859,0.153740882391144,0.327782715929283,-5.63650899634182,0.327782715929283,-0.978589770076407
"nuoJ",-0.428302630318377,8.51227624427093,-1.46762740168988,0.153798707052106,0.327782715929283,-5.6368060894037,0.327782715929283,-0.978589770076407
"cysG",-0.169684297775186,7.20173992395587,-1.46754761932267,0.153820243447597,0.327782715929283,-5.63691670732517,0.327782715929283,-0.978589770076407
"araD",-0.275231973864038,7.6576110596124,-1.46717124023777,0.153921875611956,0.327838504673504,-5.6374384864783,0.327838504673504,-0.978476912432596
"b3767",0.789135229099868,9.21980122505844,1.46686675298172,0.154004134555759,0.327841616027438,-5.63786051787764,0.327841616027438,0.97847061869701
"b0669",0.304095450031736,6.31231143605471,1.46660734973686,0.154074241640513,0.327841616027438,-5.63822000234966,0.327841616027438,0.97847061869701
"glvC",-0.381417447958895,6.48326117198965,-1.46566137863382,0.154330119686174,0.328225340203831,-5.63953048403503,0.328225340203831,-0.977694707400164
"cycA",0.343895677072114,8.51810003061381,1.46518833915756,0.154458201163843,0.328337027425096,-5.64018553010859,0.328337027425096,0.977468980292672
"b1720",-0.245624791060636,2.93681767722053,-1.46406682624861,0.154762206003311,0.328822388794321,-5.64173783803849,0.328822388794321,-0.976488611477428
"sspA",0.537149180630447,8.94306204630874,1.46301826515945,0.155046870110156,0.329266202653288,-5.64318825793245,0.329266202653288,0.975592984137063
"narH",-0.239464086951871,7.33566147939206,-1.46253099517986,0.155179297375637,0.329386442157861,-5.64386197240707,0.329386442157861,-0.975350472541916
"cysE",0.232046100401031,8.52170250788887,1.46158471110215,0.155436731843589,0.329771777275584,-5.6451697887066,0.329771777275584,0.9745736745999
"lrp",1.00908743233554,8.81586925286564,1.46083107439852,0.155642001909819,0.32990123591404,-5.64621084080278,0.32990123591404,0.974312830577071
"hyaD",-0.407400720474887,6.64633166869205,-1.46080317550481,0.155649604976705,0.32990123591404,-5.64624937076649,0.32990123591404,-0.974312830577071
"fimF",-0.271827481708612,5.90885809287268,-1.45920805752084,0.156084805403967,0.330662349819716,-5.64845127850292,0.330662349819716,-0.972780613564498
"nusG",0.630153340707001,9.89116685557383,1.45673498800738,0.156761467208695,0.331806321207265,-5.65186106627063,0.331806321207265,0.97048194305326
"yjgM",0.256631286122883,7.59218258727695,1.45667637752264,0.156777532206793,0.331806321207265,-5.65194181677063,0.331806321207265,0.97048194305326
"gsk",0.483304473691239,6.66940294435159,1.4552464483408,0.157169881155227,0.332474748597596,-5.65391104221331,0.332474748597596,0.969141190463494
"yhbO",-0.290463589790252,6.91401559687391,-1.4530650448091,0.157769936285432,0.333581690102288,-5.65691198607093,0.333581690102288,-0.966924675654778
"ascF",-0.193164087228168,7.33631068843401,-1.45106248291673,0.158322408837366,0.334267019235744,-5.65966352103676,0.334267019235744,-0.965554765869507
"hybE",-0.323142792471485,6.56635358788729,-1.45100363761549,0.158338666624433,0.334267019235744,-5.65974432599803,0.334267019235744,-0.965554765869507
"glpT",-1.00407298078552,9.77767597021814,-1.45026090820733,0.158543982809293,0.334267019235744,-5.66076398409564,0.334267019235744,-0.965554765869507
"yqiI",-0.312205543203021,5.41362548234378,-1.45006637766363,0.15859779297329,0.334267019235744,-5.66103097232321,0.334267019235744,-0.965554765869507
"mdtP",-0.267492735198036,7.04272014502093,-1.4500122479515,0.158612768687884,0.334267019235744,-5.6611052585464,0.334267019235744,-0.965554765869507
"hyfD",-0.194146015755135,7.48889125738153,-1.44994823700338,0.158630479638897,0.334267019235744,-5.66119310247192,0.334267019235744,-0.965554765869507
"arnA",-0.331597965418491,7.61813135093852,-1.4499406183366,0.158632587724765,0.334267019235744,-5.66120355755064,0.334267019235744,-0.965554765869507
"elfD",-0.321195035036735,5.35269887779569,-1.44914967224072,0.15885156450392,0.334566188933366,-5.66228871614368,0.334566188933366,-0.964957321047553
"yiaT",-0.220841560697537,6.23331927181637,-1.44870491481423,0.158974803598526,0.334663527924223,-5.66289869057489,0.334663527924223,-0.964763008378343
"dsbG",-0.301175134192278,7.12623670032664,-1.44791390068441,0.159194176786656,0.334835203743827,-5.66398315337183,0.334835203743827,-0.964420389785374
"thrC",0.586095554224167,9.62764344200252,1.44785515334339,0.159210478926294,0.334835203743827,-5.66406367451507,0.334835203743827,0.964420389785374
"asnA",0.35698252310689,8.50080236739232,1.44537753718736,0.159899222489047,0.33612100711897,-5.66745704298562,0.33612100711897,0.961857863559844
"asnU",0.541239182937672,12.890140675386,1.44486961632485,0.160040711127598,0.336255749443623,-5.66815208392018,0.336255749443623,0.961589696024939
"gmk",0.351566291996253,9.06732646381995,1.4445551094822,0.160128371634039,0.336277319840455,-5.66858235179451,0.336277319840455,0.961546772504192
"yfjU",-0.242891766064018,5.91400659394071,-1.44392007387733,0.160305487976076,0.336448494367887,-5.66945088220665,0.336448494367887,-0.961206210435303
"yfeN",-0.382560832894092,7.11476564632994,-1.44339030544259,0.160453364144434,0.336448494367887,-5.67017519051452,0.336448494367887,-0.961206210435303
"b4250",-0.344853786219129,5.21719742955151,-1.44334294296216,0.160466589905901,0.336448494367887,-5.67023993424098,0.336448494367887,-0.961206210435303
"ydeE",-0.379530569697558,7.72381441523889,-1.44303474960342,0.160552672787023,0.336448494367887,-5.67066118514546,0.336448494367887,-0.961206210435303
"wzyE",-0.276130894604767,7.00306202365856,-1.44287592619164,0.160597048865132,0.336448494367887,-5.67087824128612,0.336448494367887,-0.961206210435303
"ygfF",-0.173251031152821,6.83950316802486,-1.44187695448253,0.160876391212943,0.336871286660355,-5.67224301893484,0.336871286660355,-0.960365516960116
"ecpA",-0.251804017156947,6.29005215141316,-1.44103176801309,0.161113033330789,0.337204301455818,-5.67339706730206,0.337204301455818,-0.959703817440523
"mipA",0.868573575993689,9.65734710033847,1.44014348347902,0.1613620416683,0.337320872596002,-5.67460934019495,0.337320872596002,0.959472290161782
"nrfG",-0.25663632327778,6.38392718161608,-1.4401171660934,0.161369423769069,0.337320872596002,-5.67464524670665,0.337320872596002,-0.959472290161782
"gutM",0.196641379418606,5.89696374814473,1.44000235159633,0.161401632710492,0.337320872596002,-5.67480188899302,0.337320872596002,0.959472290161782
"murP",-0.204748721610252,6.5736415733906,-1.43907277373121,0.161662596320635,0.337703837025557,-5.67606972605388,0.337703837025557,-0.958712028739077
"ybdM",-0.189322953727528,6.37531971747853,-1.43781273405629,0.162016868726964,0.337944676556298,-5.67778715766867,0.337944676556298,-0.958234197520043
"ybjP",-0.378809856119278,8.21607931732333,-1.43779453149922,0.162021991085062,0.337944676556298,-5.67781195829404,0.337944676556298,-0.958234197520043
"ynjH",-0.237065210879118,5.73673165409467,-1.43734959490957,0.162147240274318,0.337944676556298,-5.67841809214856,0.337944676556298,-0.958234197520043
"ybhB",-0.184875408901,8.00258072277661,-1.43721662092162,0.162184687292255,0.337944676556298,-5.67859921050319,0.337944676556298,-0.958234197520043
"pqqU",-0.304567039548012,5.70854780362887,-1.43717830472254,0.162195478857927,0.337944676556298,-5.67865139674977,0.337944676556298,-0.958234197520043
"garL",-0.361432832633909,7.44148549602506,-1.43688563250666,0.1622779274087,0.337944676556298,-5.67904997387428,0.337944676556298,-0.958234197520043
"mprA",0.831152207092677,8.12561828256728,1.43647854157951,0.162392664349318,0.337944676556298,-5.67960425725872,0.337944676556298,0.958234197520043
"yqcA",0.25042096879147,8.0423347837955,1.43619297414499,0.162473188963363,0.337944676556298,-5.6799929975625,0.337944676556298,0.958234197520043
"asr",0.226596277551675,7.78149157496095,1.43617630839185,0.162477889373097,0.337944676556298,-5.68001568245642,0.337944676556298,0.958234197520043
"pinR",0.352745603586118,5.72700047490147,1.43579066027444,0.162586687858263,0.33800916686323,-5.6805405515395,0.33800916686323,0.958106284386362
"yghU",-0.202527023253384,8.84325850186038,-1.43530250319976,0.162724489270591,0.338133862209813,-5.68120476293251,0.338133862209813,-0.957859002170098
"yiaG",-1.03626512659562,7.51691275015527,-1.43427548516225,0.163014709102722,0.338575005282662,-5.68260154508739,0.338575005282662,-0.956984645063904
"ccp",-0.421922389288894,7.03085350127283,-1.43226463609582,0.163584138679002,0.33959535717165,-5.68533389578537,0.33959535717165,-0.954965078547616
"yggS",0.313280971813922,7.8039063537477,1.43180023076432,0.163715873238871,0.339698404053759,-5.68596446540326,0.339698404053759,0.954761335979519
"ycjQ",-0.243118205941455,6.65635580060114,-1.43153854990464,0.163790139584033,0.339698404053759,-5.68631969859095,0.339698404053759,-0.954761335979519
"cstA",-0.620996001371469,9.70804384403175,-1.42771589881273,0.164878087255292,0.341520851881784,-5.69150262827927,0.341520851881784,-0.951164548268654
"yicR",-0.233873815504752,6.25133278589012,-1.42764143889256,0.164899335895535,0.341520851881784,-5.69160346664818,0.341520851881784,-0.951164548268654
"evgS",-0.250168144892132,4.18541534182985,-1.42762278361678,0.164904659895968,0.341520851881784,-5.69162873010548,0.341520851881784,-0.951164548268654
"rplT",1.02493070729097,8.25245129283411,1.42701602877342,0.165077895269636,0.341588717089992,-5.69245025898435,0.341588717089992,0.951030846959787
"paaE",-0.30969511203748,6.84528575243752,-1.42695733078249,0.165094661884691,0.341588717089992,-5.69252971852493,0.341588717089992,-0.951030846959787
"rrfA",0.230561803257794,13.6882390315324,1.42479904610145,0.165712099557767,0.342572389767944,-5.69544944556467,0.342572389767944,0.949094817938594
"yhfA",0.39968840143752,8.96141802539304,1.42464987547439,0.165754841703884,0.342572389767944,-5.6956511035685,0.342572389767944,0.949094817938594
"ilvE",0.453094165516888,9.70912723616575,1.42446923216948,0.165806613505636,0.342572389767944,-5.69589528403185,0.342572389767944,0.949094817938594
"caiF",0.221832955213399,6.90732897521303,1.42203305111977,0.166506071219037,0.343723718912568,-5.69918574197974,0.343723718912568,0.946833322334141
"yjjU",-0.35594967292185,8.15163989760443,-1.42197739589551,0.16652207786213,0.343723718912568,-5.69926085694428,0.343723718912568,-0.946833322334141
"ribB",0.448901015464349,9.12768002030058,1.41974534247002,0.167165032330356,0.344887020643588,-5.7022712639851,0.344887020643588,0.944553217235823
"yqhH",-0.178687163693522,5.3271885838797,-1.41925535224723,0.167306439975518,0.345014941477753,-5.70293157850087,0.345014941477753,-0.944302788330628
"ghxP",0.434507940135285,7.60789238625747,1.41702535457998,0.167951200778342,0.346128437031019,-5.7059342679864,0.346128437031019,0.942125409011091
"secE",0.682675128323089,9.5150186884002,1.41683708751886,0.168005724671673,0.346128437031019,-5.70618758376654,0.346128437031019,0.942125409011091
"ninE",-0.50874783504035,5.85390594592383,-1.41440930508243,0.168710091578593,0.347319433546578,-5.70945160591945,0.347319433546578,-0.939801413717348
"hyfR",-0.142108726846718,5.96040075181837,-1.41429370739723,0.168743687967049,0.347319433546578,-5.70960690079099,0.347319433546578,-0.939801413717348
"ygiD",-0.299949626298017,6.89014010475367,-1.41324691670176,0.169048160352921,0.347756543685822,-5.71101267127243,0.347756543685822,-0.938949751664037
"yhhY",-0.292100923401818,6.30916062783636,-1.41301344418235,0.16911612814917,0.347756543685822,-5.71132608735724,0.347756543685822,-0.938949751664037
"yphC",-0.230131895397114,6.80647709588015,-1.41193326762059,0.1694308676924,0.348238940455761,-5.71277554886332,0.348238940455761,-0.938010643327293
"eutC",-0.207910998980147,7.33551413359513,-1.41123753961402,0.169633833010561,0.348401077330829,-5.71370862398434,0.348401077330829,-0.937695188250248
"dadX",-0.150838657865144,8.04730618496816,-1.41111321744618,0.169670121894599,0.348401077330829,-5.71387531692384,0.348401077330829,-0.937695188250248
"yrdD",0.389490649788222,8.89929797843368,1.41014085506428,0.169954160702248,0.34881947484708,-5.71517863859954,0.34881947484708,0.936881580728041
"b2658",-0.399595424899149,4.42784605700673,-1.40874385937464,0.17036289893998,0.349387829967763,-5.71704977165232,0.349387829967763,-0.935777361002555
"b2613",-0.209896113498817,7.52986096430771,-1.40852953521655,0.170425675496893,0.349387829967763,-5.71733669579616,0.349387829967763,-0.935777361002555
"ybhF",-0.310556662571193,6.72286253055277,-1.40837035188006,0.170472312895664,0.349387829967763,-5.71754977645244,0.349387829967763,-0.935777361002555
