"Gene","logFC","AveExpr","t","P.Value","adj.P.Val","B","P","SignedZ"
"chbA",0.462876858666665,7.94053979366667,2.91909286807869,0.0206455587030023,0.105499130909489,-4.08255661121883,0.105499130909489,1.61875898122763
"yneE",-0.493502460666667,7.801705422,-2.91882797257501,0.0206536668732286,0.105499130909489,-4.08296344891668,0.105499130909489,-1.61875898122763
"bsmA",0.342377876333332,8.47997593283333,2.91781877134424,0.0206845879900305,0.105529007090956,-4.08451344719418,0.105529007090956,1.61862019554391
"dnaC",0.492708768666666,10.5065849256667,2.91524635969069,0.020763623880681,0.105803986578434,-4.08846450184591,0.105803986578434,1.61734427778969
"b1935",-0.615903923000002,7.39512428983333,-2.90917901825349,0.0209512933314131,0.106610465208947,-4.09778451372543,0.106610465208947,-1.61361728524427
"yqcA",0.605437813333331,11.0799221466667,2.90849536075853,0.0209725505329076,0.106610465208947,-4.09883476114764,0.106610465208947,1.61361728524427
"arsR",0.446047569333333,7.136082614,2.90574191529532,0.0210583929810995,0.106917703326234,-4.10306482658784,0.106917703326234,1.61220331880198
"ynaI",0.484506057333332,7.59225808066667,2.90382569488166,0.0211183505413316,0.107092936660801,-4.10600883960777,0.107092936660801,1.61139830400104
"gabD",-0.517623389000003,9.37393293716667,-2.9019675250565,0.0211766622001102,0.107259411793338,-4.10886379014128,0.107259411793338,-1.61063449010053
"lysC",0.923512753333331,12.1507641233333,2.90085197367176,0.0212117504164127,0.107291860184809,-4.11057781672134,0.107291860184809,1.61048572119228
"b4275",0.413353936666664,10.5674353283333,2.90014398713711,0.0212340507327028,0.107291860184809,-4.11166564910743,0.107291860184809,1.61048572119228
"fadM",0.456249009333333,8.393385625,2.89172852412583,0.0215010075221315,0.108366566892278,-4.12459745962467,0.108366566892278,1.60557843471157
"iraD",0.509612842999999,9.09162539416667,2.89089329976771,0.0215276933069975,0.108366566892278,-4.12588105652119,0.108366566892278,1.60557843471157
"asnB",0.358294499999999,10.5891771733333,2.88974925239849,0.0215643023015413,0.108366566892278,-4.12763929912415,0.108366566892278,1.60557843471157
"bioA",0.573933756333334,9.5046584155,2.88942236804957,0.0215747743953481,0.108366566892278,-4.12814168311535,0.108366566892278,1.60557843471157
"mcrA",0.353214079999998,8.118467911,2.88940043962882,0.0215754770861794,0.108366566892278,-4.12817538472513,0.108366566892278,1.60557843471157
"actP",0.558211177333333,8.515399184,2.88706329082736,0.0216505076971136,0.108580519699983,-4.13176742001134,0.108580519699983,1.60460609295486
"yffN",0.381378379,7.0792783505,2.8864677885554,0.0216696689351355,0.108580519699983,-4.13268269412906,0.108580519699983,1.60460609295486
"yejE",-0.420627548666668,8.33569910666667,-2.88296978480243,0.0217825810173979,0.109016508326073,-4.13805928133936,0.109016508326073,-1.60262935719538
"b3694",0.401503607999999,8.23214478366667,2.8786006462481,0.0219244761721857,0.109453812454092,-4.14477538757033,0.109453812454092,1.60065292777897
"yhbY",-0.455217410000001,11.8095428016667,-2.87815984476847,0.0219388454533476,0.109453812454092,-4.1454530072982,0.109453812454092,-1.60065292777897
"tldD",0.536714513666666,10.0340545598333,2.87788000341967,0.0219479728465796,0.109453812454092,-4.14588319504629,0.109453812454092,1.60065292777897
"ygbK",-0.697122386000002,7.609189039,-2.87314598923607,0.0221029812710603,0.110096388366737,-4.15316094990778,0.110096388366737,-1.59776005169865
"rpsG",-0.504468270000001,13.0289155683333,-2.87201004225974,0.0221403459622087,0.110152146755244,-4.15490737936659,0.110152146755244,-1.5975096571726
"pstS",0.542560247666666,8.42215454083333,2.87067598254755,0.0221843113787346,0.110240574490075,-4.15695844084422,0.110240574490075,1.59711275947713
"ydjZ",-0.519593535333333,9.063623701,-2.86977115384451,0.0222141828714455,0.110258839275842,-4.15834960749892,0.110258839275842,-1.59703081143391
"queG",0.413375058666665,8.71472395566667,2.86556165218035,0.0223537059192223,0.110781158787773,-4.16482199674237,0.110781158787773,1.59469186188826
"ridA",-0.593130686666668,13.3059557,-2.86501005043306,0.0223720563006907,0.110781158787773,-4.16567015918315,0.110781158787773,-1.59469186188826
"bfd",-0.462137651333337,9.87824348433333,-2.86197011539461,0.0224734695974266,0.111152565846732,-4.17034462673409,0.111152565846732,-1.59303399119076
"pth",-0.616661615000002,9.1799377315,-2.8603600672315,0.0225273755561015,0.111171568996308,-4.17282048173731,0.111171568996308,-1.59294928342669
"yidE",0.469970599999998,7.83209002033333,2.86027768526349,0.0225301374088502,0.111171568996308,-4.17294716672808,0.111171568996308,1.59294928342669
"yfiM",-0.633244344333336,9.42318199983333,-2.85901234590725,0.0225726022792549,0.111250682662042,-4.17489299849496,0.111250682662042,-1.59259675195038
"sdhE",0.477603966666666,10.52541394,2.85678276997501,0.0226476302964128,0.111400206403717,-4.17832173493726,0.111400206403717,1.59193101232122
"macA",0.455563444333333,9.2674778755,2.85653824400208,0.0226558747164604,0.111400206403717,-4.17869778559554,0.111400206403717,1.59193101232122
"rnlB",-0.477201450000001,10.5791979483333,-2.8536692308201,0.0227528403304695,0.111746446850579,-4.18311009279178,0.111746446850579,-1.59039211374672
"cysA",0.740865349999998,13.4239405783333,2.85215226288092,0.0228042849697929,0.111868572771397,-4.18544315384722,0.111868572771397,1.58985021095206
"tgt",-1.04680078666667,14.0019290566667,-2.84941097085944,0.0228975577696657,0.112195367465103,-4.18965934959945,0.112195367465103,-1.58840243391742
"ybiO",-0.360408112999999,7.33805349216667,-2.84835630213965,0.0229335488940324,0.112237736510526,-4.19128151601796,0.112237736510526,-1.58821497276182
"yjjG",-0.716967408666668,10.3150112756667,-2.84759583075301,0.0229595369768503,0.112237736510526,-4.19245120064747,0.112237736510526,-1.58821497276182
"ygdR",0.51482792,10.70875661,2.8462628409552,0.023005164210235,0.112312231300003,-4.19450151401811,0.112312231300003,1.58788550704218
"inaA",-0.427073131000001,9.3776884295,-2.84490629641036,0.023051694769257,0.112312231300003,-4.19658810367249,0.112312231300003,-1.58788550704218
"hisM",0.567908301666665,10.3253647891667,2.84360139149811,0.0230965466350433,0.112312231300003,-4.1985953063903,0.112312231300003,1.58788550704218
"trmD",-0.64206632666667,14.9581518233333,-2.84282527468879,0.023123266263934,0.112312231300003,-4.19978914805599,0.112312231300003,-1.58788550704218
"serC",-0.350250453333334,12.5790414366667,-2.8425952916184,0.0231311901540073,0.112312231300003,-4.20014291643005,0.112312231300003,-1.58788550704218
"lolD",-0.397910196333335,9.61512719383333,-2.84248826261768,0.0231348787210983,0.112312231300003,-4.20030755279785,0.112312231300003,-1.58788550704218
"def",0.730979196666664,13.454451015,2.84132114627369,0.0231751411605107,0.112378075051371,-4.20210287686991,0.112378075051371,1.58759444542283
"holD",-0.630998064666669,9.92746152966667,-2.83940484279999,0.0232414070608609,0.112569714981776,-4.20505071441979,0.112569714981776,-1.58674806760346
"yghE",-0.771331110666668,9.86874111633333,-2.83390520426489,0.0234326837261407,0.113222072180384,-4.21351125746231,0.113222072180384,-1.58387541895678
"ycgB",-0.890108733000002,9.14838488816667,-2.83227881687182,0.0234895629716181,0.113222072180384,-4.21601339621416,0.113222072180384,-1.58387541895678
"ravA",0.370140980333332,9.19984153083333,2.83190865246336,0.0235025287237503,0.113222072180384,-4.21658288928505,0.113222072180384,1.58387541895678
"htpX",0.678910139999998,12.1087329033333,2.8318851990653,0.0235033504772713,0.113222072180384,-4.21661897213348,0.113222072180384,1.58387541895678
"b3681",0.363486889333332,7.322162773,2.831291815407,0.0235241512479966,0.113222072180384,-4.21753189183761,0.113222072180384,1.58387541895678
"epmA",-0.677540972000001,9.08191380966667,-2.83091146819868,0.0235374942166396,0.113222072180384,-4.21811705949845,0.113222072180384,-1.58387541895678
"gabT",-0.471209317333335,8.692726611,-2.82992994743269,0.0235719634053327,0.113258440608499,-4.21962715309984,0.113258440608499,-1.58371565514609
"accB",-0.617433290000004,11.822991695,-2.82622220877731,0.0237026475084161,0.113756491861942,-4.22533179062948,0.113756491861942,-1.58153180879478
"pgk",0.424717926666665,15.7859419766667,2.82255500794823,0.0238326452194661,0.11412594350522,-4.2309743481481,0.11412594350522,1.57991670316719
"gyrB",0.455618123333331,11.3074210416667,2.8225209204925,0.0238338570541906,0.11412594350522,-4.23102679831402,0.11412594350522,1.57991670316719
"yehE",-0.402973205000002,9.1568977335,-2.82026536374462,0.0239141865534115,0.114380467276487,-4.23449746340548,0.114380467276487,-1.5788064126618
"glk",0.666424493333333,10.8594687333333,2.81587155689435,0.024071478213223,0.115002101929007,-4.2412585871585,0.115002101929007,1.57610285184927
"ligA",0.554199021333332,9.73268514566667,2.8142829694561,0.024128612001699,0.115129078759213,-4.24370317516837,0.115129078759213,1.57555202967414
"yfdY",0.541410319999999,9.88264336233333,2.81361265461395,0.0241527623056273,0.115129078759213,-4.24473469963499,0.115129078759213,1.57555202967414
"atpC",0.47550679333333,14.3254013833333,2.81215836709941,0.0242052443540065,0.115248725662911,-4.24697268211111,0.115248725662911,1.57503344160157
"iaaA",0.871658249999997,12.331735945,2.80853831091634,0.0243364002994241,0.115742269898617,-4.25254370685876,0.115742269898617,1.57289872712725
"sucD",0.547714419999997,13.4138327233333,2.80730627753413,0.0243812058057139,0.115824486722629,-4.25443977858085,0.115824486722629,1.5725438124574
"hxpA",0.474836909999997,11.3272444583333,2.80445015235966,0.0244854052788323,0.116188354925147,-4.25883539490626,0.116188354925147,1.57097543471322
"ldtE",-0.768296886666669,9.96918250066667,-2.79284866504546,0.0249134456617433,0.118086365754817,-4.27669165125481,0.118086365754817,-1.56285643841537
"nimR",0.424913529999999,8.92058840866667,2.79110630118796,0.0249783996610556,0.118156054960755,-4.27937356735905,0.118156054960755,1.56256028858698
"yhiJ",-0.351470076333334,8.2580109735,-2.79094845002295,0.0249842929235143,0.118156054960755,-4.27961654040852,0.118156054960755,-1.56256028858698
"plsX",-0.942483736666668,13.0973891116667,-2.78977547213569,0.0250281305329943,0.118230529083471,-4.28142206283241,0.118230529083471,-1.56224395628118
"astB",0.441580034999998,7.6465653535,2.78633692234332,0.0251571005152485,0.118620038100971,-4.28671501172915,0.118620038100971,1.56059203997926
"pepB",0.434808166666666,10.3989096833333,2.78607506322693,0.0251669503502417,0.118620038100971,-4.28711809743233,0.118620038100971,1.56059203997926
"hslJ",0.483571029,8.96780523916667,2.78262944327773,0.0252969313867798,0.119099018651645,-4.29242210520303,0.119099018651645,1.55856649342811
"b0663",0.440255350999999,8.56691886883333,2.78149727998002,0.0253397927246879,0.119099018651645,-4.29416493264222,0.119099018651645,1.55856649342811
"rimM",-0.508939023333337,14.5521372383333,-2.78113663587124,0.0253534617989722,0.119099018651645,-4.29472010377381,0.119099018651645,-1.55856649342811
"gltX",-0.42848177,11.8771825416667,-2.77882953232727,0.025441086723143,0.119362218524342,-4.29827166967914,0.119362218524342,-1.55745617219495
"tehA",-0.343001133333335,10.40051708,-2.7781696117923,0.025466208656417,0.119362218524342,-4.29928756657958,0.119362218524342,-1.55745617219495
"ytfB",0.331679366666667,11.4174539933333,2.77474230272994,0.0255970949602762,0.119710348443819,-4.30456372931249,0.119710348443819,1.55599051246242
"zur",0.582229813333332,11.0358886433333,2.77473522369759,0.0255973660250503,0.119710348443819,-4.30457462725452,0.119710348443819,1.55599051246242
"gloB",-0.419387839000001,9.27030334483333,-2.77069904001436,0.0257524029095032,0.12023612796243,-4.31078829354793,0.12023612796243,-1.55378324711697
"yfaZ",0.346286484666666,7.77195312133333,2.77032226901463,0.0257669250230724,0.12023612796243,-4.31136833800446,0.12023612796243,1.55378324711697
"gor",0.379558,11.2939690033333,2.76668871428027,0.0259074125472272,0.120757806657009,-4.31696232437868,0.120757806657009,1.55160065369946
"fieF",0.470784435666666,10.1874462855,2.76556515441031,0.0259510145915997,0.120827234973499,-4.31869211152778,0.120827234973499,1.55131073702915
"hemL",0.452322899999998,11.2917107733333,2.76354642153134,0.0260295471713676,0.121058965794791,-4.3218001011536,0.121058965794791,1.5503440251228
"ymfN",0.319564106666666,7.61875843466667,2.75960496780581,0.0261835891185444,0.121640978587145,-4.32786836995126,0.121640978587145,1.54792240927895
"ggt",-0.404329375,7.1001892495,-2.75346316357676,0.0264255146950412,0.122629538424949,-4.33732455944804,0.122629538424949,-1.54382993050008
"mazE",0.439968869999999,10.6686479883333,2.75162790624458,0.0264982546303562,0.122831667113623,-4.34015025655609,0.122831667113623,1.54299632695578
"hsdS",-0.632040126000002,8.84436581833333,-2.74973659129437,0.0265734337501753,0.123044645384475,-4.34306228817057,0.123044645384475,-1.54211913694194
"paaY",0.390901700666664,9.53123504733333,2.74776513150508,0.0266520341414315,0.123259780403154,-4.34609774222465,0.123259780403154,1.54123426701472
"yceF",-0.342455865333334,9.71960934033333,-2.74536796027767,0.0267479322411564,0.123259780403154,-4.34978869511723,0.123259780403154,-1.54123426701472
"b4339",0.451273110999997,9.69175099016667,2.74525260308012,0.0267525560852132,0.123259780403154,-4.3499663127859,0.123259780403154,1.54123426701472
"mdh",0.406648553333331,13.6872661466667,2.7445458437889,0.0267809031066034,0.123259780403154,-4.3510545250878,0.123259780403154,1.54123426701472
"manY",0.781210083333332,12.386891555,2.74343992715781,0.0268253222282159,0.123259780403154,-4.35275733379618,0.123259780403154,1.54123426701472
"yeiI",-0.359578288666666,9.292706974,-2.74325630335753,0.0268327048669738,0.123259780403154,-4.3530400647729,0.123259780403154,-1.54123426701472
"fhuE",-0.901391790000002,10.054758682,-2.74284883644376,0.026849094697048,0.123259780403154,-4.35366745420234,0.123259780403154,-1.54123426701472
"yqhC",0.336299458,7.76128754633333,2.74272261088603,0.0268541740626496,0.123259780403154,-4.35386180777386,0.123259780403154,1.54123426701472
"fau",-0.347808166666669,10.0076756766667,-2.74075593653218,0.0269334426270158,0.123488954267004,-4.35688996989031,0.123488954267004,-1.5402929796082
"iscU",0.591040986666666,13.1751145233333,2.73523490129796,0.0271572718313184,0.124379713969553,-4.36539100447455,0.124379713969553,1.53664725491362
"rtcR",0.343379222333333,7.20655574016667,2.73360875490131,0.0272235646187925,0.124547808130976,-4.36789489108263,0.124547808130976,1.53596156106037
"yffP",0.384350478666665,7.581002833,2.73146201113013,0.0273113374268233,0.124725326024858,-4.37120038882613,0.124725326024858,1.53523820886012
"fabB",0.574888269999999,12.2850436716667,2.73116275737427,0.027323596129876,0.124725326024858,-4.37166117265282,0.124725326024858,1.53523820886012
"gadA",-0.693943728666668,7.52039787233333,-2.73048781995115,0.0273512653649189,0.124725326024858,-4.37270042611576,0.124725326024858,-1.53523820886012
"purA",0.61972506333333,12.851414485,2.72860379014464,0.0274286553913935,0.124894119759713,-4.37560141856462,0.124894119759713,1.53455115023035
"minD",0.599336746666667,12.5936573966667,2.72766100032763,0.0274674673729825,0.124894119759713,-4.37705311082759,0.124894119759713,1.53455115023035
"beeE",0.415368758333332,7.3212397255,2.72742237770431,0.0274772998093357,0.124894119759713,-4.37742053829093,0.124894119759713,1.53455115023035
"mrdB",-0.615613503333334,10.9432504016667,-2.72607486123412,0.0275328926516708,0.125011807088331,-4.37949542538883,0.125011807088331,-1.53407254356045
"folD",0.48151517333333,11.0552120766667,2.7232496782542,0.027649826323578,0.12540745581459,-4.38384561124183,0.12540745581459,1.53246610428283
"yijO",-0.407713372666668,8.149315621,-2.71897612635657,0.0278276860640702,0.126078289175104,-4.39042599242527,0.126078289175104,-1.52975134473499
"waaU",0.761380461666666,10.6387622791667,2.71520092291437,0.0279857906964234,0.126658272087361,-4.396239021709,0.126658272087361,1.52741329679767
"recF",-0.522542898333335,10.1694336575,-2.70967769576691,0.0282187795742704,0.127575556635987,-4.40474362162599,0.127575556635987,-1.52373246279346
"ykiA",0.357025162333332,9.31783598116667,2.70665441711519,0.0283471612729418,0.128018456864605,-4.40939880755889,0.128018456864605,1.52196258107939
"cobB",-0.493611682333336,10.0502735288333,-2.70436748058532,0.0284446760688342,0.128321159243004,-4.41292017272455,0.128321159243004,-1.52075568375458
"yraH",0.449080123666665,7.0573856745,2.70311255302477,0.0284983335019207,0.128345515866867,-4.41485247073006,0.128345515866867,1.52065866829437
"mreC",-0.631142788000003,9.84076820066667,-2.7028152351481,0.0285110613769353,0.128345515866867,-4.41531027069117,0.128345515866867,-1.52065866829437
"rffG",-0.479561356333336,9.5465646655,-2.70067122278345,0.0286030186389637,0.128621907533545,-4.41861153876229,0.128621907533545,-1.51955876726059
"cydD",0.343691203666664,9.65178256616667,2.69818009490941,0.0287102492185143,0.128966316927137,-4.42244725943311,0.128966316927137,1.51819075703952
"aroF",-1.28897802533334,9.89855373066667,-2.69520105894746,0.0288390279089014,0.129406682802309,-4.42703420154568,0.129406682802309,-1.51644573156951
"pphA",-0.382241702666667,7.77393824,-2.68956215877648,0.0290844259508043,0.130368848590986,-4.43571651627141,0.130368848590986,-1.51264896839522
"yfeY",0.408467607999998,9.392887179,2.68773227971169,0.029164523183065,0.130588806465447,-4.43853397241619,0.130588806465447,1.51178405727394
"gltI",0.686660926666665,11.5966409733333,2.6865877550559,0.0292147370436089,0.130673220044645,-4.44029618029982,0.130673220044645,1.51145242906696
"treA",-0.321994567666668,7.72118911716667,-2.68588831507636,0.0292454676365064,0.130673220044645,-4.44137309335195,0.130673220044645,-1.51145242906696
"pyrC",-0.817960725333336,10.2570579573333,-2.68409501288597,0.0293244108872132,0.130887004691708,-4.44413418702796,0.130887004691708,-1.51061329485843
"exbB",-0.538311520000001,11.2269627333333,-2.68266716265224,0.0293874239761513,0.131029308808921,-4.44633258808933,0.131029308808921,-1.5100553207087
"ycgJ",-0.410098423333335,9.44453893033333,-2.67777478230968,0.0296043947942649,0.131746428905188,-4.45386505598423,0.131746428905188,-1.50725062269048
"dapA",0.653691283333332,12.7373738416667,2.67762950611101,0.0296108628520569,0.131746428905188,-4.45408872481832,0.131746428905188,1.50725062269048
"yheU",-0.373210265333335,8.99197955833333,-2.67514860451861,0.0297215443681786,0.132099239963742,-4.45790831856926,0.132099239963742,-1.50587509907594
"ddpF",0.313661161999999,6.93711055166667,2.67142874425224,0.029888301393839,0.132700274859355,-4.4636353015721,0.132700274859355,1.50353835171383
"yegW",0.522463859333334,9.22337523433333,2.66949911020497,0.0299751849606351,0.13294578872425,-4.46660605164226,0.13294578872425,1.50258618245085
"putP",-0.550285630000002,10.764561595,-2.66859926407122,0.030015790492136,0.132985749664632,-4.46799138778144,0.132985749664632,-1.50243133195312
"b1031",0.370974987333333,6.99609724533333,2.6658518942287,0.0301401172326022,0.133347201855603,-4.47222097844013,0.133347201855603,1.50103232174521
"nagA",0.589853473333333,10.2957867,2.66539740106793,0.0301607356062091,0.133347201855603,-4.47292066482612,0.133347201855603,1.50103232174521
"umpG",-0.450097633333335,10.6326460833333,-2.66367475232704,0.0302390169399402,0.133431476753929,-4.47557263841362,0.133431476753929,-1.50070655554797
"letB",-0.372332168666668,8.358559273,-2.66358282993885,0.0302432000055235,0.133431476753929,-4.47571414958032,0.133431476753929,-1.50070655554797
"ybaQ",-0.352596259333335,9.82654276133333,-2.66077978042259,0.0303710441632316,0.133855209301615,-4.48002929239243,0.133855209301615,-1.49907101789
"bcsG",-0.364437692,7.98037153766667,-2.65891430757605,0.0304564354191316,0.134080165241141,-4.48290103176715,0.134080165241141,-1.49820435218315
"efp",-0.570419030000003,11.4284164216667,-2.65827412332196,0.0304857966585345,0.134080165241141,-4.48388653142124,0.134080165241141,-1.49820435218315
"yfeN",0.484231367999998,7.25279431933333,2.65690892357366,0.0305485074074178,0.13411352407381,-4.48598810171624,0.13411352407381,1.49807592964872
"potB",-0.992087981333334,10.3508968393333,-2.65672190559958,0.0305571084786846,0.13411352407381,-4.4862759927361,0.13411352407381,-1.49807592964872
"cusB",0.571728286666663,12.9458071566667,2.65377605701172,0.0306929199788188,0.134473063008266,-4.49081069819472,0.134473063008266,1.49669336690151
"ygaC",0.511583977666665,9.03765947383333,2.65355956157692,0.0307029255288533,0.134473063008266,-4.49114395661213,0.134473063008266,1.49669336690151
"pabA",-0.484852589000002,8.3723595405,-2.64828537773289,0.0309477192790144,0.135404314392278,-4.49926246516958,0.135404314392278,-1.49312559297515
"ycjY",-0.306588076000003,8.043839134,-2.64688825209968,0.0310129014911754,0.135548600598502,-4.50141297835605,0.135548600598502,-1.49257450699367
"smpB",0.402857979999998,11.86249197,2.64484441914426,0.0311085106387714,0.135825437010984,-4.50455887411552,0.135825437010984,1.4915184268147
"clpB",-0.575122066666668,10.4087663166667,-2.64248454487859,0.0312192821032041,0.136167832510245,-4.50819114007644,0.136167832510245,-1.49021454747568
"tdcF",0.394975461666665,7.79197460883333,2.64080900943466,0.0312981777838578,0.136359471205625,-4.51077003012179,0.136359471205625,1.48948587091887
"ilvC",-0.725342983333337,12.9981598616667,-2.64017651287883,0.0313280134606413,0.136359471205625,-4.51174352076432,0.136359471205625,-1.48948587091887
"hprR",0.446190753333331,11.7281379333333,2.6382283628089,0.03142009454262,0.13661898546476,-4.51474192135748,0.13661898546476,1.48850036689756
"hslU",0.305561608999999,10.0684577055,2.63544613680826,0.0315520828632077,0.136966758174365,-4.51902393158388,0.136966758174365,1.48718196438501
"hsdM",-0.529308297666668,9.96031832783333,-2.63517114776923,0.0315651592846601,0.136966758174365,-4.51944714827543,0.136966758174365,-1.48718196438501
"yceM",0.393933504999998,9.9216939775,2.6336247119941,0.0316388002728304,0.137144912820127,-4.52182713481002,0.137144912820127,1.48650758220076
"sapB",0.384679310333333,8.3026387045,2.63042716214546,0.0317916289224095,0.137665603018952,-4.52674806487202,0.137665603018952,1.48454043984331
"envC",-0.426229101666667,9.4352430755,-2.62925686421653,0.0318477538813082,0.137766902452648,-4.52854906726616,0.137766902452648,-1.48415840234452
"efeB",-0.695813496666667,11.2031609983333,-2.62747712528591,0.0319333020057626,0.137884683219432,-4.53128790208249,0.137884683219432,-1.48371447983852
"adeD",0.362890817666665,7.50684090516667,2.62732759452266,0.0319405003893908,0.137884683219432,-4.53151801160257,0.137884683219432,1.48371447983852
"nudI",0.561456400999999,8.66321970383333,2.61118988684762,0.0327272702678118,0.141062524166561,-4.55634912387128,0.141062524166561,1.47184579400033
"fabZ",0.322959236666666,12.7202166416667,2.61050271237484,0.0327612118680984,0.141062524166561,-4.55740634741422,0.141062524166561,1.47184579400033
"yhfY",-0.320065100666668,7.570205054,-2.61017968780574,0.0327771795283671,0.141062524166561,-4.55790331938686,0.141062524166561,-1.47184579400033
"cobC",-0.619527316000003,9.927385515,-2.60810804221176,0.0328797750452016,0.141359523151434,-4.56109047670617,0.141359523151434,-1.47074710093159
"ydcU",-0.358372598666669,7.189919163,-2.60694358113474,0.0329375884205964,0.141463581288051,-4.56288191424317,0.141463581288051,-1.47036257667948
"glsB",-0.444495743333336,9.76140792233333,-2.60346865418842,0.0331107345876382,0.142062264912711,-4.5682276286747,0.142062264912711,-1.46815448325735
"gnsB",-0.48131816666667,10.7267345233333,-2.60173780086347,0.0331973272814435,0.142288747991442,-4.57089020044327,0.142288747991442,-1.46732102084237
"mdtH",0.341866584333333,8.85859582316667,2.60054432954456,0.0332571709570873,0.142380954578967,-4.57272607138128,0.142380954578967,1.46698199047127
"mcbR",-0.343655091333335,7.34608136466667,-2.59951751501665,0.0333087468045898,0.142380954578967,-4.57430555015193,0.142380954578967,-1.46698199047127
"eutL",0.416462134666665,9.02841919733333,2.59928726764201,0.0333203231789695,0.142380954578967,-4.57465972009399,0.142380954578967,1.46698199047127
"ycgN",-0.475986654000001,8.32985316833333,-2.59586620123172,0.0334928156384847,0.142847210623946,-4.57992188501612,0.142847210623946,-1.46527021051274
"ygaZ",0.556712582666665,10.2315940986667,2.59577721650163,0.0334973145369054,0.142847210623946,-4.58005875391377,0.142847210623946,1.46527021051274
"skp",0.381732679999997,12.6478249733333,2.59457510869767,0.0335581517284225,0.142961802251954,-4.58190771427932,0.142961802251954,1.46485016344647
"ybiX",-0.917371422000002,10.483867859,-2.59329139230886,0.0336232444321463,0.143041812088115,-4.58388215175095,0.143041812088115,-1.46455703255358
"tyrA",-1.08834686266667,10.1315641553333,-2.59286483513875,0.033644902344318,0.143041812088115,-4.58453821345361,0.143041812088115,-1.46455703255358
"clpP",0.540730959999996,12.3882946666667,2.5921875497175,0.0336793201320884,0.143043651297639,-4.58557989437683,0.143043651297639,1.46455029574747
"arcA",0.364691003333331,12.432357885,2.59059448508552,0.0337604180210942,0.143243547833453,-4.58803001317631,0.143243547833453,1.46381849431487
"ygaY",-0.816087067000002,8.08924404983333,-2.58975604107025,0.0338031811282999,0.143280553241706,-4.58931950275623,0.143280553241706,-1.46368310714131
"gmhA",0.44245011333333,12.6472935433333,2.58411425059287,0.0340923798588216,0.144280256430384,-4.59799578211146,0.144280256430384,1.46003572261925
"rssA",-0.409550896666669,10.9932087716667,-2.58325946745396,0.0341364173219706,0.144280256430384,-4.59931023404211,0.144280256430384,-1.46003572261925
"yafQ",-0.557615252666669,10.130639983,-2.58315368672305,0.0341418710868763,0.144280256430384,-4.59947289792692,0.144280256430384,-1.46003572261925
"yhhJ",0.524750850333333,8.92516108816667,2.58091662419791,0.0342574177161838,0.14462334119099,-4.60291285010392,0.14462334119099,1.4587884548743
"yjeJ",0.435743437,7.21355030516667,2.57642727482995,0.0344905103870008,0.145461481181249,-4.60981568680027,0.145461481181249,1.45575094436123
"ybhF",-0.417819020000003,10.6812193533333,-2.57564364381026,0.0345313641221953,0.14548799958991,-4.61102053343351,0.14548799958991,-1.45565505777265
"cyoA",-0.663645613333334,12.94131821,-2.57451664942659,0.0345902058397286,0.145590176379417,-4.61275327201785,0.145590176379417,-1.45528572689812
"glyQ",-0.358353793333337,11.17645102,-2.57346610215486,0.0346451488510244,0.145675755758203,-4.61436843639201,0.145675755758203,-1.4549765421435
"rhlE",-0.897979880000003,10.96684097,-2.56995056172327,0.0348296618564431,0.146305435882005,-4.61977313651161,0.146305435882005,-1.45270587221031
"cyuP",0.603781334999999,8.1851290375,2.56811123507014,0.0349266003809391,0.14656636191762,-4.62260070159545,0.14656636191762,1.45176714612294
"murI",0.554346089999998,11.8211684116667,2.56660073698837,0.035006415566957,0.146754983188568,-4.62492267660154,0.146754983188568,1.45108934463499
"trpA",-0.335233953333334,10.7643619866667,-2.56229107259594,0.035235169718574,0.14756699437361,-4.63154715708248,0.14756699437361,-1.44817900606682
"mnmA",-0.825288600000002,11.6020889566667,-2.56060896217327,0.0353248705496846,0.147697080987835,-4.63413258539779,0.147697080987835,-1.44771389961884
"yoaB",-0.459243736666668,10.5683565616667,-2.56039283896034,0.0353364125813138,0.147697080987835,-4.63446476246958,0.147697080987835,-1.44771389961884
"yhcA",-0.621202478333334,7.2483726895,-2.55935012704433,0.0353921528395191,0.147783304862635,-4.63606736585678,0.147783304862635,-1.44740579074403
"ygeH",0.410193432999999,7.32128950083333,2.55600107698236,0.0355717936533465,0.148386203654049,-4.64121443949265,0.148386203654049,1.44525524598077
"secE",0.539838733333333,14.3480434133333,2.55322269966619,0.035721533313126,0.148863300707869,-4.64548413973275,0.148863300707869,1.44355816238803
"cysC",0.38638638,12.8814512,2.5494077506912,0.0359281919938433,0.149576419487722,-4.65134631847434,0.149576419487722,1.44102924993104
"glnD",0.423222658333332,10.2928090741667,2.54703676354742,0.0360572471763631,0.149965368938056,-4.65498936933427,0.149965368938056,1.4396538050422
"fis",-1.52793489333333,13.97813752,-2.54238571346609,0.0363117899681156,0.150818477595564,-4.66213510944474,0.150818477595564,-1.43664645144355
"abpB",-0.405538850666669,9.212779742,-2.54198091016399,0.0363340309531723,0.150818477595564,-4.66275699592395,0.150818477595564,-1.43664645144355
"pflA",0.410093766666664,10.6181797933333,2.54084490585746,0.0363965206466545,0.150859716936389,-4.66450216718475,0.150859716936389,1.43650140465758
"glpB",0.760929903333332,11.522878665,2.54003664978684,0.0364410484718507,0.150859716936389,-4.66574380704532,0.150859716936389,1.43650140465758
