Name,Score,FDR
murC,0.1804886775070355,1
tapT,0.18059192087609394,1
tas,0.18101744259248223,1
ybjG,0.18122976367453636,1
phoH,0.18140596165743786,1
modA,0.1817347164532695,1
yghA,0.18175876283663828,1
tfaP,0.18211359680512834,1
azoR,0.1821462777617835,1
gatR,0.18288065461757996,1
rydB,0.18302945301542778,1
bdm,0.18422926308294765,1
metN,0.18534669990339903,1
allS,0.18541188734130104,1
kdgR,0.18564243255601284,1
dacC,0.18631219868062687,1
gltL,0.1863372798352143,1
yafY,0.18658824252948286,1
dicF,0.18682944876063634,1
tsgA,0.18684967498374275,1
bioB,0.18883691340685227,1
dhaM,0.18901901765424756,1
ybhR,0.18905807800774216,1
lhgD,0.18926161149617457,1
agaI,0.1894191638919719,1
yqiI,0.18989478571777654,1
ymdA,0.18990150761578703,1
ybaL,0.19030088146814955,1
mepH,0.1905550331904693,1
ybeR,0.19056887094250935,1
qmcA,0.19081377211996683,1
clpA,0.19092223618823312,1
glpG,0.19110726213396517,1
aspA,0.19142968685789435,1
gltJ,0.19147747516384037,1
rtcA,0.19214782962769175,1
yahE,0.1929201272000839,1
marR,0.19306945767987488,1
b0690,0.1933829158185867,1
torI,0.1935483870967742,1
hdeA,0.1936882163181476,1
dctR,0.19384122463510148,1
adk,0.1942160185069276,1
yecA,0.1962059620596206,1
yceH,0.19837398373983742,1
dapB,0.1985080292691268,1
pbpC,0.1990218412339373,1
gstA,0.2002495481944706,1
ccmB,0.20044379126720868,1
metB,0.20094633393428832,1
asr,0.20126227208976158,1
b0500,0.2018119109376696,1
sdsN,0.20196353436185135,1
yciE,0.20267376351860922,1
rcsD,0.20282025964589306,1
hslO,0.20298891498653812,1
purU,0.20312500000000008,1
ddpB,0.20318785987663024,1
torC,0.20382987786517434,1
rsxC,0.2040398169911408,1
ccmF,0.20418947215721606,1
mlaB,0.20439811209505165,1
b0519,0.20458749537550872,1
b1934,0.20461719614098095,1
ptrB,0.20462376059346907,1
tnaC,0.20476858345021035,1
entA,0.20480375264819825,1
recQ,0.2048074044369341,1
dgcJ,0.2055618280200693,1
b0538,0.20569737328893822,1
yddB,0.20576131687242802,1
yggP,0.2086720867208672,1
serA,0.20880428978284088,1
ydgC,0.20894404247967147,1
decR,0.20896076618341913,1
ppa,0.2090104698813274,1
ymdE,0.20902700702922675,1
mnmC,0.2091032435562684,1
ykfI,0.2097669256381798,1
ydeJ,0.21023012910613972,1
mglB,0.21035844596231462,1
ybhP,0.21037368429908807,1
ttcC,0.21107994389901824,1
narG,0.2117106165740204,1
ykfG,0.21198668146503885,1
yfjV,0.2121806410070623,1
yccU,0.21353716360682387,1
endA,0.21354089113332841,1
tauC,0.21391558878208933,1
hycI,0.21409214092140919,1
phoP,0.2152122641509434,1
fimF,0.21530775861766888,1
acrR,0.21541034449522878,1
ppnN,0.2155202224465633,1
dppF,0.21552543875150826,1
ybjN,0.2159824523409756,1
envY,0.21620943682611587,1
rsmC,0.2165697951204665,1
b2084,0.21721387931826203,1
yaiT,0.21734417344173446,1
tdcE,0.2179073302928151,1
malZ,0.21807421546575398,1
malQ,0.21901813783428004,1
gntU,0.21929611822904682,1
yidQ,0.21991188420966842,1
ybhQ,0.22019367101464,1
yejM,0.22019635343618515,1
hiuH,0.22063307861932707,1
rluC,0.22135359273286997,1
argT,0.22157380108379937,1
yehW,0.2216588894793691,1
kefG,0.22209008672228486,1
clcB,0.22232889750647916,1
fadH,0.22288369418553974,1
gadF,0.22300140252454417,1
yciH,0.22448024734788866,1
ldtA,0.22477302964780682,1
yhjV,0.22493823872516194,1
preT,0.22566150773839241,1
phoB,0.2258952546002285,1
mdfA,0.2261192048366151,1
tauB,0.22618597414883693,1
entD,0.2263289569701274,1
gatD,0.2266700086182316,1
dsdA,0.22718238692596943,1
rpe,0.2276422764227642,1
tsaE,0.2285758703483648,1
yjgR,0.2287190418189905,1
