"Gene","SignedZ"
"hisP",-1.72565931544442
"ybhN",-1.72453676876416
"nagK",1.72347789600005
"rsgA",1.72304636833765
"yiaA",1.71902000162455
"nlpA",1.71901667478343
"ydiZ",-1.71891435635402
"yqiH",-1.71831855806343
"yedP",-1.71767920495085
"yfbM",1.71739329922792
"yfdK",-1.71668067283403
"tonB",-1.71349339024989
"soxR",-1.71190027707845
"yfgI",-1.71166245715836
"rsxE",-1.70958405960144
"srkA",1.70899506694687
"yqjD",-1.70897736177184
"maeB",-1.70861855191692
"ybjO",-1.70829621790108
"chbC",1.707286867699
"yjcO",1.70623519474833
"cusC",1.70550127765029
"yahI",1.70412068045093
"menD",1.70411958833602
"dgcT",1.70393448359915
"yfcQ",1.70297704066071
"wecB",-1.70199327410868
"yehM",1.70141841494031
"hemE",1.70118549566376
"dnaT",1.69886825933986
"uhpT",1.69879681431212
"yidI",1.69739999989086
"rspR",1.69722220131173
"yhbP",1.69623788802804
"paeA",1.69584919461557
"malM",1.69419356060219
"ypdF",1.69285376699821
"hokD",1.69136688755267
"yfiH",-1.68996777177936
"rsxG",-1.68917290430428
"pncC",-1.68762723376464
"yjhI",1.68723393680497
"yghW",-1.68596406441956
"yfiR",1.68565583162275
"tcyP",-1.68492698485767
"hns",-1.68255504337667
"yhhT",-1.67966749472723
"casE",-1.6791091142279
"rpe",1.67848216293757
"eutG",1.67619046064589
"tauC",1.6760864206066
"aceE",-1.67604003726123
"atpF",-1.67279085472736
"ydbD",-1.6725089255071
"atpD",1.67159348722467
"ybbJ",1.67079248800488
"dgcQ",-1.66894645023946
"yjeJ",1.66690776959444
"ssnA",1.66686474729563
"yfiL",-1.6660032041093
"slt",-1.66401183971617
"glpQ",1.66220201057766
"moaB",1.65866294298345
"yfbK",1.65811874718142
"tpiA",1.65787804822054
"yedD",1.65564864454377
"mcbA",-1.65259033915891
"ygbE",-1.65075147016365
"astE",-1.64967966205727
"yfaQ",1.64944801084369
"dcrB",1.64944609465061
"btsT",1.64804691474058
"ydhI",-1.64793403315989
"tamB",-1.64429372177362
"aspC",-1.64428311509185
"nfsB",1.63861233077534
"mlaF",1.6383723180704
"eamB",-1.63826304256059
"menH",-1.63698821990799
"carB",-1.63435143733365
"ybhR",-1.63141193693853
"pgaA",1.62984465790803
"rfaD",1.62865974693821
"hemB",1.6285436379547
"iaaA",-1.62703367663445
"ycaL",-1.62692940837838
"fecB",-1.62587855083765
"lysS",-1.62487999338928
"waaJ",1.62441689732221
"ycbX",1.62366278045473
"ddpF",-1.62236310165149
"cbl",-1.62210075981625
"gpmA",-1.62132900841606
"fdoI",1.62077363787148
"ychO",-1.61969222567968
"tusA",-1.61943883587447
"mdtO",1.61789196349041
"rhaS",1.61763735555608
"lplA",1.6158316926722
"htrL",-1.61564210906184
"uvrC",-1.61473082229471
"sgrR",1.61471668346879
"mscM",-1.61332718625016
"hemY",1.61210387856662
"yidP",-1.61175321949964
"rpsG",-1.61083726297814
"ycjD",1.61079636750325
"ftsK",1.61073099676403
"lhr",-1.61028009743613
"metE",-1.60998399444928
"rplO",1.60979865814173
"artI",-1.60918454773349
"fadM",-1.60708169827217
"ybhS",-1.60450669080189
"yeaG",-1.60311657954368
"gntR",1.60159328460163
"rsmB",1.60017749435686
"amtB",-1.59961784854082
"pnp",1.59831300685547
"grpE",-1.59644667239917
"lgoT",1.59492712228804
"dcm",-1.59375677911989
"dcd",1.59359072541449
"cysH",1.59349550054514
"sdhD",-1.59336101732116
"cpdB",1.59232938646253
"gmk",1.59006647599299
"znuB",-1.58846444269887
"exuT",1.58617771005331
"ybcI",-1.58526244684101
"yejB",-1.57996138142894
"kdsA",-1.57908049459647
"baeS",-1.57875235175444
"holC",-1.57679805139538
"zapD",-1.57626118354076
"ynjD",-1.57537027878255
"ypeA",-1.57457791002534
"hupB",1.57333497771364
"yigL",-1.57290410785589
"dsrB",-1.57062460275926
"valS",-1.56955428864052
"fucI",1.56879997182343
"artQ",-1.56740391381725
"queF",-1.56658639414838
"chaB",-1.56382736429758
"ytfB",1.56315633492282
"yicR",1.56202104998473
"ulaR",1.55891305096434
"ypfH",-1.55840690045121
"mdtP",1.5578821521571
"nohD",1.5572298000203
"yhhS",1.5530356208287
"rbbA",-1.55168545085298
"rplY",-1.54989511195783
"mazG",-1.5498813932227
"yigE",-1.54984422853872
"bcsB",-1.54696325478991
"yciC",-1.5461068484589
"tolB",-1.54563831170517
"ygcE",1.54382744596252
"nrdG",1.54327923235918
"ygfS",1.54322105799542
"casD",-1.54222890304659
"pntB",1.54211099524172
"yeiQ",1.54181717085098
"wzzE",1.54165555097382
"ybjN",1.54114479775253
"yhjE",-1.54029400579895
"gltF",1.53701829672642
"nth",-1.53472834126263
"mdtJ",-1.53274819376491
"fabF",1.53234995867469
"slyX",-1.53225785946615
"yfgH",1.53127214405136
"atoC",-1.53116524037811
"ydaW",-1.52960845269593
"emrD",1.52957447490736
"deoA",1.52639102411479
"ybjH",1.52454999533988
"ydiS",1.524044395582
"thrA",-1.52381269367519
"ulaA",1.52286407653622
"yccX",1.52102110713873
"yhjG",-1.51973949828622
"yphA",-1.51964535301291
"tomB",1.51893456903502
"setA",1.51850856390002
"yibJ",1.51752583447869
"ypeC",-1.51725022085469
"barA",-1.51688650888126
"matP",1.51663324499814
"nfo",1.51469221536388
"yejO",-1.51440712135697
"groL",-1.5133836270606
"ypdE",1.51220577252079
"bcsE",-1.51126218972195
"glxK",-1.51074567682317
"ydjL",1.51031422010496
"rrrD",1.50996269840595
"yfeN",-1.50923219822242
"fdx",-1.50902254869464
"rhlB",1.50731158036442
"yehL",1.50452593838267
"dxr",1.50429165518899
"gnsA",-1.50415249469814
"yhfW",1.50409923280499
"yaiW",-1.50262542913642
"nanQ",-1.50108216899677
"hcaE",-1.50086426740641
"sapA",-1.50005096866349
"ydiE",-1.49963494063338
"fkpB",1.4996049760457
"rapA",-1.49839883027732
"yiiM",1.49709848421946
"yfaE",-1.49653361820666
"ydgH",-1.4963653855342
"fliN",-1.49576458611291
"pdeN",-1.49519601499219
"ycfZ",-1.4946362488986
"yciB",-1.49387982006715
"pepB",1.49338611227917
"ykgF",-1.49211697040525
"zraP",1.48731283926174
"ybfD",-1.48683694651837
"infB",1.48410894890595
"yrdB",-1.48370031004822
"sapB",-1.48069027493687
"ydjH",-1.48014623777635
"glgS",1.47773379265314
"cobT",-1.47760347891744
"araD",1.47465206420192
"inaA",-1.47459525666436
"ibpB",-1.47413279361877
"yeiL",-1.47186363675949
"fliT",-1.47069952493187
"hpt",1.46992970484944
"nimR",-1.46687615095228
"bolA",1.46567438841348
"envZ",1.46546117126487
"ypeB",1.46434627594514
"chbA",1.46308155914412
"treB",1.46040945138861
"ybjP",-1.45975882801138
"ybcM",-1.45892322641682
"rsuA",1.45882060635907
"holB",-1.45876173802301
"racR",-1.45858659947291
"wbbI",-1.45740987277289
"ulaF",1.45707297008765
"zapC",-1.45442884924446
"yfeS",-1.45429555213706
"ybdN",-1.45420420376839
"ykgL",1.45398733672812
"eutK",1.45391850483815
"clpP",1.45089371437419
"csdE",-1.45084045098974
"yfjH",-1.45080707381581
"flgI",-1.44865414569321
"dgoD",1.44863015506062
"ybbO",1.44640472753713
"frlD",1.4450232332473
"ybhG",1.44375158751017
"glaR",-1.44330139204086
"dapD",1.44237660520758
"ffh",1.43800884901004
"fryC",1.43690922042758
"rnlA",1.43527442335896
"lon",1.43465936348273
"phoQ",-1.43464959096594
"fliC",-1.43442417469831
"sucA",1.43302288826326
"gntP",1.43273995737105
"yjhF",1.43194025978326
"yihQ",1.43145818231605
"yqiB",-1.43102930144793
"pgpC",1.43092247804326
"tig",-1.43014202646069
"rplX",-1.42940853010911
"mdtC",-1.42815507044237
"insN",-1.42718878464704
"nrfE",1.42683301594639
"igaA",-1.42682911377005
"yaiP",-1.42521026525588
"yidX",-1.42399102968157
"dusA",-1.42398770504277
"chiQ",1.42356720334133
"yhfS",1.42300136023188
"gmd",-1.42224446643735
"dgoK",1.42220058759947
"prlF",-1.42151986476807
"yicS",-1.42089583099432
"ispB",-1.42041605440017
"mscK",-1.4200117748381
"rpiB",1.41992159375252
"frmA",1.41982872619571
"ydhW",1.41933496009748
"ogrK",1.41712428308176
"flgH",-1.4164549783724
"ypjA",-1.41408902596849
"chpB",1.41374328524355
"sgcR",-1.41266108752226
"gutM",1.41153592779587
"ycgX",-1.41120932087412
"flhA",-1.41073923383134
"ghrA",1.41037906634266
"yaeH",1.4100108507058
"torY",1.4099472227941
"yabI",-1.40987311337977
"ygaY",-1.40953550904177
"garP",1.40947007565604
"yjiK",1.40931078075395
"btsR",1.40922898393262
"yggX",-1.40835289405182
"xapR",1.40712268406419
"oppD",1.40407933959169
"melB",1.40204385357328
"ilvI",1.40156442871983
"ybhI",1.40141092785345
"glxR",1.40125589981087
"nanX",-1.39958900242027
"aqpZ",1.39936778526583
"tehA",-1.39761084211539
"yajQ",1.39633608385277
"uidA",1.39566028309962
"sdhB",1.39501080377016
"cas3",1.3949031275343
"gspO",1.39428134001597
"rpsJ",-1.39272762145644
"yidK",1.3924422727096
"yebW",-1.39004435985188
"eutR",1.38926522888714
"sulA",1.386807420383
"norV",-1.38569709620195
"ynjF",-1.38319849055087
"mdtD",-1.38266412993972
"yjjA",-1.38210319530836
"malY",1.37931770437591
"nuoC",1.37620549118353
"yqjC",-1.37563263981358
"nudG",1.37512318613501
"argG",-1.37444634547045
"ydjK",1.37357055745114
"dnaC",1.37168756574764
"ybaM",-1.37161346435653
"ybgI",1.36953235506929
"gapC",-1.36921510867242
"ykgG",-1.36791843706041
"nrdA",-1.36753174793198
"aroM",-1.36746647030429
"pspC",-1.36675838012285
"yhhJ",-1.36575174789346
"cueR",-1.36534921436974
"motB",1.36316284705399
"uidR",1.3626745198732
"kdpB",-1.36261839296598
"stfR",-1.36236983305768
"yhdX",1.36231346007988
"yebG",-1.35893368024277
"ybgQ",1.35634232294685
"ytfQ",-1.35612177484009
"tsuA",-1.35563622892747
"dfp",1.35471204291383
"trpC",-1.35388481965648
"yaaU",1.35351225674926
"yoaC",-1.35323529914497
"pgpA",1.35317575666582
"yddM",-1.35240042179882
"yfiM",-1.35197403422024
"cydC",1.35158954807731
"ynjH",-1.35038427951173
"hokB",1.35010861533128
"agaC",1.34994779718037
"gsiC",-1.34954077485473
"ltaE",-1.34849048407305
"rpsE",1.34831253978568
"rhaT",-1.34755510694539
"ydjM",1.34755135701422
"truB",1.34708207622933
"sspB",1.34675046314106
"perR",-1.34561018511302
"glgC",-1.34422857603158
"acrD",1.3432669494838
"rimM",-1.34319837361105
"yhdV",1.34280713536931
"rluB",-1.34107405116652
"abpB",-1.34012827553692
"qseC",-1.3399784708029
"pdeH",1.3396839432034
"recN",1.33838102142371
"yifN",1.33636699516546
"npr",-1.33561738522146
"artP",-1.33535318968448
"rpiA",1.33517123427577
"aslA",1.33490089581152
"sfmD",1.33349476049332
"fur",1.3315605222654
"araE",1.33010838795339
"dgcF",1.32972698586508
"ubiK",-1.32904266528876
"ecpC",-1.32727295174069
"cheY",-1.32645243730916
"dsbD",-1.32502826244934
"gspM",-1.32470515014817
"ppiC",1.32409351468534
"cynS",-1.32273863982553
"rpsC",1.32263021158346
"yobF",-1.32111761478666
"ybbA",1.32080088925029
"mpl",1.32057185779397
"mltG",-1.31726704868814
"hypT",-1.31716194281567
"rplW",-1.31576669410019
"ybaZ",1.31456449303954
"yecT",-1.3141071393072
"yneO",-1.31343631326732
"yigF",1.31225281121316
"ysaB",-1.31182824665462
"pdxK",1.31083473463029
"hycE",1.30882310480296
"murF",-1.3078958038899
"yjfI",1.30596618785431
"csgI",-1.304374460685
"tmk",-1.30398864734925
"arnE",-1.30380385798511
"ppc",-1.30298097691347
"iclR",-1.30203272980057
"ybcY",1.29897694756764
"yffO",-1.298629308657
"lptF",-1.29641048902863
"ycaN",1.2947897266906
"gyrA",-1.29445313919584
"flgE",-1.29204134122378
"yedI",1.29119917496705
"alaC",-1.29072495002282
"yohF",-1.29060203327569
"sanA",-1.28998504889728
"yjbB",1.28990429588578
"ycdX",-1.28681577310206
"hyfF",1.28637132905187
"hofC",-1.28483152646747
"yeeL",-1.28353908148524
"mlaE",1.28300572095753
"ushA",-1.28169661503471
"hycB",1.28166868509997
"tauB",1.28053477929865
"der",1.27708989355487
"rhsB",1.27684947712825
"fixA",1.27563081046901
"rpnB",1.27434166034397
"ssuD",1.27371601438263
"rluD",-1.27191785968537
"rpoE",-1.27155281750364
"dmsD",1.27023848326524
"malQ",1.27021841870211
"yifB",1.269001395086
"ymgG",-1.26826016693061
"cutC",1.26723475410044
"mtlR",1.26658489954289
"ygfK",1.26308244591229
"yafS",-1.26206768028462
"dpiA",1.26164274312774
"xapA",1.26089855848617
"fldA",-1.26003178764045
"rspB",1.25804966897411
"qorB",1.25366368361034
"zipA",1.25205954882213
"argI",-1.25008999339978
"ecpD",-1.2500793079189
"fliL",-1.24892731469228
"ftsY",1.24827479786435
"eutM",1.24819950188227
"fliI",-1.24681445999832
"yjbT",-1.24604628112335
"cmoB",-1.24578663451085
"ilvG",-1.24546582965183
"ynfA",-1.2445831345934
"ileS",1.24306476981355
"glnS",1.2430267180438
"mokB",1.24203152481553
"yfbO",-1.24022641309891
"yjiV",-1.23951288987133
"yfgM",-1.23765886176218
"ygeX",1.23665887177793
"fsr",-1.23446866057553
"fieF",1.23395360421207
"xylR",1.23308796122227
"ygeY",1.22973923457086
"allS",1.22949381366702
"mhpE",1.22943625226486
"fliG",-1.22861590001645
"ppdB",1.22840003108215
"leuB",1.22590525258486
"yceQ",-1.22529303372975
"mhpC",-1.22462605950984
"emrE",-1.22363904327793
"decR",-1.22215150107854
"dnaK",-1.220486935876
"rplP",1.22003919398348
"hisS",-1.21891143621462
"paaG",-1.21880399855195
"yniA",1.21862627305264
"marC",-1.21681532876837
"yaiZ",1.21466838483594
"murI",1.21364493574248
"rpsN",-1.20616499624078
"insA7",1.20563476606279
"sgcX",1.20478261926743
"dtpC",1.20450886976363
"hemG",-1.20349598710116
"yaaW",1.20263852095518
"waaY",1.2015227225738
"ssuC",1.20121755999456
"yqgC",-1.19772545138893
"clsB",-1.19770911040776
"yaiL",1.1973502068842
"yihY",-1.19724395505066
"lgoD",1.19530560604059
"hemH",-1.19499394464765
"clpB",1.19335943608808
"curA",-1.19294675847248
"sgcC",1.19262314459698
"yhhN",-1.19250480821392
"ybfF",-1.19207196429056
"tufA",1.19182857774281
"glpK",1.19163739814469
"yhaV",-1.19141160594671
"gyrB",1.18999089801841
"yafQ",-1.18846808480146
"gspL",1.18831901898887
"adeD",-1.18828448258052
"flgL",-1.18767794840459
"scpC",1.18736661260027
"talB",-1.18525103183601
"ycfL",1.18389894465304
"fliP",-1.18376200164601
"yieE",1.18083267622702
"yfdP",-1.17941000690783
"hycF",1.17784564184219
"pspD",-1.17555624907858
"cyoB",-1.17064838328037
"zraR",1.16899797015056
"allC",1.16855688818799
"rpoN",1.16782731690414
"yeaH",-1.1676051948097
"yegX",-1.16681969507848
"fimA",-1.16645834653266
"yghJ",-1.16340536535377
"trkA",-1.16236387963668
"psuG",1.16152256378657
"yhjY",-1.16131972495418
"fimE",1.16131904885696
"cedA",-1.15742931973331
"mukE",-1.15595766415174
"yqcC",1.15571831472837
"fabG",1.15533443496627
"yhaI",-1.15477887516726
"mutL",1.15315676419761
"roxA",1.1523594010271
"obgE",1.15226927745783
"ubiD",-1.15092777953821
"murC",1.15058228034494
"argO",-1.14877516679656
"hyfB",1.14824235718267
"lysU",-1.14396659893103
"ydhJ",-1.14296258052156
"yqfB",1.14263147866164
"ydiB",1.14249405107194
"rnlB",-1.14249299214345
"ygbL",1.14046187965441
"lpp",1.1397593627556
"ybeU",-1.13974844744376
"rsmJ",1.13974628937871
"fcl",-1.13859486182983
"ygeQ",-1.13829225922293
"ybeL",1.1373550111383
"tsuB",-1.13573365561902
"ymgF",1.13543640365036
"blc",-1.13399340409018
"yqiK",1.13391936172163
"nrfF",1.13354999024652
"yafP",-1.13227473811512
"fliS",-1.13087823972029
"treR",1.13042569099633
"arfB",1.12959582081693
"fabI",-1.12786341262891
"ydcZ",1.12780227404572
"ykiA",1.12771718457843
"yiaF",1.12726130439949
"tsx",1.12715598791933
"yjeN",1.12627954877764
"ygdG",1.12616428873015
"queE",1.12339047337087
"ybhP",-1.12283658541859
"qorA",1.12249526054943
"fmt",1.12163788460105
"pntA",-1.12020780676107
"cyoE",1.11927833409578
"pssA",-1.1161949603903
"yqjG",1.11491319897788
"moaC",1.11434749999045
"fepD",-1.11428210860858
"yzgL",-1.11341676074305
"yfaT",1.11299315274273
"relB",-1.11290125504502
"yheV",-1.11257465148506
"aldB",-1.11119788533507
"ghxQ",-1.11107729410604
"yegT",1.11037456199845
"hscA",-1.11008623674598
"ymgD",-1.10955416705297
"rplC",-1.10819394050836
"asd",1.10724296951862
"yhfU",1.10661459032314
"yjeT",1.1055969133853
"fldB",1.10553701138445
"tesA",1.10432622359264
"yqaA",1.10393320037419
"yhcA",-1.10383887382648
"ynbD",1.1033368810509
"hdhA",-1.10085392911929
"plsY",-1.10064230820269
"rplJ",-1.10012956046897
"rnd",-1.0974355057014
"gltA",-1.09666733125392
"nudI",-1.0964014237697
"narY",-1.09275287476622
"rrrQ",1.09222826516449
"lplT",-1.09192390976952
"glrR",-1.09140586112107
"yagL",-1.08991504278322
"ygbN",1.08964931669909
"pyrR",1.0895461732144
"ldtE",-1.08888219423586
"tnaB",1.08869590387224
"secF",-1.08837476478397
"rtcR",1.087507044436
"yfbV",1.08521733344618
"ilvE",1.08492673134938
"yhiI",-1.082291771543
"dicA",-1.08140511673472
"luxS",-1.08108130060513
"rodZ",1.08084866292933
"yiaU",-1.08028356660145
"csdA",-1.0779301263012
"acs",-1.07792041730824
"acpP",-1.0779010504152
"rpmF",1.07666806749279
"chbR",-1.07593585945279
"nudF",-1.07559914529261
"mazE",-1.0732463535889
"glpT",1.07188060961248
"yqgF",-1.0717018899767
"bglG",1.07152186397412
"yphD",1.07069059071793
"arnT",-1.06884197747938
"gspC",1.06849272248135
"zinT",-1.06839618706152
"yciX",-1.06591251429146
"yfcU",1.06575256858676
"ynbC",-1.06571783877279
"ypfG",-1.06296362712903
"epmA",-1.06162327164987
"yhbE",1.06067046364288
"ydeE",-1.05986221313087
"cyoD",1.05825774942996
"yggN",-1.05804491268436
"sgcA",-1.05771597788883
"glrK",1.05745817922458
"dnaA",-1.05696965805801
"sfmF",1.05616165868891
"hrpA",1.05503676653285
"mngB",1.05413447571918
"cspF",1.05367482239503
"yjhU",1.05334549389382
"ptsP",-1.05272166381676
"rplI",1.05223593723943
"dsdC",-1.05221024871922
"ydeT",-1.05162430283929
"amiB",-1.05071112316889
"lptE",-1.04994239422363
"yidA",1.04990005063471
"bsmA",1.04788005664804
"pgl",-1.04554430111002
"ybcK",-1.04498199417153
"flgA",-1.0436337406284
"fabD",-1.04160516469738
"surA",-1.0407859037365
"yjfZ",-1.03963348566743
"psiE",-1.03641658172741
"dsbA",1.03602516281756
"waaO",1.03529864796938
"potI",-1.03517407172336
"elaA",-1.03250219868493
"zitB",1.03241396173621
"ftsA",1.03236870894598
"nanY",-1.03233374832183
"recJ",-1.02995852437264
"alsA",1.02740313226783
"panF",-1.02573321354966
"pheS",-1.02555678771574
"lolC",-1.02443652813805
"nfeR",-1.0230460789323
"yhfA",1.02248396061043
"yoeF",1.02150448117751
"bamE",-1.02139264957931
"pdeK",-1.02091215693597
"trpE",1.02054808986821
"yjiG",1.01756709236163
"potE",-1.01750910647898
"garL",1.01726245083445
"wcaC",-1.01543074003194
"ygiC",1.01526565276419
"tcdA",1.01502149098819
"caiF",1.01495391335537
"yrhB",-1.01418523820993
"ftp",-1.01375175576114
"ssuA",1.01262422929255
"yhjX",1.0091308972685
"aat",-1.00608995869441
"ygeN",-1.00603160809367
"sxy",1.00478701526404
"ppk",-1.00351179736153
"yfeZ",-1.00331515607398
"comR",-1.00269891093082
"grxD",-1.00170497446572
"yiaC",1.00162639573664
"caiE",0.999768301271354
"chaA",0.998739089866231
"alsC",0.998081384967284
"argA",-0.9979763779092
"yffN",-0.997904065654281
"ydeP",-0.99761407864916
"ygaC",-0.996293231243592
"loiP",-0.995023184149484
"ydbJ",-0.994868215360847
"sapF",-0.99430957033315
"norW",-0.993229475670495
"fepG",-0.993094939991849
"acrZ",0.992690689092481
"fabY",-0.992688354499675
"sad",0.992429112414743
"cysD",-0.992178938100585
"ycgY",-0.991123755682042
"kdsC",-0.986055805252018
"yagM",-0.985316136059067
"ytfR",0.985243469658801
"ygbJ",0.984863600825681
"allB",0.982819753905375
"torZ",0.98131802903733
"mdtL",-0.98115025774307
"caiD",0.980392727331312
"yncI",0.97899693015301
"pspB",-0.978107512982795
"rplM",-0.977941392511829
"rutA",-0.977585164155758
"rapZ",-0.977021599731964
"ygjV",-0.975471040846864
"ddpC",-0.97284540797759
"hyaF",-0.972810355351797
"mhpA",-0.97196198920792
"gmhB",0.969858091270502
"yjfK",0.969688097405631
"tatD",-0.967343871501834
"gcvR",-0.966453435059734
"mazF",-0.966042416937528
"aaeX",-0.965706211849408
"paaX",0.9656351282133
"cydD",0.965273400039577
"yhaK",0.96425164200724
"mhpD",-0.96358413656028
"nudK",0.960012031291317
"yddH",-0.958681508846826
"yfaV",0.957972332751497
"scpA",0.95743882217782
"gltS",0.955638133020725
"psuT",0.954777419516998
"gspK",0.954648514710259
"miaA",0.95137705423154
"nagC",0.947720638766025
"panZ",0.947118658482398
"cspE",0.946778181366618
"coaE",0.946090848696969
"yfhH",-0.945542089365043
"ytfH",-0.942812834412547
"nanK",-0.941709093588015
"yibN",-0.941252806876973
"lpoB",0.938538835566295
"yggC",-0.938257884152581
"ada",-0.937704643875002
"rutG",0.937626781912802
"ycjP",0.937096788125422
"hyfD",0.936276569374289
"dcuD",0.934092144573431
"yehS",0.933857887918725
"shiA",-0.933126062738987
"ubiA",-0.933025083133315
"frvR",0.931010839251023
"cysZ",-0.929967989077415
"cusS",-0.929744970374577
"yfjM",0.92862552347615
"yjgM",-0.9273915226061
"ydfT",-0.925519159681093
"opgD",-0.925289358166164
"dacC",0.924451379455254
"xisE",-0.923593491224458
"dacD",0.923581314138686
"fliH",-0.922946449470569
"sbp",0.922573465907886
"btuF",-0.919033257776246
"rpsO",0.917687329678398
"yjfP",0.917533270730791
"mzrA",0.917032204725593
"flgC",-0.917022418259254
"mutM",-0.916413954612518
"rclR",0.915391636403004
"cpxP",0.915027439666206
"rspA",0.913927244715167
"ydhL",-0.913327942465852
"cdaR",0.910736334068354
"rffG",-0.90856938071696
"insJ",0.907614649391857
"yjfN",0.907362080004494
"bglJ",-0.907351301431633
"hycG",-0.90662646678522
"nhaB",-0.90358831056408
"yfdY",0.903519747874219
"ybdG",-0.903317458080051
"ymfL",-0.903155383404966
"arsC",0.902100626298694
"ycjS",-0.902083816967308
"ycgI",0.900496616887718
"bisC",-0.899081551232311
"galT",0.898421945704022
"folB",-0.898293478734448
"bdcA",0.897672841344597
"fliD",-0.897568581882576
"ydjG",-0.895500420582589
"rimL",0.893914510437781
"alkB",-0.893157070289777
"rffH",-0.892520829219415
"yjbJ",-0.892080221457195
"aceF",-0.891942502535221
"rffC",-0.891022499827672
"alsB",0.887992335897726
"dmlA",0.887413482464197
"tdh",0.887312530749103
"ruvB",-0.886767177405474
"pheA",-0.885445893036833
"yadE",0.885089401570659
"gspF",0.883493277017746
"ydhQ",-0.88180191865108
"ybdM",0.880637655676454
"cecR",0.879634974466663
"ispG",-0.879226242969186
"pitB",0.87825205257896
"dsdX",0.877805154041053
"nohA",0.873984670475495
"yqeH",0.873924035603439
"ppdC",-0.872288993331159
"nupX",0.872172619957828
"yhcD",-0.871508192792921
"lysR",0.871506913281551
"cspD",0.870579906381734
"baeR",-0.86947717530232
"dtpD",0.869233840900511
"exbD",-0.86916726429158
"lptG",-0.868888554007918
"dcuS",0.868361323754785
"arpA",-0.868081649479813
"yebQ",-0.868040225550029
"fimZ",-0.868039610565092
"pgaD",-0.867921467291595
"ycdZ",0.867662949083825
"bdcR",-0.866594912394706
"bamA",-0.866022658434527
"yidZ",0.864502156312338
"ygiB",0.864044437842991
"vsr",-0.86385717567378
"pxpC",0.862726370583171
"rplT",-0.861520601226595
"fic",-0.861005076634043
"yhdW",-0.860412941916046
"wbbH",-0.860079254491464
"yebO",0.859563248379454
"ampC",0.857858268349617
"dolP",-0.857324683122987
"ybcL",-0.85656400123363
"yciO",-0.855228902554654
"yqfE",-0.854617117420049
"bioP",-0.854371242751466
"nfrB",-0.853976008799752
"yibG",-0.853664549198104
"fumE",-0.852360630965173
"yeaW",0.852235491591721
"rtcB",-0.851099830901996
"yaeP",0.850981771638759
"ftsI",-0.850943309277805
"radD",-0.850097553935316
"yjdP",-0.850059817803367
"glnK",-0.849531996227968
"ybaP",-0.849334186503324
"ygcS",0.849281433908441
"atpH",-0.84763642017956
"yjhP",0.846679693782264
"tsaC",-0.84619122716169
"kdsD",-0.845711092762051
"yjdI",-0.845138892681167
"ygfZ",0.844154209039389
"kdsB",-0.84372071429272
"wcaI",-0.843498713181298
"ybdK",-0.841918892325503
"ppiA",-0.84124132760198
"yaiI",0.838298361249225
"rhsC",0.837789153950498
"yeeJ",-0.837337402568338
"eptA",-0.837205385665505
"syd",-0.835155366565949
"yfjJ",-0.833420651251537
"torD",0.83317447462609
"umuC",-0.832893479063154
"yghT",0.831922662507929
"ylbF",-0.83059887432335
"lsrG",-0.829827663384551
"ynjC",-0.829758049214258
"satP",-0.829412739064329
"chbB",0.828701456281584
"stfQ",0.827204464705648
"glpC",0.825167484573536
"acrA",-0.823131379214423
"rpoS",-0.820706677044207
"pgpB",0.820236732179803
"glmS",-0.819528434683594
"gudD",0.819471874981434
"ydhF",0.816212355585627
"rppH",0.813913458097449
"yafT",-0.81337813098984
"yiiF",-0.813031544502586
"ycbF",0.812559212993199
"polB",-0.810960518785861
"spy",0.809111940023479
"nagA",0.808277467646966
"rpnC",0.805654278774877
"yihP",0.804679745315652
"osmB",-0.803632979161381
"oxc",0.803490423767726
"ychA",-0.802711435093516
"rimP",-0.802475590314896
"yhdT",-0.802162152552862
"ycgH",-0.800289349323751
"ftsX",0.797637167372812
"rhaB",0.797552539261284
"cyoC",0.797473181047139
"macA",0.795756500094299
"ftsQ",0.795020505086468
"wbbJ",-0.794553716974657
"waaZ",0.793318987212922
"gfcD",-0.7928943537343
"yjaZ",0.792232410592185
"ybhK",-0.786384125204021
"lolE",-0.783766280379083
"recD",-0.783235799078503
"kptA",-0.782427606628531
"ydaU",-0.78144897699239
"ydaT",-0.781308887335541
"intA",0.781221087779315
"yfjS",0.780199100629648
"cheA",-0.779241599143808
"glgB",-0.778413866508175
"cysP",-0.778379710341297
"ccmF",0.777777705797998
"ccmG",0.777210139650494
"ynfL",0.77705288785516
"sseB",-0.776256968369022
"alsR",-0.774836499521451
"bfr",-0.774521250549748
"umuD",-0.772467327234481
"amiD",0.771154793791932
"yphE",0.767977868109391
"yibH",-0.767927005464522
"fsaB",0.767884647306932
"btuB",-0.767823478539373
"yjaH",-0.767822498256906
"argD",-0.764882229203492
"ydhT",0.764419963846975
"abgB",0.764336825353531
"ymfI",-0.764094195910186
"yegI",-0.762230187918955
"relA",0.761662941700208
"yjbE",0.761147868646307
"rsmI",-0.760033492670864
"waaH",-0.757779900141077
"ybfL",-0.756982643715475
"cmtA",0.756656568198769
"hslU",-0.755412069288223
"ynbE",-0.75401213558695
"gspE",-0.753444895209751
"acrF",0.752540831139489
"sodC",-0.752357478979251
"fetA",-0.751949932301368
"rplV",0.751615681863285
"sfsB",0.749959163726044
"yhiL",-0.748970758948456
"yeaL",-0.748788770337338
